Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
32,Vanderbilt,1,3,8,0.6728,0.8500,0.6199,0.6246,0.6096,0.7064,0.6576,0.5932,0.5396,0.5327,0.5314,0.5228,0.6515,0.6608,0.5683,0.4364,0.4887,0.4015,0.3752,0.7155,0.4641,0.6053,0.6895
33,Princeton,0,0,9,0.7268,0.6362,0.7104,0.7940,0.5482,0.5688,0.4864,0.6825,0.7771,0.6940,0.7167,0.6408,0.5909,0.5507,0.7222,0.4682,0.8421,0.4964,0.6204,0.6476,0.6624,0.3579,0.5936
34,Villanova,0,1,9,0.6938,0.8130,0.4751,0.8272,0.4737,0.6468,0.5525,0.6255,0.5894,0.5756,0.2780,0.2708,0.6477,0.5639,0.7001,0.0636,0.9850,0.2993,0.6665,0.9876,0.9971,0.0053,0.7671
35,Iowa,1,2,9,0.6529,0.8349,0.6606,0.4983,0.5965,0.6651,0.8093,0.6217,0.4633,0.5189,0.4037,0.4584,0.6591,0.6652,0.5539,0.4864,0.6090,0.3723,0.4821,0.7474,0.5561,0.5000,0.6210
36,St Joseph`s,0,3,9,0.7599,0.7030,0.5928,0.7375,0.5219,0.6239,0.7354,0.6008,0.6598,0.5894,0.4452,0.4799,0.5568,0.5374,0.7344,0.3545,0.7970,0.4015,0.6005,0.7327,0.6642,0.3789,0.6073
37,Creighton,1,0,10,0.8009,0.6123,0.6199,0.6179,0.5570,0.7661,0.8016,0.6578,0.4721,0.5466,0.4036,0.3727,0.7424,0.7004,0.4853,0.2864,0.6617,0.3942,0.5115,0.8928,0.6666,0.1579,0.5525
38,S Florida,1,1,10,0.7048,0.7040,0.7081,0.5681,0.3904,0.6514,0.5486,0.5608,0.6774,0.5705,0.5583,0.6059,0.4848,0.4493,0.6027,0.6682,0.7444,0.6058,0.6780,0.4793,0.4489,0.3842,0.4384
39,DePaul,0,2,10,0.6728,0.8845,0.7353,0.2591,0.5395,0.5183,0.5525,0.6084,0.2581,0.4219,0.3167,0.4987,0.6250,0.5683,0.4151,0.6545,0.7293,0.2920,0.4859,0.7218,0.6237,0.1789,0.7717
40,St John`s,0,3,10,0.6138,0.8867,0.5271,0.6811,0.4912,0.4633,0.5681,0.5437,0.5865,0.5202,0.4427,0.5067,0.4811,0.4670,0.6576,0.3045,0.7669,0.3942,0.5819,0.4221,0.4661,0.5368,0.7306
41,Central Mich,0,0,11,0.6728,0.6466,0.8167,0.4053,0.5746,0.6239,0.6498,0.6939,0.4809,0.5743,0.4895,0.5416,0.6667,0.6432,0.4088,0.6773,0.7444,0.5255,0.6357,0.3237,0.4544,0.3474,0.7123
42,Green Bay,0,1,11,0.9581,0.4871,0.6697,1.0000,0.7237,0.7661,0.6187,0.7795,0.8094,0.7720,0.5132,0.4021,0.8485,0.8282,0.6831,0.1773,0.7669,0.7737,0.7727,1.0000,0.8642,0.3895,0.6301
43,Chattanooga,0,2,11,0.9291,0.3467,0.6833,0.7475,0.5877,0.5826,0.3852,0.7015,0.6979,0.6725,0.5037,0.5550,0.6629,0.6079,0.6360,0.4000,0.8496,0.6204,0.7676,0.5909,0.6612,0.3158,0.6530
44,W Virginia,0,3,11,0.5798,0.8507,0.5769,0.5548,0.4167,0.5505,0.3852,0.5076,0.4897,0.4547,0.4616,0.6032,0.4886,0.4317,0.3545,0.4818,0.6241,0.6861,0.6274,0.4065,0.3603,0.3526,0.0000
45,Middle Tenn,0,0,12,0.8009,0.5305,0.6516,0.6678,0.5439,0.5367,0.6148,0.6502,0.5924,0.5932,0.5408,0.6461,0.6098,0.5859,0.5122,0.3727,0.6617,0.6496,0.6453,0.4412,0.4447,0.3842,0.6758
46,Gonzaga,0,1,12,0.8650,0.5750,0.6991,0.7475,0.5921,0.7752,0.2996,0.6654,0.7185,0.6574,0.5691,0.5952,0.6439,0.5595,0.5054,0.4727,0.8271,0.7956,0.8233,0.5680,0.6469,0.1316,0.5114
47,Kansas,2,2,12,0.6218,0.8262,0.7149,0.3887,0.6623,0.6009,0.5837,0.6331,0.2845,0.4496,0.4421,0.4933,0.6818,0.6608,0.3963,0.4955,0.6316,0.2409,0.3502,0.6848,0.5716,0.4053,0.6164
48,Marist,0,3,12,0.8517,0.3891,0.6086,0.8405,0.5833,0.5321,0.9494,0.6578,0.7243,0.6549,0.3654,0.3458,0.6932,0.7357,0.7267,0.2955,0.6541,0.5839,0.6524,0.9029,0.6454,0.6105,0.7717
49,Liberty,0,0,13,0.8395,0.4264,0.7421,0.8272,0.6096,0.6697,0.6342,0.7110,0.7126,0.6851,1.0000,1.0000,0.6477,0.6696,0.7205,0.4045,0.4586,0.4380,0.2388,0.5674,0.3879,0.7158,0.5662
50,Montana,0,1,13,0.7929,0.4253,0.5973,0.7774,0.4079,0.6651,0.6654,0.5932,0.6540,0.5819,0.5110,0.5308,0.4848,0.4626,0.6085,0.3364,0.8647,0.5912,0.7164,0.8204,0.7043,0.3947,0.4795
51,S Dakota St,0,2,13,0.8009,0.4622,0.6448,0.5880,0.5921,0.6606,0.6693,0.6008,0.5308,0.5340,0.5407,0.4236,0.6818,0.7004,0.4402,0.4591,0.5038,0.5182,0.4609,0.7299,0.4657,0.6842,0.5342
52,Quinnipiac,0,3,13,0.9611,0.3480,0.7285,0.6611,0.4737,0.7477,0.3463,0.5894,0.8065,0.6448,0.3151,0.4316,0.5720,0.5110,0.7127,0.7227,0.8346,0.8467,1.0000,0.8180,0.6993,0.3368,0.6484
53,Stetson,0,0,14,0.7689,0.3423,0.6878,0.6578,0.6491,0.6376,0.6848,0.6977,0.5455,0.6045,0.4036,0.4236,0.7121,0.6872,0.5638,0.3909,0.8271,0.4891,0.6837,0.3654,0.5622,0.3158,0.6621
54,Cal Poly,0,1,14,0.6938,0.5364,0.6652,0.4884,0.5702,0.7156,0.4747,0.5722,0.5191,0.5101,0.4929,0.5147,0.6023,0.5507,0.5364,0.5409,0.6617,0.4161,0.5166,0.6808,0.5578,0.3000,0.6073
55,Wichita St,0,2,14,0.7463,0.5866,0.5136,0.7309,0.6272,0.4817,0.5525,0.5913,0.5630,0.5416,0.4371,0.4718,0.6098,0.5815,0.4597,0.2364,0.7068,0.6569,0.7100,0.4127,0.4818,0.4105,0.4840
56,Albany,0,3,14,0.9208,0.2765,0.6471,0.9336,0.6798,0.7431,0.4514,0.6787,0.9032,0.7456,0.7372,0.7185,0.7159,0.6916,0.7970,0.3455,0.5038,0.7591,0.6005,0.6723,0.4808,0.5474,0.5708
57,Oral Roberts,0,0,15,0.6138,0.5036,0.7104,0.5183,0.6535,0.8716,0.6926,0.6540,0.4164,0.5202,0.3969,0.4584,0.7311,0.7137,0.3466,0.4727,0.6090,0.5766,0.5736,0.4215,0.4456,0.3737,0.5205
58,Fresno State,0,1,15,0.7689,0.3651,0.6765,0.5914,0.5307,0.6835,0.6031,0.6502,0.4751,0.5428,0.3355,0.4745,0.6477,0.5991,0.3451,0.4318,0.8120,0.7372,0.8175,0.6149,0.6317,0.2158,0.8128
59,Hampton,0,2,15,0.8706,0.2339,0.5837,0.9900,0.3991,0.3578,0.4747,0.5627,0.9971,0.7091,0.5472,0.6756,0.4432,0.4185,0.9494,0.4136,0.7820,0.8248,0.8431,0.4952,0.4699,0.5105,0.5571
60,Navy,0,3,15,0.6728,0.4147,0.4457,0.8439,0.4693,0.6376,0.1556,0.5551,0.6540,0.5567,0.4887,0.4879,0.6212,0.5154,0.6661,0.1364,0.6541,0.4745,0.5461,0.7168,0.5332,0.0842,0.9087
61,Prairie View,0,0,16,0.5617,0.2580,0.4729,0.6279,0.4781,0.5550,0.3930,0.4411,0.5367,0.4307,0.4087,0.4718,0.4962,0.4449,0.4202,0.3636,0.5263,0.6350,0.5627,0.5297,0.3784,0.3789,0.3881
62,Tulsa,0,1,16,0.5286,0.6768,0.5679,0.5482,0.4254,0.5505,0.4280,0.4753,0.4311,0.4081,0.3923,0.4155,0.4811,0.4537,0.4477,0.4773,0.6767,0.4453,0.5122,0.4358,0.3916,0.5211,0.6621
63,Tenn-Martin,0,2,16,0.5908,0.5709,0.7828,0.2924,0.5746,0.7156,0.8482,0.7319,0.2375,0.4950,0.2005,0.3083,0.7311,0.7269,0.2646,0.5045,0.9023,0.4161,0.7190,0.5123,0.6696,0.3737,0.6027
64,Idaho,0,3,16,0.5447,0.4919,0.5995,0.3522,0.3904,0.6330,0.5214,0.4886,0.3607,0.3866,0.4030,0.4075,0.5455,0.4846,0.5543,0.6182,0.5940,0.1168,0.2650,0.5562,0.4043,0.2316,0.7443
