Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
63,Howard,0,0,16,0.7238,0.4664,0.4217,0.5677,0.2757,0.1203,0.3063,0.4299,0.7251,0.6283,0.4995,0.4671,0.2374,0.2810,0.6478,0.5294,0.4968,0.5763,0.5125,0.3903,0.2188,0.7305,0.3897
2,Louisville,4,1,1,0.9196,0.8037,0.6120,0.7581,0.7405,0.8481,0.5572,0.8314,0.8437,0.9388,0.6483,0.3086,0.7195,0.6468,0.6239,0.3348,0.6372,0.7669,0.7193,0.5057,0.5542,0.2036,0.5587
6,Baylor,1,1,2,0.8727,0.6877,0.7277,0.5806,0.7568,0.7468,0.5904,0.9240,0.7035,0.9198,0.6057,0.5802,0.7567,0.7395,0.6122,0.4027,0.7944,0.4578,0.6390,0.6798,0.7892,0.6826,0.6056
10,Michigan,3,1,3,0.8381,0.7118,0.6337,0.5355,0.7189,0.5506,0.6827,0.8100,0.6119,0.8003,0.7556,0.1543,0.6569,0.6869,0.4750,0.3303,0.5488,0.4874,0.4822,0.4159,0.3894,0.8503,0.7371
14,Tennessee,2,1,4,0.7914,0.8667,0.5566,0.5903,0.5189,0.4557,0.2620,0.6010,0.7682,0.7566,0.8304,0.4074,0.4405,0.4152,0.8073,0.5475,0.5375,0.2653,0.3009,0.4918,0.3668,0.4970,0.8028
18,Oregon,0,1,5,0.6882,0.7391,0.5783,0.5645,0.6216,0.6646,0.5314,0.7957,0.6307,0.8017,0.5676,0.4362,0.6437,0.6090,0.6309,0.3167,0.7467,0.4495,0.6023,0.4872,0.5858,0.4431,0.5540
22,BYU,0,1,6,0.9564,0.5803,0.7470,0.6548,0.7946,0.6203,0.6863,0.9691,0.7574,0.9767,0.5869,0.3025,0.8013,0.7395,0.6222,0.3982,0.8000,0.6574,0.7725,0.7867,0.9344,0.2934,0.6244
26,Ole Miss,0,1,7,0.7914,0.7198,0.4892,0.7258,0.5514,0.2405,0.3616,0.6413,0.7951,0.7959,0.6472,0.4115,0.4254,0.4180,0.5669,0.3891,0.7011,0.6858,0.6800,0.4939,0.5002,0.5269,0.4977
30,Nebraska,0,1,8,0.8000,0.7098,0.7639,0.4613,0.6919,0.7848,0.5572,0.9026,0.6253,0.8644,0.6808,0.5412,0.7562,0.7171,0.5411,0.5475,0.7221,0.3870,0.5332,0.6589,0.6806,0.5269,0.5540
34,Gonzaga,1,1,9,0.8667,0.6666,0.5422,0.7323,0.6108,0.7722,0.7454,0.8622,0.7224,0.8921,0.8376,0.2366,0.6402,0.6514,0.6496,0.1765,0.6021,0.4166,0.4652,0.5897,0.4995,0.6347,0.7606
38,S Dakota,2,1,10,0.9001,0.5060,0.5398,0.8000,0.6378,0.6076,0.6273,0.8124,0.8464,0.9286,0.5034,0.5021,0.6417,0.6081,0.6578,0.2534,0.8730,0.7817,0.8841,0.4317,0.6943,0.3713,0.6291
43,Villanova,1,1,11,0.7914,0.6191,0.4530,0.5677,0.4595,0.5063,0.7232,0.6627,0.5687,0.6866,0.4376,0.5885,0.5277,0.5196,0.4066,0.2534,0.7263,0.4804,0.6061,0.7424,0.6518,0.3892,0.6854
48,Belmont,1,1,12,0.8092,0.5104,0.5470,0.7419,0.6324,0.6076,0.4576,0.8480,0.7278,0.8863,0.4666,0.3683,0.7318,0.6631,0.6167,0.2036,0.7256,0.6130,0.6938,0.6299,0.6564,0.3234,0.6291
52,Buffalo,0,1,13,0.8081,0.5138,0.7060,0.3968,0.6000,0.5823,0.5941,0.8052,0.5984,0.7901,0.5592,0.6379,0.5580,0.5550,0.5471,0.5158,0.7691,0.4907,0.6614,0.4134,0.5399,0.5449,0.7840
56,American,0,1,14,0.8000,0.0690,0.3205,0.7226,0.5568,0.2722,0.5351,0.4988,0.7062,0.6603,0.3297,0.5309,0.4983,0.4916,0.5302,0.2036,0.4604,0.7019,0.6162,0.6921,0.4305,0.4910,0.7136
60,Hawaii,0,1,15,0.7357,0.5576,0.4241,0.5000,0.4649,0.6392,0.4982,0.6271,0.4987,0.6268,0.4334,0.3848,0.5502,0.5825,0.4273,0.2624,0.5144,0.4076,0.4609,0.5044,0.3258,0.8982,0.5587
65,Albany,0,1,16,0.7570,0.5996,0.2289,0.9516,0.4811,0.5823,0.2768,0.5629,0.8491,0.7770,0.7090,0.1523,0.5198,0.4613,0.7995,0.0000,0.3979,0.6355,0.4875,0.6050,0.3427,0.2575,0.8545
3,Stanford,4,2,1,0.9634,0.6521,0.6506,0.6968,0.6973,0.7722,0.4059,0.9074,0.7655,0.9431,0.7644,0.3189,0.7234,0.6575,0.6921,0.3348,0.7804,0.4765,0.6252,0.4698,0.6311,0.3772,0.6338
7,Texas,3,2,2,0.8667,0.7598,0.6217,0.7032,0.6108,0.7975,0.4760,0.7625,0.8086,0.8776,0.5923,0.4465,0.5507,0.5513,0.4469,0.4163,0.7032,0.9311,0.8458,0.2796,0.3967,0.6647,0.2723
11,LSU,1,2,3,0.8889,1.0000,0.6482,0.5806,0.6865,0.5823,0.3321,0.7601,0.7466,0.8426,0.7321,0.4486,0.5541,0.5210,0.6036,0.4932,0.7804,0.5351,0.6592,0.3548,0.5365,0.5210,0.7981
15,Maryland,2,2,4,0.7724,0.7196,0.7542,0.3710,0.6162,0.7911,0.6790,0.9002,0.4690,0.7784,0.5697,0.3909,0.6128,0.6104,0.2343,0.4751,0.8218,0.6317,0.7416,0.4592,0.6312,0.5509,0.7746
19,Virginia Tech,0,2,5,0.7667,0.8084,0.5711,0.6452,0.6595,0.8291,0.6974,0.8432,0.6981,0.8673,0.5135,0.5000,0.7748,0.7544,0.6497,0.2217,0.6940,0.3387,0.5199,0.5420,0.5701,0.5868,0.7746
23,Ohio State,2,2,6,0.8460,0.7184,0.7807,0.4065,0.7568,0.9241,0.5978,0.8812,0.5903,0.8324,0.3930,0.5658,0.8135,0.7670,0.3905,0.5747,0.7495,0.5834,0.7087,0.5520,0.6706,0.5030,0.5962
27,Utah,1,2,7,0.6882,0.7320,0.7036,0.3419,0.6108,0.7658,0.7823,0.9097,0.4474,0.7726,0.6279,0.3498,0.7391,0.7540,0.2634,0.3937,0.6639,0.3645,0.4795,0.5755,0.5353,0.7485,0.5869
31,Kansas,1,2,8,0.7357,0.7167,0.6048,0.4484,0.6162,0.6582,0.6827,0.6176,0.6873,0.7230,0.4669,0.4650,0.5952,0.6454,0.6508,0.6380,0.4302,0.4327,0.4280,0.3846,0.2722,0.9222,0.7230
35,Georgia Tech,0,2,9,0.7226,0.7985,0.3422,0.8581,0.4649,0.5063,0.3358,0.5724,0.8410,0.7784,0.6597,0.4342,0.4626,0.4180,0.7982,0.1176,0.6211,0.4018,0.4758,0.7804,0.5699,0.2994,0.8685
39,Arkansas,0,2,10,0.6193,0.7398,0.6482,0.4129,0.4865,0.5759,0.3801,0.7435,0.5499,0.7259,0.2907,0.8004,0.5629,0.5419,0.4937,0.5068,0.9340,0.4263,0.7246,0.3241,0.5953,0.5868,0.5915
45,Missouri St,0,2,11,0.8258,0.7302,0.4313,0.7710,0.2649,0.2278,0.6384,0.5891,0.8760,0.8076,0.6880,0.5453,0.2154,0.2884,0.6877,0.3439,0.8105,0.7135,0.7586,0.4820,0.4837,0.6766,0.4648
49,FGCU,1,2,12,1.0000,0.3977,0.7205,0.6484,0.6324,0.6266,0.2657,0.9335,0.8383,0.9985,0.4216,0.7737,0.8341,0.7255,0.7478,0.4706,0.9509,0.8049,1.0000,0.6922,0.9982,0.2395,0.6948
53,Delaware,0,2,13,0.8258,0.5518,0.5952,0.4968,0.3838,0.3924,0.5129,0.7031,0.6523,0.7566,0.6948,0.5617,0.3314,0.3593,0.6331,0.5023,0.8098,0.4623,0.6077,0.2301,0.3881,0.5509,0.6714
57,Jackson St,0,2,14,0.8460,0.4714,0.7807,0.5355,0.6811,0.3987,0.4391,0.8432,0.7655,0.9038,0.8300,0.2716,0.5761,0.5923,0.7082,0.6561,0.6730,0.4263,0.4997,0.3377,0.4126,0.8743,0.6150
61,Fairfield,0,2,15,0.8603,0.4411,0.4410,0.7097,0.5622,0.7089,0.6679,0.7173,0.6685,0.7741,0.4165,0.5247,0.5688,0.5447,0.5292,0.1357,0.8232,0.5763,0.7315,0.5725,0.7023,0.3533,0.8967
66,Montana St,0,2,16,0.6902,0.4203,0.5518,0.3484,0.3514,0.5127,0.7491,0.7126,0.3962,0.6239,0.3602,0.8868,0.3823,0.4450,0.4359,0.3756,0.8905,0.4855,0.7209,0.4112,0.5501,0.6886,0.4836
4,NC State,3,3,1,0.9666,0.7610,0.7133,0.6935,0.7838,0.8671,0.6863,0.9525,0.7709,0.9738,0.7126,0.4444,0.8013,0.7432,0.7423,0.3484,0.8077,0.3999,0.5981,0.3204,0.6025,0.3234,0.9108
8,UConn,5,3,2,0.8889,0.6654,0.6747,0.7839,0.9135,0.6899,0.4686,0.9216,0.8544,1.0000,0.7040,0.2490,0.9187,0.8122,0.7467,0.3213,0.6519,0.5396,0.5917,0.7190,0.7633,0.1916,0.9014
12,Indiana,2,3,3,0.7822,0.6614,0.6024,0.5355,0.6973,0.6266,0.6642,0.7506,0.6226,0.7697,0.4667,0.5288,0.6412,0.6519,0.5038,0.4027,0.7319,0.4604,0.6077,0.4380,0.5467,0.6946,0.7840
16,Oklahoma,1,3,4,0.8000,0.7918,0.8795,0.0806,0.6541,0.7468,0.7159,0.7435,0.4825,0.6895,0.4220,0.6831,0.7469,0.7498,0.3885,0.9502,0.4568,0.4591,0.4370,0.6953,0.4511,0.7246,0.4977
20,Notre Dame,2,3,5,0.7822,0.7773,0.6313,0.5097,0.6811,0.5506,0.5277,0.7363,0.6873,0.7959,0.6100,0.4506,0.6388,0.5885,0.5468,0.4751,0.6547,0.5435,0.6114,0.6183,0.6033,0.3174,0.9484
24,Kentucky,0,3,6,0.6755,0.8883,0.6193,0.4194,0.6162,0.6646,0.4686,0.7268,0.5202,0.6997,0.4147,0.4979,0.5869,0.5447,0.4381,0.4842,0.7298,0.4952,0.6257,0.5377,0.5939,0.3653,0.7371
28,UCF,1,3,7,0.9524,0.6740,0.3349,1.0000,0.4973,0.5316,0.5387,0.5819,1.0000,0.8703,0.6325,0.1543,0.4058,0.4175,0.8218,0.1312,0.5025,0.8789,0.7007,0.6113,0.4001,0.5150,0.8310
32,Washington St,0,3,8,0.6989,0.7352,0.3373,0.5710,0.3676,0.5696,0.5387,0.5249,0.5445,0.5889,0.3741,0.4794,0.4293,0.3882,0.4033,0.2036,0.6246,0.4894,0.5529,0.5832,0.4535,0.1737,0.6573
36,Kansas St,1,3,9,0.6538,0.8036,0.4843,0.5839,0.4973,0.3418,0.6827,0.6128,0.6954,0.7245,0.4372,0.6399,0.4816,0.5023,0.5641,0.3756,0.6849,0.4862,0.5976,0.8724,0.6823,0.5689,0.6244
40,Florida,0,3,10,0.7226,0.6879,0.5229,0.4484,0.4811,0.5127,0.6162,0.5392,0.6496,0.6545,0.4530,0.6029,0.4557,0.4637,0.5120,0.5882,0.5137,0.5383,0.5205,0.3436,0.2836,0.4910,0.4507
46,Princeton,1,3,11,0.9142,0.5610,0.5301,0.8903,0.5081,0.7405,0.6605,0.7435,0.9677,0.9519,0.6543,0.2922,0.5144,0.5023,0.7346,0.2896,0.7509,0.8474,0.8262,0.4570,0.5290,0.3832,0.6338
50,UMass,0,3,12,0.8667,0.6747,0.5952,0.5710,0.6378,0.5949,0.4059,0.8147,0.6226,0.8090,0.7019,0.4095,0.6211,0.5666,0.4861,0.3122,0.7375,0.4958,0.5997,0.4377,0.5487,0.3533,0.8592
54,IUPUI,0,3,13,0.9142,0.4829,0.5687,0.7355,0.7514,0.8481,0.6421,0.8432,0.7466,0.8936,0.7453,0.1667,0.8306,0.7773,0.6809,0.2262,0.5249,0.3831,0.4157,0.5519,0.4786,0.4251,0.9765
58,Charlotte,0,3,14,0.7570,0.6413,0.4048,0.6581,0.3946,0.3734,0.5756,0.5487,0.7035,0.6895,0.4281,0.5514,0.3759,0.4222,0.7366,0.2534,0.6204,0.3967,0.5066,0.3995,0.3358,0.7066,0.5962
62,Mercer,0,3,15,0.8460,0.3328,0.4458,0.7258,0.5622,0.8481,0.4613,0.6176,0.8275,0.7988,0.4179,0.4568,0.4772,0.4525,0.7810,0.3122,0.7151,0.5827,0.7028,0.2876,0.4136,0.3772,0.6761
68,Longwood,0,3,16,0.6788,0.4663,0.5855,0.3677,0.5297,0.4810,0.6790,0.6295,0.5580,0.6603,0.3303,0.6420,0.5477,0.5582,0.4283,0.5747,0.4996,0.6375,0.6098,0.4650,0.3431,0.5689,0.5305
