Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
19,Alabama,1,2,5,0.7808370044,0.7895269416,0.7646623953,0.6011666059,0.7692307692,0.9488636364,0.487394958,0.7866108787,0.6974063401,0.7148760331,0.5872093023,0.5992907801,0.8,0.7677725118,0.7514792899,0.5824742268,0.6890243902,0.3493150685,0.5804627249,0.5407608696,0.4695121951,0.3870967742,0.5849056604
20,Tennessee,2,3,5,0.7455947137,0.8459397926,0.9825036964,0.3200874954,0.641025641,0.6079545455,0.5,0.8263598326,0.6282420749,0.7079889807,0.6220930233,0.8368794326,0.6808510638,0.6303317536,0.4142011834,0.9484536082,0.8231707317,0.6917808219,0.8694087404,0.375,0.4756097561,0.2043010753,0.4622641509
21,Florida St,1,0,6,0.7808370044,0.7422210979,0.9825036964,0.2931097339,0.6769230769,0.7272727273,0.9285714286,0.8744769874,0.5504322767,0.7024793388,0.4941860465,0.5390070922,0.6808510638,0.7109004739,0.5917159763,0.8659793814,0.987804878,0.2739726027,0.7516709512,0.2336956522,0.5609756098,0.5107526882,0.7358490566
22,Iowa,1,1,6,0.7213656388,0.8897040223,0.6643666831,0.5129420343,0.7692307692,0.7329545455,0.6344537815,0.690376569,0.5763688761,0.5936639118,0.773255814,0.5709219858,0.7617021277,0.7630331754,0.5325443787,0.5309278351,0.5487804878,0.3219178082,0.4437017995,0.8668478261,0.5,0.5322580645,0.6462264151
23,W Virginia,1,2,6,0.8160792952,0.74348596,0.7035485461,0.8647466278,0.6974358974,0.6363636364,0.781512605,0.7447698745,0.9538904899,0.8099173554,0.6395348837,0.7304964539,0.6893617021,0.7156398104,0.6094674556,0.5463917526,0.6158536585,1,0.8858611825,0.4293478261,0.3536585366,0.5967741935,0.5801886792
24,Michigan,1,3,6,0.7213656388,0.8370857577,0.7592410054,0.4914327379,0.7282051282,0.7840909091,0.7478991597,0.7364016736,0.6282420749,0.6487603306,0.6802325581,0.6524822695,0.714893617,0.7203791469,0.5147928994,0.6701030928,0.6402439024,0.4863013699,0.5994858612,0.5815217391,0.4451219512,0.4838709677,0.5188679245
25,Michigan St,1,0,7,0.7345814978,0.7938274728,0.7930014786,0.5552314984,0.6871794872,0.6704545455,0.6680672269,0.730125523,0.7463976945,0.7011019284,0.5581395349,0.6312056738,0.6638297872,0.682464455,0.5207100592,0.7474226804,0.6890243902,0.7534246575,0.8174807198,0.8233695652,0.5548780488,0.6720430108,0.3349056604
26,OK State,0,1,7,0.8513215859,0.6574753352,0.7242483982,0.7010572366,0.7025641026,0.6818181818,0.5756302521,0.7384937238,0.8069164265,0.7355371901,0.7906976744,0.6524822695,0.7234042553,0.7156398104,0.7869822485,0.5824742268,0.6524390244,0.3698630137,0.5393316195,0.4538043478,0.3841463415,0.5537634409,0.6226415094
27,Vanderbilt,0,2,7,0.7213656388,0.8024285353,0.8937900444,0.3787823551,0.7076923077,0.6818181818,0.8991596639,0.8472803347,0.5561959654,0.6873278237,0.523255814,0.7765957447,0.6680851064,0.6966824645,0.4378698225,0.6958762887,0.7987804878,0.6301369863,0.8277634961,0.5489130435,0.5487804878,0.5483870968,0.7358490566
28,Louisville,1,3,7,0.7092511013,0.8790791804,0.6128634795,0.4341961356,0.6051282051,0.5738636364,0.6008403361,0.6317991632,0.4899135447,0.5137741047,0.6337209302,0.7943262411,0.5617021277,0.5497630332,0.325443787,0.5103092784,0.6036585366,0.5753424658,0.6138817481,0.5461956522,0.3719512195,0.4139784946,0.429245283
29,Richmond,1,0,8,0.8645374449,0.5256767012,0.609659931,0.8104265403,0.9179487179,0.9318181818,0.7983193277,0.809623431,0.7002881844,0.7314049587,0.6569767442,0.4574468085,1,1,0.7337278107,0.2577319588,0.5243902439,0.3698630137,0.498714653,0.8858695652,0.5426829268,0.3978494624,1
30,California,0,1,8,0.7984581498,0.7816847964,0.6508132085,0.5329930733,0.7435897436,0.7556818182,0.6344537815,0.6694560669,0.6051873199,0.5936639118,0.7093023256,0.6028368794,0.8042553191,0.7914691943,0.674556213,0.5670103093,0.4085365854,0.2123287671,0.2868894602,0.6630434783,0.3414634146,0.4408602151,0.6509433962
31,Utah,0,2,8,0.7709251101,0.7601821401,0.723262691,0.5880422895,0.7794871795,0.8636363636,0.7773109244,0.7677824268,0.6484149856,0.6790633609,0.7209302326,0.5496453901,0.8680851064,0.8720379147,0.5147928994,0.5154639175,0.5304878049,0.4657534247,0.5110539846,0.9239130435,0.512195122,0.4623655914,0.7028301887
32,Illinois,1,3,8,0.7345814978,0.776119403,0.5884672252,0.6379876048,0.6256410256,0.7159090909,0.9411764706,0.6924686192,0.6051873199,0.608815427,0.6627906977,0.524822695,0.5872340426,0.644549763,0.650887574,0.3865979381,0.7743902439,0.1917808219,0.5228791774,0.6576086957,0.5365853659,0.7204301075,0.7405660377
33,Georgia Tech,0,0,9,0.7213656388,0.7604351126,0.7291769345,0.5417426176,0.6666666667,0.5795454545,0.781512605,0.7845188285,0.5878962536,0.6611570248,0.6860465116,0.6524822695,0.6638297872,0.63507109,0.5798816568,0.5,0.8658536585,0.2945205479,0.6349614396,0.7173913043,0.7195121951,0.1935483871,0.8443396226
34,Miss St,1,1,9,0.686123348,0.7255249178,0.7067520946,0.564345607,0.758974359,0.6306818182,0.6008403361,0.7092050209,0.6685878963,0.650137741,0.7965116279,0.7730496454,0.714893617,0.691943128,0.6331360947,0.5824742268,0.5487804878,0.404109589,0.4786632391,0.5163043478,0.3719512195,0.3387096774,0.5801886792
35,Indiana,1,2,9,0.6387665198,0.8535289653,0.5660423854,0.5519504192,0.7128205128,0.8409090909,0.9201680672,0.6359832636,0.5446685879,0.5426997245,0.511627907,0.2446808511,0.7531914894,0.7867298578,0.5562130178,0.4381443299,0.5914634146,0.2191780822,0.4447300771,0.8858695652,0.5182926829,0.5806451613,0.6320754717
36,Creighton,0,3,9,0.859030837,0.7634707817,0.6113849187,0.5712723296,0.7128205128,0.8409090909,0.9831932773,0.7594142259,0.4812680115,0.5936639118,0.476744186,0.3333333333,0.7787234043,0.7582938389,0.4911242604,0.3402061856,0.8170731707,0.2328767123,0.5881748072,0.7989130435,0.737804878,0.1397849462,0.7405660377
37,Harvard,0,0,10,0.9074889868,0.4330887933,0.5448496796,0.9748450602,0.5743589744,0.5056818182,0.7352941176,0.7133891213,0.9106628242,0.7685950413,0.6337209302,0.7304964539,0.5914893617,0.5639810427,0.7159763314,0.2628865979,0.7987804878,0.8082191781,0.8781491003,0.3967391304,0.4512195122,0.252688172,0.4528301887
38,S Dakota St,1,1,10,0.9614537445,0.5026562105,0.7151306062,0.6496536639,0.8717948718,0.8579545455,0.6134453782,0.8430962343,0.6224783862,0.7162534435,0.8139534884,0.4858156028,0.8680851064,0.8578199052,0.6863905325,0.4072164948,0.743902439,0.07534246575,0.4323907455,0.722826087,0.6341463415,0.4946236559,0.6603773585
39,Oregon,1,2,10,0.6607929515,0.8631419175,0.5152784623,0.5942398833,0.5794871795,0.4659090909,0.5336134454,0.5669456067,0.5994236311,0.523415978,0.4534883721,0.524822695,0.5191489362,0.4881516588,0.5147928994,0.4484536082,0.737804878,0.5068493151,0.6910025707,0.597826087,0.4817073171,0.3333333333,0.6226415094
40,Nebraska,0,3,10,0.686123348,0.8004047559,0.7074913751,0.3944586219,0.7076923077,0.875,0.7100840336,0.769874477,0.4121037464,0.5674931129,0.6976744186,0.634751773,0.7361702128,0.7440758294,0.4674556213,0.4845360825,0.6768292683,0.1712328767,0.433933162,0.8668478261,0.5792682927,0.5215053763,0.641509434
41,George Mason,0,0,11,0.8931718062,0.43587149,0.6505667817,0.8195406489,0.5948717949,0.8295454545,0.6554621849,0.7740585774,0.8069164265,0.758953168,0.6162790698,0.6773049645,0.6,0.6113744076,0.7218934911,0.3917525773,0.8536585366,0.6095890411,0.822622108,0.4619565217,0.512195122,0.5967741935,0.679245283
42,Murray St,0,1,11,0.8160792952,0.4313179863,1,0.2482683194,0.7384615385,0.7556818182,0.974789916,0.9016736402,0.4956772334,0.694214876,0.6569767442,0.5283687943,0.7872340426,0.8388625592,0.3668639053,0.8505154639,0.8353658537,0.3630136986,0.6652956298,0.6902173913,0.6585365854,0.6774193548,0.7216981132
43,Columbia,0,2,11,0.8370044053,0.4642044017,0.6439132578,0.7528253737,0.6358974359,0.5397727273,0.2100840336,0.7928870293,0.7002881844,0.7203856749,0.8546511628,0.9787234043,0.6468085106,0.5734597156,0.550295858,0.3350515464,0.743902439,0.6095890411,0.6951156812,0.75,0.5731707317,0.2204301075,0.7877358491
45,Iowa St,0,3,11,0.6982378855,0.758917278,0.7343518975,0.4469558877,0.8205128205,0.8011363636,0.6722689076,0.7635983264,0.5158501441,0.6129476584,0.7209302326,0.3794326241,0.8425531915,0.8578199052,0.5325443787,0.5618556701,0.6463414634,0.1369863014,0.4082262211,1,0.6341463415,0.6935483871,0.7075471698
47,Ball State,0,0,12,0.8381057269,0.4348596003,0.6264169542,0.7076193948,0.7128205128,0.4829545455,0.6890756303,0.6631799163,0.7694524496,0.6680440771,0.6686046512,0.4716312057,0.6978723404,0.7014218009,0.6686390533,0.5154639175,0.6219512195,0.4726027397,0.5912596401,0.7336956522,0.487804878,0.4892473118,0.6367924528
48,Fairfield,0,1,12,0.9273127753,0.2635972679,0.6298669295,0.9176084579,0.7743589744,0.6647727273,0.6218487395,0.7594142259,0.9077809798,0.7975206612,0.6453488372,0.5035460993,0.8212765957,0.7772511848,0.7218934911,0.3762886598,0.6707317073,0.6506849315,0.7100257069,0.8233695652,0.6097560976,0.1344086022,0.6367924528
49,Green Bay,0,2,12,0.9030837004,0.3483430306,0.5189748645,0.8545388261,0.641025641,0.75,0.8949579832,0.7154811715,0.7319884726,0.6845730028,0.6046511628,0.4929078014,0.6340425532,0.644549763,0.6568047337,0.2113402062,0.8109756098,0.4383561644,0.6776349614,0.9891304348,0.7682926829,0.4086021505,0.7830188679
50,S Florida,0,3,12,0.731277533,0.5965089805,0.4603252834,0.683558148,0.5230769231,0.6818181818,0.5672268908,0.5523012552,0.6368876081,0.5316804408,0.5988372093,0.670212766,0.4808510638,0.4549763033,0.6035502959,0.3195876289,0.6463414634,0.4315068493,0.5624678663,0.6657608696,0.4268292683,0.3440860215,0.6745283019
51,GrandCanyon,0,0,13,1,0.2830761447,0.7365697388,0.8188115202,0.9230769231,0.9204545455,0.6554621849,0.7824267782,0.9048991354,0.8112947658,0.6104651163,0.5780141844,0.8936170213,0.8815165877,0.6153846154,0.5463917526,0.5670731707,0.8835616438,0.8046272494,0.6875,0.487804878,0.4086021505,0.4811320755
52,Liberty,0,1,13,0.859030837,0.4427017455,0.6059635288,0.7123587313,0.758974359,0.8522727273,0.7899159664,0.7092050209,0.6945244957,0.6625344353,0.8546511628,0.7482269504,0.7872340426,0.7725118483,0.7278106509,0.412371134,0.4634146341,0.2808219178,0.3537275064,0.6277173913,0.3719512195,0.2795698925,0.5471698113
53,Norfolk St,0,2,13,0.9350220264,0.2226157349,0.6675702316,0.850164054,0.6461538462,0.6534090909,0.5672268908,0.7092050209,0.9279538905,0.7741046832,0.5697674419,0.7269503546,0.6255319149,0.5924170616,0.7928994083,0.5360824742,0.7134146341,0.7808219178,0.8437017995,0.4836956522,0.4390243902,0.2956989247,0.5613207547
54,Montana St,0,3,13,0.9647577093,0.3650392107,0.6209955643,0.8647466278,0.5538461538,0.6647727273,0.8697478992,0.6652719665,0.9337175793,0.7479338843,0.4825581395,0.6276595745,0.5957446809,0.63507109,0.6627218935,0.5,0.6402439024,0.9726027397,0.9146529563,0.652173913,0.4207317073,0.6075268817,0.679245283
55,SDSU,0,0,14,0.7731277533,0.434100683,0.5436175456,0.6861100984,0.6307692308,0.7215909091,0.7731092437,0.6171548117,0.6829971182,0.5964187328,0.5697674419,0.5035460993,0.5744680851,0.5876777251,0.6627218935,0.3556701031,0.7195121951,0.397260274,0.6185089974,0.4918478261,0.4329268293,0.5215053763,0.5566037736
56,FGCU,0,1,14,0.9647577093,0.2757399443,0.6111384919,0.9496901203,0.6358974359,0.6647727273,0.4411764706,0.7740585774,0.9048991354,0.805785124,0.7325581395,0.6666666667,0.6978723404,0.6682464455,0.775147929,0.3144329897,0.762195122,0.5616438356,0.6966580977,0.527173913,0.4756097561,0.4408602151,0.679245283
57,Oregon St,0,2,14,0.5792951542,0.5115102454,0.3804829966,0.652934743,0.4974358974,0.3863636364,0.7521008403,0.4874476987,0.5561959654,0.4504132231,0.75,0.5780141844,0.485106383,0.5071090047,0.7041420118,0.2371134021,0.506097561,0.03424657534,0.2570694087,0.6304347826,0.3170731707,0.5430107527,0.858490566
58,SF Austin,0,3,14,0.9030837004,0.2878826208,0.7523410547,0.6441851987,0.758974359,0.8011363636,0.6722689076,0.7238493724,0.795389049,0.7203856749,0.6627906977,0.5992907801,0.8340425532,0.8578199052,0.8461538462,0.6494845361,0.4512195122,0.404109589,0.4596401028,0.6793478261,0.3536585366,0.7365591398,0.891509434
59,Vermont,0,0,15,0.6640969163,0.29926638,0.3393297191,0.9850528618,0.7743589744,0.6704545455,0.5546218487,0.6129707113,0.734870317,0.6184573003,0.5697674419,0.4078014184,0.7234042553,0.672985782,0.6863905325,0,0.6280487805,0.4452054795,0.5794344473,0.5788043478,0.4634146341,0.1612903226,0.6462264151
60,Arkansas St,0,1,15,0.7092511013,0.3197571465,0.6399704288,0.4637258476,0.3692307692,0.6079545455,0.4831932773,0.5523012552,0.6599423631,0.5426997245,0.4360465116,0.609929078,0.5063829787,0.4739336493,0.6035502959,0.7319587629,0.6341463415,0.5479452055,0.6586118252,0.6304347826,0.3658536585,0.3225806452,0.5660377358
61,Lehigh,0,2,15,0.859030837,0.235770301,0.5473139478,0.8002187386,0.6615384615,0.6193181818,0.987394958,0.640167364,0.7925072046,0.6639118457,0.4593023256,0.3617021277,0.7191489362,0.7677725118,0.650887574,0.3917525773,0.5731707317,0.6369863014,0.6796915167,0.7336956522,0.4329268293,0.6397849462,0.7264150943
62,FDU,0,3,15,0.9581497797,0,0.4992607196,0.8869850529,0.5487179487,0.7556818182,0.756302521,0.7447698745,0.7060518732,0.6914600551,0.6976744186,0.6773049645,0.6170212766,0.6018957346,0.7869822485,0.1391752577,0.7865853659,0.2328767123,0.5393316195,0.6766304348,0.5609756098,0.2956989247,0.8349056604
63,Southern,0,0,16,0.6112334802,0.3174803946,0.2856086742,0.8115202333,0.2666666667,0.4204545455,0.3571428571,0.3305439331,0.7896253602,0.458677686,0.3488372093,0.5496453901,0.2723404255,0.2464454976,0.6213017751,0.3711340206,0.6158536585,0.7328767123,0.7362467866,0.6983695652,0.3353658537,0.4462365591,0.1037735849
65,UNC Greens.,0,1,16,0.8513215859,0.2400708323,0.4356826023,1,0.4717948718,0.5738636364,0.5504201681,0.6025104603,0.9106628242,0.6955922865,0.7441860465,0.7234042553,0.485106383,0.4881516588,0.7928994083,0.206185567,0.6707317073,0.5753424658,0.6370179949,0.3586956522,0.2987804878,0.5913978495,0.641509434
66,Tenn Tech,0,2,16,0.8876651982,0.2339994941,0.6081813701,0.6248632884,0.5897435897,0.8125,0.8319327731,0.6694560669,0.6455331412,0.6129476584,0.738372093,0.6879432624,0.6382978723,0.7061611374,0.6272189349,0.4690721649,0.5,0.3630136986,0.4277634961,0.7010869565,0.3414634146,0.8924731183,0.5566037736
68,William & Mary,0,3,16,0.4460352423,0.2557551227,0.3526367669,0.4764855997,0.3846153846,0.3352272727,0.5966386555,0.3347280335,0.5244956772,0.3347107438,0.3895348837,0.4822695035,0.3787234043,0.336492891,0.5976331361,0.4845360825,0.5,0.3356164384,0.4483290488,0.7472826087,0.3414634146,0.2043010753,0.6179245283
