Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
14,Purdue,1,1,4,0.3220,0.7966,0.3787,0.4695,0.3349,0.1823,0.6359,0.3315,0.4188,0.3205,0.4995,0.4335,0.2702,0.3102,0.4691,0.4480,0.5714,0.4054,0.4055,0.7568,0.3785,0.5210,0.6281
15,Maryland,4,2,4,0.9459,0.7666,0.7426,0.6585,0.6977,0.6906,0.7795,0.7352,0.5995,0.6550,0.8997,0.9430,0.6532,0.6991,0.6059,0.4680,0.6548,0.4797,0.4644,0.5257,0.4773,0.4874,0.7438
16,UNC,3,3,4,0.6824,0.8299,0.6881,0.4634,0.4419,0.6133,0.3795,0.5111,0.5550,0.4942,0.5540,0.6122,0.4677,0.4583,0.5038,0.6840,0.6667,0.6689,0.6145,0.4395,0.3575,0.3613,0.4421
17,NC State,0,0,5,0.4808,0.8267,0.4653,0.5610,0.3070,0.5028,0.8359,0.4519,0.4738,0.4207,0.4903,0.3840,0.3710,0.4306,0.3518,0.4400,0.6905,0.6689,0.6165,0.4067,0.3106,0.5210,0.5909
18,OK State,2,1,5,0.6176,0.7125,0.4059,0.7652,0.4558,0.6851,0.2923,0.4426,0.6623,0.4988,0.7192,0.5817,0.3992,0.3611,0.6445,0.3640,0.6845,0.5068,0.5079,0.5869,0.4574,0.2269,0.7273
19,Texas,1,2,5,0.6249,0.8383,0.4926,0.6189,0.4884,0.4199,0.4974,0.4519,0.5759,0.4662,0.8480,0.6996,0.4194,0.4259,0.5632,0.4400,0.5595,0.4054,0.3539,0.5479,0.3448,0.3950,0.4504
20,Michigan St,1,3,5,0.4985,0.7634,0.5124,0.5427,0.3860,0.4475,0.6462,0.4537,0.5419,0.4522,0.7738,0.6160,0.4113,0.4352,0.5578,0.5440,0.5417,0.3581,0.3238,0.5865,0.3121,0.4286,0.5785
21,Gonzaga,0,0,6,0.7705,0.5566,0.5916,0.6098,0.5395,0.7293,0.9026,0.6074,0.5550,0.5548,0.7678,0.7985,0.5565,0.6343,0.5484,0.4000,0.5357,0.5270,0.4433,0.5333,0.3299,0.6134,0.4132
22,Syracuse,1,1,6,0.6860,0.7080,0.5347,0.6067,0.2233,0.3204,0.3846,0.4630,0.5942,0.4814,0.5801,0.7300,0.2863,0.2778,0.4803,0.5480,0.7857,0.7973,0.7470,0.3967,0.3544,0.3782,0.5579
23,Iowa,1,2,6,0.7914,0.8180,0.8144,0.2774,0.6372,1.0000,0.7282,0.6870,0.3037,0.4930,0.4059,0.3954,0.6855,0.7130,0.3558,0.6280,0.7857,0.4527,0.5959,0.7353,0.7173,0.3950,0.6116
24,Dayton,0,3,6,0.8264,0.7050,0.7252,0.4604,0.5767,0.8950,0.7538,0.6278,0.4869,0.5373,0.7280,0.6198,0.5806,0.6528,0.5525,0.6120,0.6369,0.3378,0.3993,0.3970,0.3419,0.6555,0.3967
25,DePaul,2,0,7,0.7977,0.5079,0.9678,0.3232,0.5163,0.6409,0.4667,0.6963,0.4634,0.5699,0.4772,0.5437,0.5887,0.5509,0.2712,0.7800,0.9583,0.8041,0.8876,0.6317,0.8841,0.1050,0.6322
26,California,1,1,7,0.7062,0.7598,0.5421,0.5823,0.5674,0.5138,0.2103,0.4796,0.5602,0.4767,0.5910,0.4943,0.5242,0.4907,0.6104,0.5280,0.6012,0.4257,0.4290,0.6559,0.4553,0.2857,0.6529
27,LSU,2,2,7,0.5774,0.7734,0.4158,0.6402,0.4140,0.7017,0.4308,0.4074,0.5471,0.4254,0.5606,0.7300,0.3387,0.3287,0.3890,0.4080,0.5714,0.8649,0.6303,0.2440,0.2022,0.3403,0.3223
28,Iowa St,0,3,7,0.5691,0.7046,0.5322,0.5518,0.3953,0.6077,0.9077,0.5833,0.3743,0.4592,0.6004,0.3840,0.5081,0.5602,0.5282,0.3480,0.7857,0.1486,0.3931,0.7669,0.6166,0.4664,0.7025
29,Georgia,0,0,8,0.6418,0.6424,0.2574,0.8628,0.1860,0.2652,0.5128,0.3019,0.7670,0.4569,0.6715,0.6160,0.1935,0.1991,0.6247,0.3480,0.5714,0.7770,0.5710,0.5785,0.2650,0.3782,0.6570
30,Vanderbilt,0,1,8,0.4165,0.9362,0.3168,0.5396,0.6000,0.3646,0.4000,0.3500,0.3194,0.2879,0.6132,0.6274,0.5081,0.5093,0.3072,0.3160,0.2202,0.5270,0.2363,0.4846,0.1642,0.3992,0.5496
31,St John`s,1,2,8,0.6139,0.5024,0.3713,0.6707,0.5116,0.2541,0.2205,0.4333,0.5000,0.4207,0.6723,0.6654,0.3710,0.3426,0.5326,0.3000,0.6488,0.4392,0.4486,0.3026,0.3008,0.3235,0.6653
32,Middle Tenn,0,3,8,0.7062,0.4805,0.6015,0.6585,0.4558,0.4365,0.1333,0.5593,0.6126,0.5501,0.5881,0.7034,0.5081,0.4769,0.5223,0.4760,0.6786,0.7500,0.6385,0.5656,0.4227,0.3613,0.4298
33,St Joseph`s,1,0,9,0.4642,0.8019,0.3515,0.6189,0.3116,0.4365,0.8205,0.3704,0.5105,0.3858,0.5427,0.4144,0.2500,0.3102,0.5606,0.3720,0.7083,0.3851,0.4811,0.5796,0.4016,0.5462,0.5950
34,Arizona St,1,1,9,0.8552,0.6827,0.4703,0.8079,0.5581,0.7238,0.6000,0.5796,0.6204,0.5664,0.7207,0.7034,0.5242,0.5463,0.4946,0.2440,0.6488,0.7095,0.5791,0.5615,0.4395,0.4328,0.6777
35,USC,0,2,9,0.4808,0.6567,0.4975,0.5091,0.4186,0.4420,0.2359,0.4519,0.4424,0.4068,0.6039,0.6882,0.3548,0.3241,0.3587,0.4560,0.7083,0.6149,0.5739,0.4332,0.3803,0.3109,0.4793
36,Oregon St,1,3,9,0.8571,0.6361,0.5743,0.7287,0.5767,0.7459,0.4103,0.6259,0.5838,0.5793,0.8579,0.6540,0.6331,0.6111,0.7169,0.3560,0.6548,0.1419,0.2822,0.7930,0.5857,0.2479,0.7479
37,Oklahoma,0,0,10,0.6301,0.8460,0.6634,0.4024,0.5349,0.6685,0.5333,0.5315,0.4555,0.4627,0.5722,0.5323,0.5645,0.5880,0.4013,0.6080,0.5655,0.5811,0.4998,0.4481,0.3120,0.4832,0.2851
38,Fordham,0,1,10,0.6633,0.4998,0.2698,0.8232,0.3674,0.3923,0.5128,0.3278,0.7042,0.4452,0.6441,0.4449,0.3589,0.3380,0.7409,0.3200,0.4940,0.3919,0.3453,0.5868,0.2896,0.2479,0.7190
39,Georgia Tech,0,2,10,0.5452,0.6658,0.5941,0.4512,0.4372,0.4641,0.7026,0.5444,0.3796,0.4371,0.7348,0.8517,0.4395,0.4722,0.4318,0.4920,0.6071,0.4189,0.3926,0.2799,0.2407,0.4538,0.6653
40,Florida St,1,3,10,0.8912,0.7026,0.6139,0.6799,0.5581,0.5801,0.4103,0.5444,0.6885,0.5746,0.9044,0.9278,0.5242,0.5185,0.5772,0.5480,0.5238,0.6959,0.4892,0.5060,0.3221,0.3697,0.5455
41,James Madison,1,0,11,0.9064,0.4844,0.6906,0.6311,0.4651,0.7017,0.4615,0.6056,0.6361,0.5897,0.8414,0.7681,0.4516,0.4630,0.5518,0.5600,0.8214,0.5541,0.6031,0.4573,0.5094,0.4286,0.4050
42,Chattanooga,0,1,11,0.8954,0.5452,0.3639,0.9512,0.5721,0.5635,0.3846,0.5481,0.7277,0.5944,0.5441,0.4943,0.5927,0.5602,0.7045,0.1400,0.6369,0.6689,0.5897,0.5885,0.4675,0.2101,0.7975
43,Marist,0,2,11,0.6301,0.3679,0.3837,0.6829,0.3860,0.5635,0.8462,0.4815,0.4948,0.4487,0.3619,0.1369,0.4435,0.5093,0.7266,0.2880,0.7440,0.1824,0.4362,0.6761,0.5154,0.5504,0.8430
44,Florida,1,3,11,0.3647,0.6386,0.3094,0.6280,0.3209,0.3425,0.5949,0.2778,0.5497,0.3450,0.5299,0.5970,0.2944,0.2963,0.4801,0.4560,0.3512,0.7297,0.4290,0.4594,0.1529,0.3445,0.4463
45,BYU,2,0,12,0.6964,0.5485,0.5000,0.5610,0.5302,0.6961,0.6308,0.5000,0.3874,0.4126,0.4926,0.2776,0.5605,0.5926,0.4827,0.3640,0.5833,0.2973,0.3491,0.7797,0.4725,0.4916,0.4917
46,FGCU,0,1,12,0.9315,0.5611,0.5941,0.9024,0.5302,0.6906,0.5282,0.6741,0.7592,0.6876,0.5450,0.3308,0.6613,0.6713,0.5937,0.2840,0.8512,0.8108,0.7695,0.5442,0.6349,0.3782,0.5496
47,Penn,0,2,12,0.6633,0.6065,0.3119,0.8780,0.3349,0.7293,0.4205,0.3944,0.6440,0.4604,0.6435,0.4791,0.3468,0.3519,0.7939,0.2280,0.6429,0.2432,0.3396,0.7402,0.4289,0.4076,0.8802
48,Hampton,0,3,12,0.5835,0.4123,0.3787,0.7073,0.1581,0.2928,0.1795,0.3259,0.6885,0.4371,0.5556,0.7148,0.1613,0.0926,0.5053,0.5080,0.7798,0.9257,0.7967,0.4060,0.3421,0.1471,0.3388
49,Fresno State,0,0,13,0.6964,0.5145,0.4010,0.7500,0.3860,0.3536,0.5128,0.3648,0.6021,0.4231,0.6248,0.6464,0.3669,0.3704,0.5608,0.3800,0.4702,0.6622,0.4290,0.3847,0.1961,0.3613,0.5744
50,Akron,0,1,13,0.7103,0.3727,0.6559,0.5152,0.5349,0.6464,0.5179,0.5722,0.4424,0.4825,0.7300,0.6502,0.5403,0.5324,0.4966,0.5360,0.6905,0.3716,0.4209,0.5846,0.4898,0.3025,0.5413
51,Army,0,2,13,0.7456,0.2632,0.3069,0.9238,0.4372,0.7017,0.5538,0.5056,0.6283,0.5233,0.5749,0.3764,0.4476,0.4676,0.5557,0.0840,0.7857,0.5946,0.6064,0.3908,0.4283,0.4454,0.5496
52,Tenn-Martin,0,3,13,0.6633,0.2607,0.6337,0.5396,0.6047,0.7735,0.5795,0.6333,0.4712,0.5338,0.6074,0.5665,0.6331,0.6528,0.4308,0.4560,0.6548,0.5946,0.5653,0.5548,0.4581,0.4412,0.5992
53,North Dakota,0,0,14,0.5151,0.3433,0.5619,0.5549,0.5488,0.4530,0.5949,0.4889,0.4110,0.4161,0.8684,0.7376,0.4718,0.5417,0.4703,0.4440,0.4643,0.3176,0.2181,0.6277,0.3078,0.7227,0.5868
54,Wright St,0,1,14,0.7383,0.3640,0.7376,0.5976,0.3860,0.4641,0.4462,0.6056,0.5236,0.5396,0.7007,0.6464,0.4153,0.4398,0.5835,0.5480,0.8988,0.3851,0.5514,0.2827,0.4494,0.5294,0.6446
55,Idaho,0,2,14,0.4620,0.4332,0.5025,0.5945,0.2512,0.4917,0.4513,0.4167,0.4424,0.3846,0.7006,0.5665,0.3226,0.3148,0.5826,0.4760,0.6964,0.2162,0.3113,0.5498,0.3684,0.3277,0.5124
56,Wichita St,0,3,14,0.8802,0.4291,0.4134,0.9085,0.5209,0.3923,0.8615,0.5481,0.6990,0.5816,0.5884,0.6160,0.4758,0.4769,0.6028,0.2080,0.7321,0.7905,0.6853,0.4322,0.4553,0.2479,0.5950
57,Winthrop,0,0,15,0.5538,0.3127,0.4109,0.6341,0.4000,0.1436,0.3436,0.4000,0.4843,0.3928,0.6215,0.7338,0.3024,0.2685,0.6251,0.4080,0.6548,0.3378,0.3840,0.1835,0.2261,0.2563,0.7355
58,W Kentucky,0,1,15,0.8716,0.4912,0.6856,0.6037,0.6140,0.5083,0.4513,0.6333,0.5942,0.5886,0.5782,0.7072,0.5806,0.5880,0.5569,0.5160,0.6964,0.7230,0.6805,0.4740,0.4576,0.4244,0.6942
59,Albany,0,2,15,0.7544,0.2969,0.5198,0.8110,0.7070,0.3812,0.6974,0.5704,0.7094,0.6002,0.8180,0.8023,0.5565,0.6435,0.4772,0.3640,0.4881,0.9459,0.6165,0.5852,0.3515,0.7605,0.6033
60,S Dakota,0,3,15,0.7705,0.3185,0.7252,0.4573,0.5581,0.6575,0.8462,0.6185,0.3822,0.4848,0.7511,0.5970,0.5524,0.6157,0.3760,0.5560,0.7143,0.3784,0.4319,0.5446,0.4844,0.5714,0.3843
61,Prairie View,0,0,16,0.4125,0.2292,0.3886,0.5427,0.2326,0.2044,0.4205,0.2907,0.4948,0.3287,0.4903,0.6616,0.1935,0.2176,0.5488,0.5600,0.5119,0.5338,0.4122,0.2956,0.1347,0.5420,0.4669
62,Rob. Morris,0,1,16,0.5151,0.3186,0.4629,0.5396,0.3953,0.6575,0.2308,0.4315,0.4581,0.4009,0.4999,0.4905,0.4718,0.4259,0.5004,0.4440,0.5774,0.4865,0.4543,0.4667,0.3015,0.2143,0.4008
63,NWST,0,2,16,0.5452,0.3153,0.3168,0.7835,0.3070,0.3923,0.6410,0.3944,0.3665,0.3368,0.4189,0.3118,0.3548,0.3889,0.4705,0.1240,0.6786,0.4392,0.4515,0.4739,0.3323,0.4958,0.7066
64,CSU Northridge,0,3,16,0.6964,0.4380,0.4777,0.6921,0.3209,0.5414,0.6615,0.4519,0.6414,0.4953,0.6717,0.5856,0.3710,0.3657,0.6099,0.4640,0.6845,0.5135,0.5060,0.3803,0.3139,0.2773,0.5702
