Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
16,Stanford,2,3,4,0.7127,0.9098,0.4703,0.5331,0.4524,0.5473,0.3308,0.4810,0.6442,0.4939,0.6373,0.5709,0.4979,0.4455,0.6845,0.5365,0.6310,0.2579,0.3773,0.3624,0.3647,0.1913,0.5403
17,Duke,2,0,5,0.7581,0.7876,0.4729,0.7259,0.6190,0.8905,0.5188,0.5808,0.7558,0.6140,0.5769,0.5813,0.6360,0.6273,0.8019,0.3863,0.5476,0.4526,0.5199,0.5006,0.4039,0.4262,0.8720
18,DePaul,1,1,5,0.8063,0.7416,0.8372,0.2892,0.5381,0.7811,0.6805,0.7186,0.5233,0.5760,0.5348,0.5017,0.6987,0.6773,0.4203,0.7425,0.7679,0.3947,0.6097,0.7925,0.7514,0.2077,0.5877
19,Maryland,1,2,5,0.8311,0.7632,0.7519,0.4910,0.6143,0.9005,0.5602,0.6966,0.6535,0.6311,0.6734,0.7751,0.5983,0.6045,0.6027,0.6567,0.7262,0.4579,0.6170,0.4555,0.5285,0.5082,0.6919
20,Missouri,0,3,5,0.7829,0.7344,0.4987,0.5843,0.6238,0.8209,0.7820,0.6527,0.6000,0.5760,0.7506,0.5190,0.7113,0.7591,0.7016,0.3734,0.5357,0.1263,0.2386,0.6897,0.4655,0.6995,0.6256
21,S Florida,0,0,6,0.7990,0.7695,0.6382,0.5241,0.5048,0.7065,0.7970,0.7066,0.5953,0.6066,0.7336,0.6332,0.5941,0.6227,0.6612,0.4678,0.7738,0.1632,0.4017,0.4835,0.5551,0.5301,0.7962
22,LSU,0,1,6,0.6794,0.7643,0.4083,0.5633,0.4524,0.2786,0.2556,0.4551,0.6140,0.4620,0.4375,0.6471,0.3556,0.3227,0.5147,0.4549,0.7440,0.5526,0.7165,0.2271,0.3708,0.3716,0.4692
23,Iowa,0,2,6,0.7829,0.7650,0.7287,0.3464,0.7714,0.7264,0.8195,0.6527,0.5721,0.5613,0.6532,0.5017,0.7238,0.7682,0.7137,0.6738,0.5476,0.1263,0.2267,0.8990,0.6220,0.6612,0.8341
24,Oregon St,3,3,6,0.7990,0.5994,0.5711,0.6476,0.7333,0.9801,0.5977,0.7345,0.6814,0.6691,0.7907,0.6263,0.8075,0.7773,0.9113,0.3476,0.6071,0.0000,0.1841,0.7721,0.6405,0.2186,0.8578
25,California,0,0,7,0.6806,0.6901,0.4780,0.4367,0.6000,0.6468,0.5038,0.5469,0.4837,0.4498,0.6079,0.6263,0.5732,0.5545,0.5661,0.4678,0.5833,0.1842,0.2994,0.5297,0.4432,0.3388,0.7251
26,Green Bay,0,1,7,0.9236,0.5064,0.3902,1.0000,0.5524,0.5075,0.3684,0.5988,0.9721,0.7390,0.7887,0.6436,0.5481,0.5136,0.8798,0.2361,0.7381,0.5842,0.6903,0.5490,0.5728,0.3333,0.5450
27,Arizona St,1,2,7,0.6503,0.7302,0.4470,0.6807,0.5429,0.6070,0.5977,0.6028,0.6605,0.5772,0.6974,0.6263,0.5021,0.4955,0.5091,0.3305,0.8036,0.4632,0.6585,0.5707,0.6623,0.3661,0.7962
28,Michigan,1,3,7,0.7250,0.7039,0.6305,0.5392,0.6905,0.9701,0.7970,0.6387,0.6581,0.5980,0.7081,0.5952,0.7029,0.7318,0.6399,0.5322,0.5238,0.3579,0.3892,0.4091,0.3670,0.5574,0.6635
29,Miami (Fla.),0,0,8,0.6685,0.7347,0.5323,0.4910,0.4714,0.4826,0.4925,0.4451,0.7023,0.5025,0.5280,0.5813,0.4477,0.4636,0.4938,0.7124,0.5238,0.5842,0.5960,0.3560,0.2764,0.6011,0.4692
30,S Dakota St,0,1,8,0.8243,0.6074,0.7158,0.6054,0.6095,0.7811,0.8684,0.7425,0.6581,0.6618,0.7084,0.5675,0.6862,0.7273,0.6291,0.4807,0.7500,0.3421,0.5182,0.5450,0.6016,0.5519,0.6540
31,Syracuse,0,2,8,0.7389,0.6740,0.5840,0.4157,0.3667,0.5373,0.7143,0.5369,0.5465,0.4767,0.4271,0.5294,0.4979,0.4955,0.4985,0.6094,0.6845,0.4474,0.5943,0.5682,0.4704,0.3115,0.6445
32,Marquette,1,3,8,0.6705,0.7343,0.7674,0.2892,0.5952,0.5423,0.5677,0.6786,0.4953,0.5368,0.5043,0.5571,0.5900,0.5773,0.3302,0.6867,0.8214,0.4632,0.7142,0.3578,0.5800,0.3552,0.6919
33,Quinnipiac,1,0,9,0.8311,0.4797,0.5504,0.6476,0.3857,0.6617,0.6128,0.5589,0.7581,0.6017,0.4586,0.4325,0.4770,0.4636,0.6177,0.5279,0.8393,0.5947,0.8307,0.6729,0.6981,0.2842,0.5877
34,Villanova,1,1,9,0.7489,0.6877,0.4393,0.5843,0.5000,0.6468,0.6391,0.6507,0.5093,0.5270,0.3410,0.1869,0.6234,0.6000,0.6852,0.2532,0.9286,0.0842,0.5034,0.4673,0.7626,0.2295,0.7393
35,OK State,1,2,9,0.6806,0.6988,0.7183,0.3855,0.4714,0.6617,0.7068,0.6407,0.5907,0.5637,0.5105,0.4291,0.5021,0.5500,0.4978,0.7039,0.8810,0.3895,0.7023,0.3647,0.5826,0.6995,0.7630
36,Dayton,0,3,9,0.8012,0.5792,0.5891,0.5512,0.4762,0.8806,0.6429,0.6008,0.6791,0.5858,0.6169,0.5052,0.5356,0.5636,0.8040,0.5579,0.7083,0.1947,0.3994,0.3943,0.4265,0.6066,0.6825
37,Virginia,1,0,10,0.5926,0.9380,0.2997,0.5783,0.3619,0.6866,0.6353,0.3653,0.6116,0.4056,0.4687,0.4637,0.4017,0.3955,0.6104,0.4206,0.5060,0.3842,0.4182,0.4608,0.2937,0.3333,0.6635
38,Minnesota,1,1,10,0.7581,0.6167,0.8889,0.1687,0.5048,0.8308,0.7406,0.7146,0.4535,0.5368,0.5394,0.5640,0.5732,0.6045,0.3994,0.8412,0.8690,0.3263,0.6369,0.3988,0.6135,0.5628,0.5687
39,Nebraska,0,2,10,0.6806,0.6845,0.4729,0.5060,0.4381,0.7114,0.3271,0.4970,0.6023,0.4816,0.4871,0.4740,0.5146,0.4727,0.6709,0.4936,0.6429,0.3000,0.4517,0.6362,0.4845,0.2842,0.4645
40,N Colorado,0,3,10,0.8243,0.5628,0.5090,0.4970,0.5714,0.7413,0.9248,0.5629,0.5651,0.5025,0.3000,0.1626,0.6444,0.6909,0.4540,0.4678,0.6250,0.4579,0.5938,0.5704,0.4796,0.5628,0.6019
41,Buffalo,2,0,11,0.8688,0.5765,0.7132,0.4608,0.5000,0.6368,0.5865,0.5509,0.7651,0.6005,0.5506,0.6228,0.5021,0.5091,0.6487,0.8369,0.6488,0.6053,0.7295,0.6220,0.4976,0.4645,0.4028
42,Central Mich,2,1,11,0.8999,0.6371,0.8217,0.3283,0.6667,0.8756,0.9436,0.8084,0.4349,0.5846,0.7499,0.6886,0.7490,0.8045,0.5027,0.5622,0.7024,0.1000,0.2835,0.3926,0.4882,0.6612,0.7915
43,Creighton,1,2,11,0.6464,0.7739,0.4961,0.3916,0.4905,0.8507,0.8120,0.6148,0.3860,0.4400,0.3838,0.2526,0.6151,0.6273,0.4883,0.2790,0.7619,0.1158,0.3989,0.7634,0.6939,0.3934,0.6209
44,W Kentucky,0,3,11,0.7581,0.5279,0.6408,0.5693,0.4810,0.7015,0.8008,0.7226,0.5488,0.5919,0.5506,0.8166,0.4603,0.5182,0.4645,0.3991,0.9107,0.5368,0.8091,0.1937,0.5204,0.6667,0.5355
45,Belmont,0,0,12,0.9312,0.3158,0.7003,0.6566,0.6524,0.8060,0.6316,0.8303,0.6465,0.7096,0.7774,0.6367,0.7866,0.7818,0.8146,0.3691,0.7798,0.0842,0.3432,0.7249,0.7604,0.4262,0.7915
46,Oklahoma,0,1,12,0.5274,0.9479,0.6589,0.2319,0.5429,0.6318,0.5226,0.5250,0.4791,0.4338,0.4697,0.3737,0.5481,0.5682,0.3505,0.7639,0.6250,0.3842,0.4955,0.1993,0.2892,0.6612,0.4882
47,Princeton,0,2,12,0.8376,0.6045,0.4419,0.7620,0.5000,0.6269,0.7444,0.5749,0.7977,0.6324,0.6880,0.6021,0.5356,0.5409,0.7688,0.3777,0.6250,0.4316,0.5205,0.6159,0.4878,0.3552,0.6398
48,FGCU,1,3,12,0.9043,0.3868,0.7132,0.7229,0.5381,0.7711,0.5075,0.7705,0.6581,0.6789,0.5423,0.4983,0.7364,0.7136,0.4670,0.3777,0.8393,0.6053,0.7591,0.5832,0.7063,0.3770,0.5071
49,Mercer,0,0,13,0.9567,0.3366,0.5220,0.7681,0.5238,0.7114,0.7895,0.6567,0.7953,0.6814,0.4127,0.5121,0.4770,0.4636,0.6548,0.3777,1.0000,0.6632,1.0000,0.5176,0.9452,0.2186,0.5308
50,Drake,0,1,13,0.7990,0.4824,0.8243,0.4127,0.7667,0.8358,0.8008,0.7984,0.5256,0.6262,0.6517,0.6194,0.8577,0.8773,0.5418,0.5365,0.6131,0.3158,0.4233,1.0000,0.7475,0.5191,0.8341
51,Elon,0,2,13,0.7912,0.5663,0.5349,0.7410,0.5524,0.5323,0.4060,0.4810,0.8744,0.6152,0.7366,0.6263,0.5230,0.5273,0.7455,0.5665,0.4881,0.5316,0.4477,0.5580,0.3489,0.6612,0.5261
52,Gonzaga,0,3,13,0.8574,0.5376,0.5633,0.6295,0.5190,0.4328,0.6955,0.6088,0.7395,0.6225,0.6094,0.6886,0.4812,0.5182,0.7111,0.5193,0.7321,0.4684,0.6489,0.3880,0.4595,0.6175,0.6682
53,Little Rock,0,0,14,0.7250,0.4225,0.2377,0.8012,0.4810,0.4726,0.6015,0.4032,0.7442,0.4988,0.5233,0.5363,0.4059,0.3955,0.6683,0.2361,0.5417,0.5368,0.5540,0.4820,0.3606,0.3224,0.4171
54,George Wash,0,1,14,0.5926,0.6816,0.2377,0.6596,0.2619,0.5373,0.7932,0.4172,0.6000,0.4314,0.2591,0.2630,0.3096,0.3227,0.4800,0.2318,0.8631,0.5053,0.7795,0.5564,0.6002,0.3770,0.6256
55,American,0,2,14,0.8243,0.4411,0.3540,0.6807,0.3714,0.5771,0.7143,0.4232,0.7372,0.5074,0.3068,0.2180,0.3975,0.4364,0.7585,0.3991,0.6964,0.4632,0.6591,0.6621,0.5048,0.5847,0.5261
56,Liberty,0,3,14,0.7348,0.4014,0.3669,0.8373,0.5238,0.5323,0.4850,0.5289,0.7093,0.5576,0.8079,0.8893,0.5021,0.4909,0.5736,0.2189,0.5179,0.5526,0.4585,0.3953,0.3120,0.4153,0.2844
57,NC A&T,0,0,15,0.7489,0.2142,0.4134,0.7410,0.2238,0.3234,0.1842,0.2575,0.8884,0.4853,0.6205,0.6817,0.2050,0.1773,0.7525,0.7039,0.5536,0.6895,0.6085,0.5020,0.2784,0.4536,0.4171
58,Seattle,0,1,15,0.5595,0.3031,0.4574,0.3584,0.3571,0.5473,0.6466,0.4371,0.4837,0.3824,0.4412,0.4464,0.3682,0.3636,0.5569,0.5708,0.7262,0.2053,0.4250,0.3891,0.4211,0.3060,0.4834
59,Maine,0,2,15,0.7250,0.4960,0.3876,0.7982,0.4429,0.6070,0.6203,0.5030,0.7023,0.5380,0.5485,0.5433,0.5230,0.4818,0.5749,0.2403,0.6250,0.5526,0.5682,0.5575,0.4568,0.1038,0.5498
60,Grambling,0,3,15,0.5926,0.1758,0.3979,0.3705,0.3238,0.3383,0.4887,0.2874,0.6093,0.3566,0.1239,0.3564,0.3096,0.3091,0.5310,0.7811,0.5119,0.6105,0.6767,0.3769,0.2430,0.5355,0.3791
61,St Francis-PA,0,0,16,0.7348,0.3375,0.7623,0.2831,0.3190,0.4925,0.6541,0.5030,0.6000,0.4841,0.4349,0.5779,0.4393,0.4364,0.4150,0.8841,0.6607,0.6158,0.7074,0.4487,0.3794,0.3333,0.5687
62,CSU Northridge,0,1,16,0.5567,0.3955,0.3798,0.5241,0.3619,0.3035,0.5414,0.3972,0.5628,0.3995,0.7386,0.7128,0.3556,0.3727,0.6627,0.4764,0.4762,0.1474,0.1324,0.7601,0.3658,0.5464,0.7299
63,Nicholls St,0,2,16,0.5926,0.3203,0.3798,0.6265,0.3524,0.4726,0.6353,0.3353,0.6000,0.3811,0.3500,0.3979,0.3724,0.4227,0.5279,0.4850,0.4226,0.5421,0.4250,0.3464,0.1897,0.7268,0.5545
64,Boise State,0,3,16,0.7250,0.4152,0.4625,0.6506,0.4714,0.6915,0.6541,0.5110,0.6209,0.5000,0.7078,0.7232,0.5272,0.5136,0.5843,0.4077,0.5179,0.3632,0.3341,0.5255,0.3607,0.2951,0.5355
