Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
37,LSU,6,2,3,0.933,0.7128532361,0.9157248157,0.7490112565,0.8302752294,0.795620438,0.5697674419,0.9575757576,0.8014705882,0.9018324607,0.8978723404,0.9255952381,0.7246963563,0.7428571429,0.7261904762,0.5482233503,0.743902439,0.3846153846,0.6227477477,0.372972973,0.5245901639,0.8307692308,0.7336683417
38,Villanova,2,2,4,0.824,0.8410817381,0.585995086,0.7283236994,0.6743119266,0.700729927,0.8449612403,0.8181818182,0.5539215686,0.6793193717,0.4680851064,0.494047619,0.6518218623,0.6653061224,0.5654761905,0.1725888325,0.9146341463,0.2615384615,0.6908783784,0.7135135135,1,0.4205128205,0.567839196
39,Washington St,0,2,5,0.697,0.9480401094,0.4992628993,0.6522665044,0.6513761468,0.697080292,0.6976744186,0.6303030303,0.5465686275,0.5536649215,0.4936170213,0.5029761905,0.6275303644,0.6285714286,0.5476190476,0.269035533,0.5609756098,0.2615384615,0.4341216216,0.6540540541,0.4754098361,0.4102564103,0.6281407035
40,Michigan,1,2,6,0.71,0.8638711638,0.6825552826,0.5749923943,0.8119266055,0.7189781022,0.8643410853,0.7494949495,0.5612745098,0.6387434555,0.6085106383,0.5386904762,0.7530364372,0.7918367347,0.3273809524,0.4720812183,0.512195122,0.441025641,0.535472973,0.6189189189,0.4590163934,0.7641025641,0.6532663317
41,NC State,0,2,7,0.645,0.9726526892,0.5953316953,0.6032856708,0.6559633028,0.6313868613,0.6395348837,0.6585858586,0.5833333333,0.5916230366,0.5489361702,0.4375,0.5910931174,0.5918367347,0.5595238095,0.4416243655,0.743902439,0.2051282051,0.5135135135,0.3810810811,0.5,0.441025641,0.7889447236
42,OK State,0,2,8,0.667,0.8465512002,0.7371007371,0.412229997,0.752293578,0.8284671533,0.5852713178,0.7757575758,0.4191176471,0.5798429319,0.4680851064,0.369047619,0.7611336032,0.7428571429,0.3869047619,0.4923857868,0.756097561,0.1487179487,0.4802927928,0.4594594595,0.5983606557,0.4666666667,0.6783919598
43,Miami (FL),3,2,9,0.613,0.8459434822,0.5874692875,0.5631274719,0.6559633028,0.6167883212,0.6589147287,0.6545454545,0.5343137255,0.5628272251,0.6170212766,0.6339285714,0.5870445344,0.6040816327,0.3392857143,0.421319797,0.5609756098,0.3846153846,0.4988738739,0.5621621622,0.4262295082,0.5435897436,0.648241206
44,Princeton,1,2,10,0.808,0.5347918566,0.4766584767,0.8974749011,0.6100917431,0.6642335766,0.5775193798,0.6484848485,0.7892156863,0.695026178,0.6,0.6220238095,0.5465587045,0.5469387755,0.5952380952,0.2081218274,0.6890243902,0.5743589744,0.7550675676,0.5648648649,0.5245901639,0.4205128205,0.6532663317
45,UNLV,0,2,11,0.939,0.4752354907,0.744963145,0.607240645,0.7889908257,0.7189781022,0.8139534884,0.8646464646,0.5539215686,0.7094240838,0.6723404255,0.5595238095,0.7368421053,0.7632653061,0.4464285714,0.385786802,0.7804878049,0.2512820513,0.553490991,0.5216216216,0.6721311475,0.641025641,0.7035175879
46,FGCU,1,2,12,0.912,0.3652385293,0.7628992629,0.81046547,0.8532110092,0.8467153285,0.6046511628,0.9111111111,0.762254902,0.8507853403,0.4425531915,0.2857142857,0.979757085,0.9306122449,0.5833333333,0.345177665,0.743902439,0.4769230769,0.7556306306,0.7405405405,0.8442622951,0.2923076923,0.7236180905
47,Cleveland St,0,2,13,0.882,0.2689152233,0.6798525799,0.7578338911,0.628440367,0.7627737226,0.6356589147,0.7373737374,0.7720588235,0.7434554974,0.6510638298,0.6428571429,0.5951417004,0.6489795918,0.7261904762,0.461928934,0.6463414634,0.3743589744,0.5765765766,0.4135135135,0.368852459,0.9384615385,0.8542713568
48,Hawaii,0,2,14,0.533,0.4685505925,0.3326781327,0.6942500761,0.4770642202,0.5547445255,0.5968992248,0.4747474747,0.5441176471,0.4515706806,0.4765957447,0.3869047619,0.4939271255,0.5224489796,0.4464285714,0.152284264,0.4817073171,0.2871794872,0.3958333333,0.5459459459,0.2868852459,0.6051282051,0.527638191
49,Gardner-Webb,0,2,15,0.906,0.08204193254,0.7535626536,0.5260115607,0.6834862385,0.7372262774,0.5658914729,0.7696969697,0.5661764706,0.6544502618,0.4765957447,0.6369047619,0.6720647773,0.6816326531,0.2738095238,0.5634517766,0.6646341463,0.6102564103,0.8175675676,0.2108108108,0.3196721311,0.6358974359,0.391959799
51,Tenn Tech,0,2,16,0.71,0.1731996354,0.5471744472,0.6063279586,0.6422018349,0.700729927,0.7984496124,0.698989899,0.4803921569,0.5628272251,0.4723404255,0.5416666667,0.6194331984,0.6571428571,0.369047619,0.2842639594,0.6524390244,0.358974359,0.5827702703,0.7378378378,0.5901639344,0.6256410256,0.2763819095
52,Virginia Tech,4,3,1,0.871,0.8675174719,0.6312039312,0.7693945847,0.7385321101,0.7591240876,0.7829457364,0.8080808081,0.6642156863,0.7316753927,0.6510638298,0.505952381,0.7489878543,0.7673469388,0.5952380952,0.2741116751,0.6768292683,0.241025641,0.4752252252,0.6162162162,0.5901639344,0.6153846154,0.7185929648
53,UConn,2,3,2,0.853,0.9869340626,0.7103194103,0.721934895,0.9174311927,0.8065693431,0.7790697674,0.8060606061,0.7009803922,0.75,0.7446808511,0.619047619,0.8461538462,0.8489795918,0.7380952381,0.4314720812,0.5,0.2,0.321509009,0.7864864865,0.5819672131,0.5897435897,0.8391959799
54,Ohio State,3,3,3,0.781,0.902157399,0.8334152334,0.4289625799,0.7935779817,0.7262773723,0.5542635659,0.7919191919,0.5294117647,0.6492146597,0.3872340426,0.4136904762,0.7611336032,0.7469387755,0.2857142857,0.6802030457,0.743902439,0.4974358974,0.803490991,0.6081081081,0.6885245902,0.5333333333,0.6331658291
55,Tennessee,2,3,4,0.676,1,0.7275184275,0.4742926681,0.7155963303,0.6204379562,0.6317829457,0.7575757576,0.4950980392,0.6086387435,0.7191489362,0.75,0.6234817814,0.6448979592,0.4642857143,0.5228426396,0.6402439024,0.1897435897,0.3862612613,0.5486486486,0.4918032787,0.6615384615,0.5929648241
56,Iowa St,0,3,5,0.679,0.9392281981,0.7132678133,0.5473075753,0.619266055,0.6751824818,0.9651162791,0.7575757576,0.5588235294,0.6426701571,0.6425531915,0.443452381,0.6680161943,0.7224489796,0.5595238095,0.4873096447,0.6951219512,0.09743589744,0.3727477477,0.6081081081,0.5573770492,0.7128205128,0.7336683417
57,UNC,1,3,6,0.677,0.9194773625,0.5493857494,0.69577122,0.5688073394,0.6313868613,0.4689922481,0.5838383838,0.7107843137,0.6112565445,0.4680851064,0.4702380952,0.5303643725,0.5265306122,0.5833333333,0.4873096447,0.6646341463,0.4512820513,0.6717342342,0.3918918919,0.3852459016,0.4512820513,0.6783919598
58,Baylor,1,3,7,0.633,0.871467639,0.6257985258,0.6078491025,0.6376146789,0.6350364964,0.515503876,0.6424242424,0.6421568627,0.612565445,0.5574468085,0.5416666667,0.6032388664,0.5918367347,0.5178571429,0.5076142132,0.6036585366,0.3692307692,0.5326576577,0.7513513514,0.5573770492,0.4205128205,0.6180904523
59,USC,0,3,8,0.7,0.8596171376,0.4334152334,0.8372376027,0.4128440367,0.6861313869,0.6976744186,0.5393939394,0.7769607843,0.6178010471,0.514893617,0.619047619,0.4048582996,0.4612244898,0.7738095238,0.2284263959,0.5792682927,0.3897435897,0.5495495495,0.7189189189,0.4016393443,0.6461538462,0.8341708543
60,S Dakota St,1,3,9,0.848,0.4782740808,0.8,0.6699117737,0.8669724771,0.7810218978,0.6434108527,0.901010101,0.6495098039,0.7840314136,0.7531914894,0.5476190476,0.8299595142,0.8448979592,0.5416666667,0.4467005076,0.7195121951,0.2564102564,0.5157657658,0.6864864865,0.7131147541,0.841025641,0.6432160804
61,Alabama,0,3,10,0.655,0.8034032209,0.5498771499,0.6872528141,0.6559633028,0.8832116788,0.6162790698,0.7050505051,0.5735294118,0.6164921466,0.4808510638,0.5119047619,0.7287449393,0.7142857143,0.4821428571,0.2842639594,0.5426829268,0.3897435897,0.5320945946,0.4783783784,0.368852459,0.4256410256,0.5829145729
63,St John's,0,3,11,0.733,0.7271346095,0.457985258,0.6991177365,0.6743119266,0.7846715328,0.8217054264,0.6949494949,0.4779411765,0.5589005236,0.4978723404,0.5327380952,0.6477732794,0.6775510204,0.5238095238,0.1116751269,0.5853658537,0.1846153846,0.3902027027,0.4918918919,0.4098360656,0.5692307692,0.8391959799
64,Toledo,1,3,12,0.867,0.4369492555,0.6626535627,0.5968968664,0.747706422,0.7189781022,0.9069767442,0.7797979798,0.5294117647,0.6413612565,0.5531914894,0.3571428571,0.7206477733,0.7795918367,0.4285714286,0.3401015228,0.7317073171,0.2615384615,0.5630630631,0.6432432432,0.6557377049,0.8717948718,0.6934673367
65,St Louis,0,3,13,0.5,0.5572774233,0.55995086,0.3854578643,0.504587156,0.4781021898,0.8527131783,0.5474747475,0.4240196078,0.4345549738,0.4680851064,0.630952381,0.4372469636,0.4816326531,0.3869047619,0.5685279188,0.5304878049,0.3076923077,0.4324324324,0.5135135135,0.3196721311,0.5282051282,0.6331658291
66,James Madison,0,3,14,0.788,0.3099361896,0.5611793612,0.673562519,0.5412844037,0.6204379562,0.6511627907,0.6646464646,0.6151960784,0.612565445,0.6680851064,0.5773809524,0.5263157895,0.5673469388,0.630952381,0.3604060914,0.6829268293,0.158974359,0.4031531532,0.3810810811,0.3770491803,0.6974358974,0.5728643216
67,Vermont,0,3,15,0.8,0.1054390763,0.3818181818,0.8816550046,0.6743119266,0.8503649635,0.511627907,0.6464646465,0.6544117647,0.6217277487,0.5191489362,0.4880952381,0.6437246964,0.6204081633,0.6666666667,0.0152284264,0.6097560976,0.2717948718,0.4786036036,0.6675675676,0.5409836066,0.3435897436,0.7336683417
68,Chattanooga,0,3,16,0.625,0.2649650562,0.3144963145,0.8405841193,0.5642201835,0.6532846715,0.8062015504,0.5171717172,0.6495098039,0.5353403141,0.5106382979,0.2678571429,0.5465587045,0.5918367347,0.5297619048,0.06598984772,0.5243902439,0.2615384615,0.3986486486,0.4324324324,0.2950819672,0.641025641,0.6733668342
