Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
1,UConn,4,0,1,1,0.8077503775,0.875273045,1,1,1,0.7008928571,0.97053407,1,1,0.6666666667,0.5907590759,1,1,0.9556962025,0.6341463415,0.8502994012,0.8926553672,0.9168776371,0.8896103896,1,0.1344086022,0.7840375587
2,S Carolina,5,1,1,0.912,0.9519375944,0.8213193534,0.7732453509,0.9138755981,0.8511904762,0.5803571429,0.9023941068,0.7792494481,0.8602040816,0.7538461538,0.7293729373,0.8177966102,0.8472222222,0.9683544304,0.6292682927,0.8682634731,0.406779661,0.635443038,0.461038961,0.6979865772,0.564516129,0.9014084507
3,UCLA,6,2,1,0.969,0.9921992954,0.7959807776,0.8014397121,0.9425837321,0.875,0.8482142857,1,0.706401766,0.8806122449,1,0.897689769,0.8940677966,0.9305555556,0.8607594937,0.443902439,0.8443113772,0.2768361582,0.5012658228,0.8896103896,0.932885906,0.3602150538,0.8262910798
4,Texas,4,3,1,0.912,0.9250125818,0.7924858017,0.8119376125,0.8803827751,0.6607142857,0.5892857143,0.8858195212,0.8057395143,0.8632653061,0.7641025641,0.795379538,0.7245762712,0.7546296296,0.6582278481,0.6195121951,0.9221556886,0.7853107345,0.8687763713,0.4448051948,0.7516778523,0.5053763441,0.323943662
5,Vanderbilt,2,0,2,0.871,0.8485153498,0.7861511577,0.5458908218,0.7320574163,0.8095238095,0.7723214286,0.8674033149,0.5474613687,0.7336734694,0.4974358974,0.6633663366,0.7711864407,0.8148148148,0.4683544304,0.6341463415,0.8443113772,0.581920904,0.7308016878,0.711038961,0.7382550336,0.4623655914,0.7276995305
6,Iowa,1,1,2,0.813,1,0.6148973351,0.5548890222,0.8277511962,0.7976190476,0.4419642857,0.6979742173,0.5298013245,0.6316326531,0.6974358974,0.495049505,0.7838983051,0.787037037,0.5759493671,0.5756097561,0.6586826347,0.2768361582,0.4244725738,0.9805194805,0.677852349,0.3709677419,0.8638497653
7,LSU,2,2,2,0.844,0.7989431303,1,0.6862627475,0.9043062201,0.9107142857,0.6383928571,0.9631675875,0.8035320088,0.9051020408,0.9897435897,1,0.7838983051,0.8333333333,0.8987341772,0.8780487805,0.8323353293,0.4971751412,0.6447257384,0.3474025974,0.5771812081,0.6720430108,0.6197183099
8,Michigan,3,3,2,0.806,0.9418721691,0.7636522499,0.6223755249,0.7320574163,0.630952381,0.3883928571,0.7697974217,0.6887417219,0.7448979592,0.7692307692,0.795379538,0.6694915254,0.6805555556,0.5253164557,0.7073170732,0.7784431138,0.6779661017,0.7160337553,0.461038961,0.5302013423,0.4677419355,0.4460093897
9,Ohio State,1,0,3,0.788,0.8973326623,0.7210572302,0.526094781,0.6698564593,0.7083333333,0.7678571429,0.7145488029,0.6048565121,0.6755102041,0.4307692308,0.4785478548,0.6610169492,0.6944444444,0.5379746835,0.7658536585,0.8263473054,0.5988700565,0.7506329114,0.6136363636,0.644295302,0.3817204301,0.6525821596
10,TCU,3,1,3,0.853,0.7393054857,0.6312800349,0.8218356329,0.7416267943,0.755952381,0.7991071429,0.7661141805,0.7571743929,0.7744897959,0.7282051282,0.5247524752,0.7754237288,0.8009259259,1,0.487804878,0.7425149701,0.2259887006,0.4430379747,0.5487012987,0.5637583893,0.2849462366,0.6103286385
11,Duke,3,2,3,0.75,0.9418721691,0.5557011796,0.7441511698,0.5933014354,0.6547619048,0.40625,0.6427255985,0.7086092715,0.6836734694,0.641025641,0.6534653465,0.5508474576,0.5601851852,0.8227848101,0.5463414634,0.7245508982,0.4011299435,0.5194092827,0.6785714286,0.5302013423,0.3817204301,0.6995305164
12,Louisville,2,3,3,0.794,0.8283844992,0.6826124945,0.6886622675,0.6937799043,0.7023809524,0.625,0.7808471455,0.6622516556,0.7387755102,0.7179487179,0.6798679868,0.6694915254,0.6805555556,0.6962025316,0.5414634146,0.8263473054,0.418079096,0.5843881857,0.487012987,0.6040268456,0.2634408602,0.7136150235
13,UNC,2,0,4,0.788,0.7845998993,0.5838794233,0.7423515297,0.6698564593,0.7916666667,0.4464285714,0.6979742173,0.6865342163,0.7040816327,0.7179487179,0.6171617162,0.6822033898,0.6712962963,0.7658227848,0.4682926829,0.7425149701,0.3728813559,0.5151898734,0.4902597403,0.5167785235,0.1827956989,0.558685446
14,Oklahoma,2,1,4,0.774,0.8676396578,0.8298383574,0.4697060588,0.6411483254,0.380952381,0.6026785714,0.7016574586,0.6732891832,0.7,0.8102564103,0.7392739274,0.5720338983,0.6064814815,0.7848101266,1,0.754491018,0.3276836158,0.4915611814,0.6753246753,0.5771812081,0.4677419355,0.4084507042
15,Minnesota,2,2,4,0.733,0.851786613,0.5731760594,0.7735452909,0.6411483254,0.7083333333,0.7098214286,0.7605893186,0.6490066225,0.7214285714,0.7333333333,0.6468646865,0.593220339,0.6111111111,0.6265822785,0.3658536585,0.9461077844,0.4576271186,0.6654008439,0.5422077922,0.7651006711,0.2580645161,0.6948356808
16,W Virginia,1,3,4,0.818,0.8130347257,0.6024464832,0.7687462507,0.6698564593,0.7083333333,0.5044642857,0.6887661142,0.7417218543,0.7244897959,0.6769230769,0.6666666667,0.6398305085,0.6805555556,0.5379746835,0.5804878049,0.6646706587,0.7740112994,0.7033755274,0.4512987013,0.4026845638,0.6559139785,0.5821596244
17,Maryland,1,0,5,0.742,0.8037242073,0.7332896461,0.6145770846,0.6746411483,0.6011904762,0.7857142857,0.7790055249,0.642384106,0.7285714286,0.8,0.8547854785,0.6313559322,0.6990740741,0.6012658228,0.6146341463,0.7185628743,0.5310734463,0.588185654,0.474025974,0.4697986577,0.6129032258,0.6384976526
18,Michigan St,1,1,5,0.733,0.847005536,0.750109218,0.5344931014,0.7894736842,0.8392857143,0.5803571429,0.8250460405,0.5386313466,0.706122449,0.5333333333,0.5874587459,0.7584745763,0.7916666667,0.3797468354,0.6243902439,0.8443113772,0.581920904,0.7160337553,0.6103896104,0.6912751678,0.5698924731,0.6384976526
19,Ole Miss,1,2,5,0.676,0.8434826371,0.5843162953,0.6514697061,0.5598086124,0.3928571429,0.6607142857,0.6850828729,0.6048565121,0.6591836735,0.7179487179,0.7755775578,0.4788135593,0.5601851852,0.5759493671,0.5317073171,0.7664670659,0.4858757062,0.5856540084,0.3896103896,0.4228187919,0.7688172043,0.4319248826
20,Kentucky,2,3,5,0.697,0.8714141922,0.5886850153,0.7042591482,0.6267942584,0.619047619,0.4419642857,0.744014733,0.6070640177,0.6928571429,0.7333333333,0.6204620462,0.6525423729,0.6527777778,0.753164557,0.4487804878,0.8323353293,0.197740113,0.4540084388,0.6785714286,0.6577181208,0.3225806452,0.544600939
21,Notre Dame,3,0,6,0.688,0.839456467,0.6382699869,0.5641871626,0.7177033493,0.744047619,0.8705357143,0.6924493554,0.5717439294,0.6479591837,0.4102564103,0.4224422442,0.656779661,0.7037037037,0.4873417722,0.6292682927,0.8263473054,0.5649717514,0.7185654008,0.262987013,0.5033557047,0.3870967742,0.6056338028
22,Washington,1,1,6,0.677,0.8877705083,0.502839668,0.6445710858,0.6363636364,0.6666666667,0.6160714286,0.6464088398,0.5386313466,0.6071428571,0.7179487179,0.6534653465,0.6313559322,0.6342592593,0.664556962,0.3853658537,0.6467065868,0.2033898305,0.3594936709,0.3538961039,0.3758389262,0.2043010753,0.7511737089
23,Baylor,1,2,6,0.75,0.7903875189,0.496941896,0.7123575285,0.5167464115,0.5654761905,0.6875,0.5709023941,0.6799116998,0.6306122449,0.6102564103,0.5874587459,0.5338983051,0.5972222222,0.917721519,0.5512195122,0.5748502994,0.2655367232,0.3772151899,0.6493506494,0.3691275168,0.5967741935,0.7183098592
24,Alabama,1,3,6,0.697,0.8895319577,0.4681083443,0.6649670066,0.5885167464,0.7857142857,0.5848214286,0.605893186,0.5584988962,0.593877551,0.5282051282,0.4587458746,0.6313559322,0.6574074074,0.7025316456,0.4390243902,0.622754491,0.2711864407,0.4156118143,0.4707792208,0.3758389262,0.435483871,0.6056338028
25,Illinois,1,0,7,0.656,0.8223452441,0.628658803,0.5287942412,0.6746411483,0.7916666667,0.9955357143,0.7366482505,0.4790286976,0.6295918367,0.6153846154,0.5346534653,0.6228813559,0.712962963,0.4493670886,0.5463414634,0.8502994012,0.3163841808,0.552742616,0.4935064935,0.6040268456,0.6451612903,0.455399061
26,Georgia,0,1,7,0.71,0.7649723201,0.5436871997,0.6670665867,0.6411483254,0.630952381,0.5892857143,0.6335174954,0.6269315673,0.6408163265,0.5641025641,0.4422442244,0.6101694915,0.6435185185,0.664556962,0.5268292683,0.7245508982,0.3785310734,0.5240506329,0.3279220779,0.4093959732,0.4784946237,0.441314554
27,Texas Tech,1,2,7,0.781,0.7367891293,0.5085190039,0.7696460708,0.6124401914,0.6845238095,0.7366071429,0.6095764273,0.7130242826,0.6673469388,0.4512820513,0.4521452145,0.6355932203,0.6990740741,0.753164557,0.5219512195,0.5808383234,0.5649717514,0.5738396624,0.5422077922,0.3691275168,0.623655914,0.3755868545
28,NC State,1,3,7,0.667,0.8628585808,0.622761031,0.5173965207,0.6363636364,0.5178571429,0.7589285714,0.6685082873,0.53200883,0.6163265306,0.6820512821,0.4884488449,0.5677966102,0.5925925926,0.7025316456,0.6146341463,0.8862275449,0.1129943503,0.4514767932,0.25,0.5302013423,0.2956989247,0.9483568075
29,Iowa St,0,0,8,0.71,0.7098641168,0.7346002621,0.4967006599,0.7799043062,0.8154761905,0.6607142857,0.8121546961,0.4944812362,0.6785714286,0.6102564103,0.4290429043,0.7881355932,0.8425925926,0.5316455696,0.6292682927,0.8383233533,0.2429378531,0.5105485232,0.8863636364,0.8120805369,0.6612903226,0.4788732394
30,Clemson,0,1,8,0.656,0.71313538,0.4150283967,0.75074985,0.5550239234,0.6785714286,0.34375,0.6261510129,0.5629139073,0.6071428571,0.6461538462,0.5148514851,0.5974576271,0.5925925926,0.6202531646,0.2487804878,0.754491018,0.2824858757,0.4683544304,0.3766233766,0.4228187919,0.3064516129,0.6807511737
31,OK State,1,2,8,0.719,0.7003019628,0.7160332023,0.6091781644,0.7129186603,0.7321428571,0.7455357143,0.8139963168,0.5849889625,0.7214285714,0.7435897436,0.6567656766,0.75,0.7916666667,0.4240506329,0.5902439024,0.7784431138,0.5310734463,0.6185654008,0.5649350649,0.5838926174,0.4569892473,0.5680751174
32,Oregon,1,3,8,0.647,0.8784599899,0.5690257754,0.575584883,0.6507177033,0.6785714286,0.8214285714,0.6132596685,0.582781457,0.6091836735,0.4769230769,0.4158415842,0.6186440678,0.6759259259,0.582278481,0.5951219512,0.6766467066,0.4576271186,0.5670886076,0.6785714286,0.5100671141,0.4892473118,0.6525821596
33,Syracuse,1,0,9,0.742,0.7060895823,0.5633464395,0.6088782244,0.5167464115,0.5119047619,0.5982142857,0.6114180479,0.6114790287,0.6214285714,0.7179487179,0.8382838284,0.4406779661,0.4675925926,0.6075949367,0.5658536585,0.7065868263,0.4971751412,0.5552742616,0.3636363636,0.3758389262,0.3817204301,0.5727699531
34,USC,1,1,9,0.567,0.9974836437,0.4639580603,0.625374925,0.4401913876,0.4464285714,0.4955357143,0.5395948435,0.582781457,0.5683673469,0.4512820513,0.5280528053,0.4491525424,0.4675925926,0.6708860759,0.5512195122,0.748502994,0.384180791,0.547257384,0.775974026,0.5369127517,0.3494623656,0.5821596244
35,Princeton,0,2,9,0.897,0.557372924,0.5205329838,0.7114577085,0.6555023923,0.6726190476,0.7857142857,0.7255985267,0.5518763797,0.6571428571,0.5487179487,0.6072607261,0.6271186441,0.6898148148,0.5443037975,0.312195122,0.7664670659,0.4802259887,0.5983122363,0.4383116883,0.4899328859,0.5752688172,0.6525821596
36,Virginia Tech,0,3,9,0.719,0.6925012582,0.5283966798,0.6730653869,0.4401913876,0.4761904762,0.6741071429,0.5709023941,0.6754966887,0.6285714286,0.6,0.6171617162,0.3771186441,0.4351851852,0.7278481013,0.6097560976,0.8263473054,0.4406779661,0.611814346,0.5714285714,0.5234899329,0.5161290323,0.4225352113
37,Colorado,0,0,10,0.667,0.8042274786,0.4178680647,0.6904619076,0.5215311005,0.2857142857,0.6116071429,0.5174953959,0.6158940397,0.5714285714,0.7076923077,0.6798679868,0.4194915254,0.4814814815,0.5569620253,0.4780487805,0.5748502994,0.4745762712,0.4641350211,0.474025974,0.3087248322,0.6290322581,0.3661971831
38,Arizona St,-1,1,10,0.706,0.751383996,0.3896898209,0.6937612478,0.5215311005,0.3869047619,0.6026785714,0.4493554328,0.6578366446,0.5530612245,0.5179487179,0.4587458746,0.4322033898,0.4814814815,0.6012658228,0.5365853659,0.5508982036,0.5649717514,0.5362869198,0.6168831169,0.3489932886,0.5161290323,0.4835680751
39,Virginia,2,1,10,0.633,0.7121288374,0.5806028834,0.5824835033,0.6124401914,0.5476190476,0.5267857143,0.6961325967,0.5187637969,0.6255102041,0.7743589744,0.7392739274,0.5677966102,0.5925925926,0.6392405063,0.4341463415,0.7664670659,0.2203389831,0.4291139241,0.6655844156,0.5704697987,0.4247311828,0.4131455399
40,Villanova,0,2,10,0.781,0.7508807247,0.505679336,0.6700659868,0.5837320574,0.7023809524,0.8482142857,0.6022099448,0.6158940397,0.6183673469,0.4512820513,0.3432343234,0.6186440678,0.6203703704,0.5886075949,0.5268292683,0.7604790419,0.4576271186,0.5949367089,0.8051948052,0.6510067114,0.08602150538,0.5117370892
41,Tennessee,0,3,10,0.552,0.9816305989,0.6177370031,0.4292141572,0.4641148325,0.4880952381,0.3482142857,0.6132596685,0.4988962472,0.5704081633,0.5076923077,0.6534653465,0.5169491525,0.5138888889,0.4367088608,0.7414634146,0.7305389222,0.4802259887,0.582278481,0.2727272727,0.3422818792,0.3010752688,0.4600938967
42,Fairfield,0,0,11,0.875,0.2689984902,0.5856269113,0.8380323935,0.6602870813,0.8452380952,0.7455357143,0.7513812155,0.7395143488,0.7581632653,0.4051282051,0.3498349835,0.8008474576,0.8148148148,0.6202531646,0.4292682927,0.754491018,0.6836158192,0.7160337553,0.75,0.6375838926,0.247311828,0.3990610329
43,S Dakota St,0,1,11,0.818,0.5150981379,0.6092179991,0.674265147,0.8038277512,0.7321428571,0.6785714286,0.7716390424,0.5739514349,0.6928571429,0.7384615385,0.4884488449,0.7796610169,0.8240740741,0.7088607595,0.4487804878,0.7425149701,0.1807909605,0.4105485232,0.5194805195,0.5436241611,0.5698924731,0.765258216
44,Nebraska,0,2,11,0.6,0.8636134877,0.6692878986,0.4805038992,0.7655502392,0.7261904762,0.8705357143,0.7697974217,0.4459161148,0.6326530612,0.4769230769,0.4818481848,0.7542372881,0.8101851852,0.2784810127,0.5707317073,0.754491018,0.5028248588,0.6147679325,0.711038961,0.644295302,0.4784946237,0.5305164319
45,Richmond,-1,2,11,0.788,0.5608958228,0.5224989078,0.7414517097,0.6794258373,0.8452380952,0.9107142857,0.7219152855,0.591611479,0.6734693878,0.5230769231,0.4290429043,0.8008474576,0.8240740741,0.7594936709,0.3024390244,0.6586826347,0.2937853107,0.4578059072,0.6623376623,0.5234899329,0.2204301075,0.882629108
