Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
35,Purdue,1,2,9,0.6566,0.6695,0.4713,0.6188,0.5759,0.5858,0.6154,0.5275,0.6520,0.5687,0.5029,0.4727,0.5296,0.5087,0.7178,0.4268,0.6605,0.3464,0.5285,0.7348,0.4552,0.4628,0.7901
36,Michigan St,0,3,9,0.6541,0.6901,0.6148,0.4431,0.6161,0.7574,0.7368,0.6015,0.4953,0.5546,0.6211,0.4836,0.6443,0.6261,0.5574,0.5565,0.6049,0.2549,0.4224,0.8070,0.4607,0.3777,0.4033
37,Oregon,3,0,10,0.6491,0.8542,0.5694,0.5149,0.6563,0.9172,0.7004,0.6224,0.4232,0.5392,0.5482,0.5855,0.6364,0.6043,0.5719,0.4310,0.6852,0.2549,0.4759,0.6805,0.5037,0.3191,0.6626
38,N Iowa,0,1,10,0.7475,0.4893,0.4593,0.7005,0.3750,0.3491,0.5668,0.5389,0.6614,0.5802,0.4889,0.5345,0.4308,0.3957,0.5380,0.3013,0.8457,0.6405,0.7544,0.6378,0.5133,0.3670,0.5103
39,Drake,0,2,10,0.8720,0.4826,0.8254,0.5446,0.8125,0.7515,0.7287,0.7780,0.5580,0.6996,0.5792,0.6000,0.8379,0.8174,0.5829,0.5314,0.6481,0.4771,0.5580,0.9727,0.6371,0.4043,0.7366
40,Toledo,0,3,10,0.7557,0.5733,0.5455,0.5990,0.4955,0.3905,0.3846,0.4668,0.7429,0.5648,0.5063,0.4982,0.4585,0.4348,0.6767,0.6192,0.6296,0.5686,0.6100,0.7439,0.3863,0.5904,0.4527
41,Elon,0,0,11,0.8161,0.6112,0.5478,0.6733,0.5536,0.4970,0.2794,0.5731,0.6677,0.6059,0.6326,0.7527,0.5138,0.4696,0.6976,0.4226,0.6852,0.4248,0.5265,0.3364,0.3138,0.5053,0.4239
42,Gonzaga,0,1,11,0.8098,0.3641,0.5813,0.6559,0.5491,0.5503,0.8664,0.6452,0.7618,0.6932,0.7279,0.7127,0.5652,0.5913,0.7089,0.4686,0.6543,0.4444,0.5491,0.6969,0.4216,0.6383,0.5967
43,Auburn,0,2,11,0.5460,0.8493,0.3493,0.5965,0.3259,0.3550,0.5992,0.4421,0.5893,0.4852,0.2100,0.4836,0.3399,0.3087,0.3537,0.4100,0.7963,0.9804,1.0000,0.4187,0.3626,0.3564,0.4362
44,S Florida,0,3,11,0.7475,0.7155,0.5502,0.5693,0.5759,0.5858,0.7368,0.6452,0.5110,0.5905,0.6399,0.5891,0.5810,0.5652,0.6422,0.4059,0.7654,0.1765,0.4686,0.4161,0.4314,0.3883,0.8683
45,Penn,0,0,12,0.7536,0.5495,0.3254,0.8465,0.4018,0.6272,0.4696,0.5503,0.7304,0.6162,0.5959,0.6400,0.4387,0.3739,0.8282,0.0921,0.8519,0.2876,0.5688,0.7432,0.5871,0.1915,0.7654
46,Dayton,0,1,12,0.7066,0.6783,0.4330,0.6213,0.3973,0.6213,0.5061,0.4934,0.6520,0.5456,0.5811,0.6182,0.4308,0.4217,0.7839,0.3975,0.6296,0.2092,0.4042,0.6205,0.3158,0.5851,0.4650
47,W Kentucky,0,2,12,0.8161,0.5009,0.6555,0.5668,0.5893,0.5562,0.8421,0.8008,0.4295,0.6624,0.4904,0.7418,0.6008,0.6130,0.4128,0.3054,0.9506,0.5882,0.8212,0.3999,0.6177,0.5638,0.5926
48,Quinnipiac,2,3,12,0.8280,0.4878,0.4952,0.6485,0.3973,0.4438,0.6721,0.5009,0.8088,0.6149,0.4773,0.5200,0.4229,0.4130,0.6292,0.5523,0.6975,0.7255,0.7618,0.8264,0.4501,0.4734,0.2840
49,Boise State,0,0,13,0.7786,0.4749,0.5024,0.6188,0.4330,0.5562,0.6964,0.4915,0.5392,0.4981,0.5334,0.6436,0.4585,0.4000,0.5160,0.3933,0.6667,0.5425,0.5683,0.5448,0.3656,0.1596,0.5597
50,Chattanooga,0,1,13,0.6745,0.5575,0.3732,0.6510,0.5759,0.4675,0.7976,0.6357,0.3730,0.5276,0.4975,0.5309,0.5929,0.5913,0.5398,0.1004,0.7160,0.2418,0.4995,0.4182,0.3918,0.4628,0.9465
51,Belmont,0,2,13,0.8409,0.3213,0.7153,0.5223,0.6920,0.8107,0.6356,0.7894,0.4326,0.6560,0.8032,0.7236,0.7431,0.7304,0.6177,0.4142,0.7469,0.0000,0.3330,0.7745,0.5926,0.5426,0.7695
52,FGCU,0,3,13,0.7635,0.3905,0.5789,0.7673,0.5223,0.4911,0.4656,0.6262,0.7618,0.6804,0.4438,0.3600,0.6285,0.5696,0.5798,0.3347,0.8272,0.7386,0.7883,0.5530,0.5328,0.2713,0.3992
53,Bucknell,0,0,14,0.8409,0.2640,0.4713,0.6386,0.6071,0.6036,0.8097,0.5920,0.6426,0.6085,0.6539,0.5164,0.6324,0.6609,0.7959,0.3431,0.5185,0.1373,0.3271,0.5181,0.2849,0.7234,0.7942
54,Montana St,0,1,14,0.8030,0.3167,0.5861,0.5644,0.4554,0.5621,0.6275,0.4991,0.5987,0.5276,0.5748,0.4800,0.4941,0.4739,0.6750,0.5607,0.6481,0.3203,0.4455,0.6532,0.3749,0.4415,0.5720
55,Cen. Arkansas,0,2,14,0.8620,0.2184,0.4976,0.9035,0.7411,0.6923,0.5547,0.6509,0.6897,0.6675,0.7332,0.7600,0.6403,0.6130,0.6812,0.0795,0.6790,0.5033,0.5133,0.5914,0.4788,0.4787,0.3868
56,W Illinois,0,3,14,0.8098,0.3436,0.7727,0.4975,0.5625,0.6331,0.8097,0.6850,0.4734,0.6021,0.4061,0.4109,0.6364,0.6435,0.4429,0.5732,0.8395,0.5948,0.7559,0.7681,0.6456,0.5266,0.6337
57,Hampton,0,0,15,0.6229,0.2513,0.3062,0.6064,0.1786,0.2012,0.2186,0.2448,0.7649,0.4236,0.2637,0.4327,0.1660,0.1261,0.5783,0.6192,0.6852,0.8431,0.8379,0.3184,0.1905,0.4787,0.4115
58,Troy,0,1,15,0.6852,0.4109,0.8325,0.3861,0.4018,0.3550,0.7166,0.5085,0.5768,0.5250,0.7157,0.9091,0.4071,0.4043,0.5472,0.9749,0.5741,0.5229,0.4494,0.3599,0.2204,0.4840,0.3827
59,New Mex St,0,2,15,0.7957,0.1443,0.5191,0.7005,0.5446,0.7456,0.5749,0.5939,0.6270,0.6033,0.5620,0.6836,0.5573,0.5304,0.6355,0.3138,0.6296,0.5359,0.5589,0.4650,0.3300,0.4149,0.4444
60,LongBeach St,0,3,15,0.6953,0.3572,0.4402,0.5743,0.3750,0.5621,0.3036,0.4801,0.4859,0.4685,0.2844,0.5273,0.4466,0.3783,0.3876,0.3808,0.7222,0.7712,0.7893,0.4183,0.3245,0.2979,0.3539
61,Albany,0,0,16,0.6541,0.3939,0.4426,0.5718,0.5045,0.4142,0.5182,0.3947,0.6050,0.4596,0.6105,0.8073,0.4545,0.4000,0.4506,0.4895,0.3704,0.7386,0.4985,0.6417,0.2308,0.2553,0.3292
62,Texas So.,0,1,16,0.7163,0.0512,0.3110,0.6856,0.4286,0.3373,0.3158,0.3169,0.7618,0.4711,0.5672,0.6509,0.3794,0.3783,0.7506,0.4184,0.2840,0.5229,0.3615,0.2430,0.0549,0.7979,0.5885
63,Rob. Morris,0,2,16,0.6852,0.0943,0.3612,0.7277,0.4777,0.6509,0.4332,0.4194,0.7179,0.5225,0.4468,0.4655,0.4980,0.4391,0.5815,0.3347,0.5123,0.7320,0.6189,0.6320,0.2927,0.2872,0.2757
64,UNC Asheville,0,3,16,0.5743,0.1926,0.3876,0.6163,0.4911,0.6154,0.3603,0.5332,0.3542,0.4506,0.6050,0.6545,0.4743,0.4304,0.4763,0.1841,0.7160,0.2484,0.4528,0.1399,0.2481,0.4521,0.6955
