Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Game,Opp Pts / Game,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
10,Purdue,1,2,3,0.8243243243,0.8727583262,0.5067221511,0.8268268268,0.5611510791,0.6013513514,0.5743801653,0.7131147541,0.8134328358,0.8090277778,0.5662650602,0.4881889764,0.6204819277,0.6206896552,0.737704918,0.4103773585,0.7931034483,0.5229357798,0.7283185841,0.7108843537,0.8376068376,0.4233870968,0.795221843
9,BYU,2,3,3,0.9369369369,0.7476515798,0.7909731114,0.6252919586,0.5755395683,0.5810810811,0.7809917355,0.8196721311,0.7649253731,0.8541666667,0.5963855422,0.4409448819,0.686746988,0.7586206897,0.6967213115,0.6509433962,0.8275862069,0.4403669725,0.714159292,0.4149659864,0.6752136752,0.6088709677,0.7508532423
16,Kentucky,4,0,4,0.8220720721,0.8821520068,0.5816261204,0.7727727728,0.6474820144,0.8243243243,0.5537190083,0.8032786885,0.7276119403,0.8263888889,0.6325301205,0.562992126,0.7168674699,0.7172413793,0.8442622951,0.4198113208,0.775862069,0.2568807339,0.5238938053,0.2551020408,0.5555555556,0.4677419355,0.7747440273
15,Texas,1,1,4,0.838963964,0.841588386,0.5867477593,0.8161494828,0.618705036,0.6824324324,0.3223140496,0.7240437158,0.8955223881,0.8541666667,0.7409638554,0.7165354331,0.5903614458,0.5655172414,1,0.4952830189,0.7155172414,0.3027522936,0.4938053097,0.3469387755,0.5128205128,0.5685483871,0.7986348123
14,Louisville,0,2,4,0.7668918919,0.8518360376,0.5838668374,0.7370704037,0.6043165468,0.5878378378,0.3595041322,0.6885245902,0.8059701493,0.7899305556,0.4879518072,0.5826771654,0.734939759,0.6620689655,0.7704918033,0.4952830189,0.5689655172,0.6422018349,0.6707964602,0.7993197279,0.6666666667,0.2298387097,0.5733788396
13,Wisconsin,2,3,4,0.7905405405,0.9039282664,0.3597951344,0.9356022689,0.5179856115,0.6689189189,1,0.9371584699,0.5074626866,0.8090277778,0.5963855422,0.4960629921,0.686746988,0.7448275862,0.5081967213,0,1,0.1834862385,0.5902654867,0.5034013605,1,0.4032258065,0.6825938567
20,W Virginia,1,0,5,0.6790540541,0.9726729291,0.4190140845,0.7327327327,0.4316546763,0.4189189189,0.5578512397,0.6994535519,0.526119403,0.6666666667,0.6265060241,0.7952755906,0.4879518072,0.524137931,0.7049180328,0.3160377358,0.6293103448,0.2568807339,0.3946902655,0.7517006803,0.5982905983,0.6048387097,0.662116041
19,Arizona,3,1,5,0.8513513514,0.8428693424,0.6322023047,0.6252919586,0.7194244604,0.8243243243,0.7024793388,0.8032786885,0.5559701493,0.7465277778,0.6686746988,0.5511811024,0.8253012048,0.9034482759,0.5327868852,0.4528301887,0.5517241379,0.3119266055,0.3840707965,0.5,0.4871794872,0.7419354839,0.6723549488
18,Vanderbilt,0,2,5,0.7240990991,0.7946199829,0.6149167734,0.6322989656,0.6402877698,0.6486486486,0.6900826446,0.7568306011,0.5970149254,0.7361111111,0.5843373494,0.5078740157,0.7530120482,0.8344827586,0.762295082,0.4858490566,0.5431034483,0.1926605505,0.314159292,0.4387755102,0.4188034188,0.7862903226,0.8532423208
17,Kansas St,1,3,5,0.7240990991,0.8608027327,0.5169654289,0.6833500167,0.4964028777,0.6824324324,0.326446281,0.6147540984,0.7052238806,0.6961805556,0.765060241,0.8228346457,0.5722891566,0.5448275862,0.5327868852,0.5424528302,0.4396551724,0.623853211,0.4725663717,0.5170068027,0.3504273504,0.560483871,0.4300341297
24,Xavier,0,0,6,0.8074324324,0.6900085397,0.4916773367,0.7354020687,0.6618705036,0.3648648649,0.7066115702,0.6912568306,0.6567164179,0.7222222222,0.6807228916,0.4881889764,0.6506024096,0.7448275862,0.631147541,0.3773584906,0.5948275862,0.3486238532,0.4469026549,0.4591836735,0.4786324786,0.7701612903,0.6484641638
23,Cincinnati,1,1,6,0.7995495495,0.7621690863,0.3908450704,0.9019019019,0.4892086331,0.4256756757,0.3801652893,0.6693989071,0.8134328358,0.78125,0.6746987952,0.7125984252,0.5421686747,0.5103448276,0.7049180328,0.2971698113,0.6724137931,0.5871559633,0.6353982301,0.612244898,0.5982905983,0.4637096774,0.6689419795
22,Georgetown,0,2,6,0.7015765766,0.9453458582,0.4436619718,0.6770103437,0.7625899281,0.527027027,0.652892562,0.6857923497,0.4888059701,0.640625,0.6024096386,0.5393700787,0.8253012048,0.8275862069,0.6147540984,0.3537735849,0.4051724138,0.2018348624,0.2115044248,0.6428571429,0.4871794872,0.4193548387,0.6040955631
21,St John's,0,3,6,0.6790540541,0.9291204099,0.4286171575,0.6549883217,0.618705036,0.4054054054,0.5537190083,0.5928961749,0.5447761194,0.6076388889,0.4518072289,0.4921259843,0.5481927711,0.6,0.3278688525,0.4339622642,0.5775862069,0.7339449541,0.7327433628,0.3775510204,0.4102564103,0.6975806452,0.5563139932
28,Washington,1,0,7,0.7353603604,0.8321947054,0.8437900128,0.5318651985,0.7194244604,0.6486486486,0.4049586777,0.849726776,0.6604477612,0.8246527778,0.656626506,0.6968503937,0.8012048193,0.7379310345,0.6393442623,0.6933962264,0.7413793103,0.4311926606,0.6300884956,0.5204081633,0.7264957265,0.2862903226,0.4982935154
27,Temple,1,1,7,0.8243243243,0.682322801,0.4446222791,0.8061394728,0.5611510791,0.527027027,0.5041322314,0.6338797814,0.776119403,0.7413194444,0.5903614458,0.4763779528,0.578313253,0.5517241379,0.737704918,0.3867924528,0.75,0.4128440367,0.610619469,0.6224489796,0.7264957265,0.3830645161,0.8805460751
26,Texas A&M,0,2,7,0.7815315315,0.7553373185,0.371318822,0.8591925259,0.5179856115,0.4324324324,0.5,0.6338797814,0.75,0.7291666667,0.765060241,0.7165354331,0.5421686747,0.5862068966,0.6721311475,0.2735849057,0.5,0.495412844,0.4451327434,0.612244898,0.4273504274,0.7379032258,0.6655290102
25,UCLA,1,3,7,0.7240990991,0.8403074295,0.4276568502,0.6786786787,0.618705036,0.3513513514,0.4256198347,0.5573770492,0.6305970149,0.625,0.6686746988,0.6299212598,0.5903614458,0.6,0.7295081967,0.4481132075,0.3620689655,0.2385321101,0.1654867257,0.6394557823,0.3760683761,0.6451612903,0.7610921502
32,George Mason,1,0,8,0.856981982,0.560204953,0.514084507,0.8061394728,0.7338129496,0.8108108108,0.4669421488,0.7786885246,0.7089552239,0.8020833333,0.5722891566,0.5078740157,0.7710843373,0.7586206897,0.7049180328,0.3301886792,0.6982758621,0.4495412844,0.6079646018,0.4931972789,0.6324786325,0.5040322581,0.7781569966
31,Michigan,1,1,8,0.6385135135,0.9577284372,0.3140204866,0.8054721388,0.5683453237,0.5202702703,0.5082644628,0.6256830601,0.5671641791,0.6388888889,0.3975903614,0.2165354331,0.7168674699,0.6551724138,0.5573770492,0.2264150943,0.7327586207,0.3211009174,0.5522123894,0.5476190476,0.7094017094,0.1814516129,0.8293515358
30,UNLV,0,2,8,0.7815315315,0.7578992314,0.4772727273,0.7904571238,0.6474820144,0.3716216216,0.4669421488,0.6174863388,0.8171641791,0.75,0.5421686747,0.5157480315,0.6325301205,0.6275862069,0.6721311475,0.4716981132,0.5775862069,0.7247706422,0.7274336283,0.6768707483,0.5897435897,0.5201612903,0.5767918089
29,Butler,5,3,8,0.7927927928,0.7160546541,0.4654289373,0.7507507508,0.4604316547,0.5202702703,0.6198347107,0.6994535519,0.6343283582,0.7170138889,0.6204819277,0.5196850394,0.5843373494,0.6137931034,0.5655737705,0.3396226415,0.724137931,0.3669724771,0.5353982301,0.2925170068,0.4700854701,0.5322580645,0.6313993174
36,Villanova,0,0,9,0.6790540541,0.853116994,0.4974391805,0.7077077077,0.4964028777,0.4932432432,0.7479338843,0.7158469945,0.5932835821,0.7083333333,0.6746987952,0.6220472441,0.5481927711,0.6482758621,0.6557377049,0.3962264151,0.6465517241,0.2660550459,0.4132743363,0.5408163265,0.5213675214,0.7217741935,0.638225256
35,Tennessee,0,1,9,0.5923423423,0.8744662681,0.4218950064,0.6373039706,0.4460431655,0.1689189189,0.4462809917,0.543715847,0.5671641791,0.5868055556,0.6385542169,0.7007874016,0.4337349398,0.4344827586,0.5409836066,0.4622641509,0.5431034483,0.4587155963,0.4628318584,0.4183673469,0.3760683761,0.5282258065,0.6177474403
34,Illinois,1,2,9,0.625,0.976088813,0.4567861716,0.7100433767,0.7122302158,0.7567567568,0.632231405,0.6393442623,0.6231343284,0.6736111111,0.5542168675,0.4606299213,0.7530120482,0.724137931,0.7131147541,0.4198113208,0.5172413793,0.2660550459,0.3504424779,0.7789115646,0.6581196581,0.2620967742,0.7098976109
33,Old Dominion,0,3,9,0.856981982,0.5768573868,0.28553137,0.9436102769,0.5035971223,0.3648648649,0.3801652893,0.674863388,0.7052238806,0.734375,1,1,0.4879518072,0.4551724138,0.737704918,0.1603773585,0.5431034483,0.3302752294,0.3221238938,0.6734693878,0.5128205128,0.4435483871,0.9317406143
40,Georgia,0,0,10,0.6790540541,0.7634500427,0.3841229193,0.7420754087,0.5971223022,0.4527027027,0.5,0.5628415301,0.6567164179,0.640625,0.686746988,0.6614173228,0.5481927711,0.5379310345,0.7868852459,0.3443396226,0.474137931,0.247706422,0.2769911504,0.6632653061,0.4871794872,0.4596774194,0.6894197952
39,Penn State,0,1,10,0.5923423423,0.9906063194,0.2035851472,0.8041374708,0.5035971223,0.4324324324,0.6115702479,0.6038251366,0.3917910448,0.5434027778,0.5421686747,0.4803149606,0.5843373494,0.5655172414,0.4180327869,0.1179245283,0.6551724138,0.2568807339,0.4238938053,0.4489795918,0.5213675214,0.3387096774,0.8259385666
38,Florida St,2,2,10,0.7240990991,0.7771135781,0.3956466069,0.8208208208,0.4748201439,0.3986486486,0.367768595,0.4344262295,0.9664179104,0.703125,0.6807228916,0.6141732283,0.5180722892,0.4827586207,0.9508196721,0.5660377358,0.2844827586,0.5504587156,0.3398230088,0.3571428571,0.2051282051,0.4516129032,0.6587030717
37,Michigan St,0,3,10,0.5923423423,1,0.3860435339,0.6696696697,0.4460431655,0.5405405405,0.5123966942,0.5382513661,0.5708955224,0.5850694444,0.656626506,0.5708661417,0.5120481928,0.5103448276,0.5819672131,0.4103773585,0.4913793103,0.2752293578,0.2938053097,0.7380952381,0.4957264957,0.4637096774,0.6484641638
45,Marquette,2,0,11,0.6328828829,0.8650725875,0.5918693982,0.5945945946,0.690647482,0.5,0.4958677686,0.7322404372,0.5335820896,0.6909722222,0.5843373494,0.6338582677,0.6385542169,0.6689655172,0.5081967213,0.5047169811,0.6465517241,0.4403669725,0.5486725664,0.6258503401,0.6153846154,0.6733870968,0.8703071672
44,Missouri,0,1,11,0.7240990991,0.7792485056,0.7720870679,0.5008341675,0.6402877698,0.6148648649,0.673553719,0.7349726776,0.6455223881,0.7447916667,0.3975903614,0.5472440945,0.6686746988,0.6896551724,0.4754098361,0.7169811321,0.6810344828,0.7614678899,0.8814159292,0.5510204082,0.641025641,0.439516129,0.5767918089
42,VCU,4,2,11,0.7511261261,0.6631084543,0.4769526248,0.6606606607,0.4676258993,0.6418918919,0.5743801653,0.6803278689,0.5223880597,0.6527777778,0.3012048193,0.4291338583,0.6445783133,0.6551724138,0.5081967213,0.3773584906,0.6896551724,0.5412844037,0.6973451327,0.6666666667,0.641025641,0.4959677419,0.7303754266
43,USC,-1,2,11,0.5923423423,0.8420153715,0.3053777209,0.7991324658,0.5395683453,0.5337837838,0.3099173554,0.5245901639,0.671641791,0.6232638889,0.5240963855,0.3897637795,0.5722891566,0.5103448276,0.6721311475,0.3301886792,0.6293103448,0.3027522936,0.4415929204,0.2993197279,0.4188034188,0.3588709677,0.6552901024
41,Gonzaga,1,3,11,0.7668918919,0.6729291204,0.6398847631,0.6913580247,0.7913669065,0.6418918919,0.7685950413,0.762295082,0.7276119403,0.8003472222,0.7710843373,0.6062992126,0.765060241,0.8551724138,0.631147541,0.5235849057,0.5,0.495412844,0.4787610619,0.5986394558,0.5128205128,0.7096774194,0.6723549488
49,Clemson,0,0,12,0.6914414414,0.7826643894,0.378681178,0.8435101768,0.5323741007,0.4662162162,0.5165289256,0.5765027322,0.802238806,0.7170138889,0.5542168675,0.5590551181,0.5963855422,0.6,0.7213114754,0.3679245283,0.474137931,0.6422018349,0.5796460177,0.4863945578,0.3846153846,0.5201612903,0.6757679181
50,UAB,-1,0,12,0.7623873874,0.6204099061,0.3729193342,0.8024691358,0.4964028777,0.4527027027,0.5826446281,0.6092896175,0.6828358209,0.6822916667,0.5843373494,0.5275590551,0.6265060241,0.5931034483,0.7213114754,0.2735849057,0.5431034483,0.3486238532,0.4,0.5102040816,0.4700854701,0.2903225806,0.7406143345
48,Memphis,0,1,12,0.7668918919,0.6357813834,0.4932778489,0.6102769436,0.5899280576,0.3648648649,0.4297520661,0.5409836066,0.6455223881,0.6215277778,0.5180722892,0.6023622047,0.6024096386,0.5931034483,0.631147541,0.5566037736,0.3534482759,0.4862385321,0.3646017699,0.574829932,0.358974359,0.5161290323,0.6075085324
47,Richmond,2,2,12,0.8457207207,0.6208368915,0.4145326504,0.8478478478,0.6474820144,0.777027027,0.458677686,0.7131147541,0.7014925373,0.7569444444,0.3915662651,0.3385826772,0.765060241,0.724137931,0.8278688525,0.2783018868,0.7327586207,0.3302752294,0.5752212389,0.6394557823,0.7606837607,0.3266129032,0.8327645051
46,Utah State,0,3,12,0.9560810811,0.5230572161,0.4907170294,0.9325992659,0.726618705,0.6216216216,0.6652892562,0.7704918033,0.9029850746,0.8871527778,0.8253012048,0.5708661417,0.7409638554,0.8068965517,0.9180327869,0.320754717,0.6034482759,0.3394495413,0.4309734513,0.6428571429,0.5982905983,0.7016129032,0.7337883959
54,Princeton,0,0,13,0.8423423423,0.4329632792,0.4007682458,0.7874541208,0.690647482,0.5945945946,0.6446280992,0.6448087432,0.6604477612,0.6944444444,0.6686746988,0.4527559055,0.7108433735,0.7310344828,0.631147541,0.2877358491,0.5431034483,0.3211009174,0.3938053097,0.462585034,0.4786324786,0.4919354839,0.662116041
53,Oakland,0,1,13,0.7668918919,0.5059777968,0.921574904,0.3259926593,0.8848920863,0.6689189189,0.5991735537,0.9344262295,0.3507462687,0.734375,0.686746988,0.6771653543,0.9337349398,0.9586206897,0.4508196721,0.7122641509,0.6034482759,0.1467889908,0.2787610619,0.4557823129,0.5641025641,0.564516129,0.7645051195
52,Morehead St,1,2,13,0.7668918919,0.3680614859,0.3908450704,0.8294961628,0.6115107914,0.4324324324,0.4049586777,0.6229508197,0.7425373134,0.71875,0.8975903614,0.8503937008,0.6325301205,0.6137931034,0.5,0.3301886792,0.3103448276,0.6880733945,0.4,0.3129251701,0.2307692308,0.5201612903,0.6484641638
51,Belmont,0,3,13,0.9279279279,0.3129803587,0.7365556978,0.8141474808,0.6690647482,0.6959459459,0.6611570248,0.8442622951,0.9626865672,0.9618055556,0.6325301205,0.6850393701,0.8313253012,0.8620689655,0.6475409836,0.5613207547,0.525862069,1,0.8734513274,0.6904761905,0.5641025641,0.564516129,0.4505119454
58,Indiana St,0,0,14,0.625,0.6255337319,0.3060179257,0.7394060727,0.4316546763,0.5878378378,0.5537190083,0.4754098361,0.6343283582,0.5746527778,0.5301204819,0.4291338583,0.5421686747,0.5586206897,0.5819672131,0.3537735849,0.3706896552,0.4220183486,0.3221238938,0.5238095238,0.3076923077,0.5120967742,0.4061433447
57,Bucknell,0,1,14,0.7905405405,0.3364645602,0.4324583867,0.7570904238,0.5539568345,0.8445945946,0.8760330579,0.6147540984,0.6940298507,0.6909722222,0.4638554217,0.2047244094,0.6325301205,0.7034482759,0.7459016393,0.4150943396,0.6637931034,0.247706422,0.4575221239,0.6394557823,0.641025641,0.5161290323,0.6860068259
56,St Peter's,0,2,14,0.625,0.4555935098,0.1328425096,0.8865532199,0.2230215827,0.4662162162,0.2809917355,0.2486338798,0.8880597015,0.5486111111,0.4397590361,0.4763779528,0.3072289157,0.2620689655,0.9590163934,0.3867924528,0.275862069,0.504587156,0.3353982301,0.4455782313,0.1794871795,0.439516129,0.5767918089
55,Wofford,0,3,14,0.6587837838,0.4500426985,0.540653009,0.6206206206,0.7769784173,0.8445945946,0.4834710744,0.762295082,0.4552238806,0.6736111111,0.5301204819,0.5551181102,0.7590361446,0.7655172414,0.3606557377,0.3443396226,0.6293103448,0.4311926606,0.5300884956,0.4965986395,0.5726495726,0.6048387097,0.5017064846
62,Long Island,0,0,15,0.884009009,0.2553373185,0.8332266325,0.3970637304,0.6690647482,0.5810810811,0.2892561983,0.6967213115,0.6231343284,0.7100694444,0.6506024096,0.6850393701,0.6927710843,0.675862069,0.6393442623,0.8490566038,0.5,0.3944954128,0.3840707965,0.462585034,0.3931623932,0.7258064516,0.9283276451
61,N Colorado,0,1,15,0.7015765766,0.4060631939,0.4727912932,0.6956956957,0.4244604317,0.7567567568,0.8016528926,0.6448087432,0.6194029851,0.6753472222,0.6987951807,0.6023622047,0.5903614458,0.7103448276,0.4754098361,0.4481132075,0.3965517241,0.504587156,0.3752212389,0.3469387755,0.2393162393,0.7782258065,0.4846416382
60,Akron,0,2,15,0.6824324324,0.4581554227,0.4292573624,0.6986986987,0.4388489209,0.5810810811,0.5289256198,0.5327868852,0.697761194,0.640625,0.3554216867,0.3267716535,0.5722891566,0.5379310345,0.7049180328,0.4575471698,0.6293103448,0.4678899083,0.607079646,0.6020408163,0.5641025641,0.3185483871,0.6552901024
59,UC Santa Bar,0,3,15,0.5968468468,0.5068317677,0.3556338028,0.6956956957,0.6115107914,0.6554054054,0.7272727273,0.5327868852,0.5708955224,0.5815972222,0.4578313253,0.3307086614,0.7168674699,0.7655172414,0.5655737705,0.3726415094,0.3103448276,0.4311926606,0.3309734513,0.7142857143,0.3931623932,0.564516129,0.5494880546
67,UT S.A.,0,0,16,0.625,0.2912040991,0.4295774648,0.5715715716,0.4316546763,0.5135135135,0.5330578512,0.5081967213,0.5223880597,0.5434027778,0.4156626506,0.4094488189,0.5240963855,0.5517241379,0.5327868852,0.5424528302,0.4827586207,0.4311926606,0.4548672566,0.4421768707,0.3333333333,0.6088709677,0.6689419795
68,Alabama St,-1,0,16,0.5101351351,0.06148590948,0.1475672215,0.7607607608,0.1870503597,0.05405405405,0.1115702479,0.2213114754,0.7388059701,0.4618055556,0.5240963855,0.6181102362,0.2168674699,0.1655172414,0.6475409836,0.4339622642,0.2672413793,0.6513761468,0.3902654867,0.5068027211,0.1623931624,0.5806451613,0.3174061433
66,Hampton,0,1,16,0.7815315315,0.1272416738,0.3162612036,0.7974641308,0.2589928058,0.3310810811,0.2975206612,0.3852459016,0.8694029851,0.6267361111,0.3012048193,0.3818897638,0.3554216867,0.324137931,0.9262295082,0.4716981132,0.5948275862,0.5779816514,0.6840707965,0.3843537415,0.3418803419,0.5080645161,0.6962457338
65,Boston U,0,2,16,0.6385135135,0.3373185312,0.2612035851,0.7721054388,0.2374100719,0.5405405405,0.632231405,0.5355191257,0.5298507463,0.5642361111,0.4939759036,0.5511811024,0.4156626506,0.4482758621,0.737704918,0.2547169811,0.5775862069,0.2110091743,0.3522123894,0.1870748299,0.2478632479,0.5282258065,0.795221843
63,UNC Ash.,0,3,16,0.625,0.3783091375,0.5444942382,0.6009342676,0.5971223022,0.3445945946,0.5578512397,0.5327868852,0.7201492537,0.6510416667,0.4397590361,0.5196850394,0.5481927711,0.5862068966,0.5983606557,0.6037735849,0.4224137931,0.7247706422,0.6292035398,0.5170068027,0.3675213675,0.6209677419,0.6177474403
64,Little Rock,-1,3,16,0.5574324324,0.3748932536,0.3697183099,0.6419753086,0.4100719424,0.7972972973,0.4710743802,0.543715847,0.4888059701,0.5503472222,0.4156626506,0.3897637795,0.5060240964,0.524137931,0.3852459016,0.3820754717,0.6206896552,0.495412844,0.5752212389,0.4047619048,0.4017094017,0.6088709677,0.4539249147
