Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
20,Purdue,2,1,3,0.8619102417,0.8395505618,0.7846240814,0.5229582895,0.7908496732,0.7258883249,0.4541284404,0.9706666667,0.5171232877,0.7537313433,0.9797297297,0.8686440678,0.8376963351,0.8235294118,0.5488721805,0.4102564103,0.6779661017,0.06944444444,0.1825694966,0.7694805195,0.756302521,0.7409638554,0.8361344538
21,UCLA,2,1,4,0.8193325662,0.8570786517,0.676370831,0.6550998948,0.4967320261,0.5025380711,0.6009174312,0.7706666667,0.7602739726,0.7462686567,0.7094594595,0.75,0.4869109948,0.5080213904,0.6090225564,0.4423076923,0.9491525424,0.4027777778,0.652892562,0.4772727273,0.8235294118,0.5180722892,0.5840336134
22,St Mary's,1,1,5,0.8193325662,0.753258427,0.4889768231,0.806168945,0.5816993464,0.4974619289,0.7201834862,0.6266666667,0.8493150685,0.6940298507,0.7432432432,0.5720338983,0.5968586387,0.5935828877,0.6766917293,0.3525641026,0.6186440678,0.4027777778,0.4342599549,0.5227272727,0.5294117647,0.2891566265,0.7478991597
23,Texas,1,1,6,0.6754890679,0.8431460674,0.4491237988,0.8366631616,0.4444444444,0.3604060914,0.6605504587,0.6106666667,0.8493150685,0.6828358209,0.5945945946,0.7415254237,0.4554973822,0.5026737968,0.6842105263,0.2628205128,0.5847457627,0.5833333333,0.5702479339,0.5941558442,0.4705882353,0.6506024096,0.4327731092
24,Murray St,1,1,7,1,0.3038202247,0.7591859808,0.7437784788,0.6862745098,0.5126903553,0.4082568807,0.8906666667,0.8801369863,0.8955223881,0.9189189189,0.9194915254,0.6910994764,0.6684491979,0.7218045113,0.5192307692,0.7203389831,0.4583333333,0.528174305,0.5,0.6218487395,0.5060240964,0.756302521
25,UNC,5,1,8,0.7571921749,0.7923595506,0.7085924251,0.4125481949,0.5163398693,0.5583756345,0.7660550459,0.7173333333,0.5308219178,0.5839552239,0.8851351351,0.6822033898,0.5654450262,0.6042780749,0.5187969925,0.641025641,0.6949152542,0.06944444444,0.2006010518,0.5941558442,0.6050420168,0.5722891566,0.8025210084
26,Marquette,0,1,9,0.6260069045,0.8701123596,0.620124364,0.4426919033,0.5163398693,0.4822335025,0.6513761468,0.5493333333,0.6335616438,0.5223880597,0.3243243243,0.343220339,0.5916230366,0.5935828877,0.6992481203,0.7179487179,0.5847457627,0.3125,0.4229902329,0.7824675325,0.6134453782,0.3975903614,0.5966386555
27,San Fran,0,1,10,0.7571921749,0.7114606742,0.6955907292,0.5772870662,0.5424836601,0.5177664975,0.4174311927,0.6933333333,0.7636986301,0.6940298507,0.7702702703,0.6822033898,0.6492146597,0.6203208556,0.6541353383,0.6858974359,0.5762711864,0.3194444444,0.3305785124,0.3961038961,0.3949579832,0.4036144578,0.5
28,Virginia Tech,0,1,11,0.6766398159,0.7195505618,0.5169587337,0.7434279706,0.6339869281,0.7157360406,0.6330275229,0.7573333333,0.654109589,0.6791044776,0.6216216216,0.5847457627,0.7277486911,0.7005347594,0.5563909774,0.2115384615,0.6525423729,0.3402777778,0.4139744553,0.6525974026,0.6554621849,0.2530120482,0.6806722689
29,Indiana,0,1,12,0.6179516686,0.8323595506,0.5378745054,0.6154924641,0.5555555556,0.4416243655,0.4311926606,0.568,0.7191780822,0.5820895522,0.6554054054,0.5338983051,0.5235602094,0.5294117647,0.6992481203,0.5,0.6186440678,0.2430555556,0.3260706236,0.7175324675,0.5882352941,0.6024096386,0.4915966387
31,Akron,0,1,13,0.7571921749,0.2692134831,0.5293951385,0.724851034,0.5751633987,0.5329949239,0.376146789,0.736,0.6712328767,0.6735074627,0.7297297297,0.6949152542,0.6439790576,0.6524064171,0.6090225564,0.2628205128,0.6101694915,0.3055555556,0.3553719008,0.4318181818,0.4117647059,0.8373493976,0.7058823529
32,Yale,0,1,14,0.6352128884,0.368988764,0.5681175806,0.5082369436,0.4575163399,0.3959390863,0.6055045872,0.5306666667,0.6609589041,0.5242537313,0.5337837838,0.4872881356,0.4764397906,0.513368984,0.5789473684,0.6538461538,0.5593220339,0.3333333333,0.3628850488,0.3603896104,0.3277310924,0.6445783133,0.5672268908
33,St Peter's,3,1,15,0.6490218642,0.3235955056,0.4075749011,0.7616543989,0.3725490196,0.5126903553,0.3577981651,0.448,0.8561643836,0.572761194,0.6689189189,0.75,0.3717277487,0.4064171123,0.7669172932,0.4294871795,0.4152542373,0.4444444444,0.3313298272,0.5357142857,0.2773109244,0.7228915663,0.2226890756
34,Norfolk St,0,1,16,0.8411967779,0,0.640192199,0.6929547844,0.6013071895,0.4873096447,0.4266055046,0.6133333333,0.9315068493,0.7294776119,0.7702702703,0.686440678,0.6020942408,0.614973262,0.9097744361,0.6987179487,0.4576271186,0.3611111111,0.3087903832,0.3993506494,0.2941176471,0.7771084337,0.5756302521
35,Arizona,2,2,1,0.9700805524,0.7752808989,0.9075749011,0.5597616544,0.7973856209,0.5177664975,0.6100917431,0.8746666667,0.845890411,0.8656716418,0.8716216216,0.8559322034,0.7643979058,0.7807486631,0.9323308271,0.8141025641,0.6016949153,0.2361111111,0.305785124,0.9772727273,0.8067226891,0.7530120482,0.8277310924
36,Villanova,4,2,2,0.8273878021,0.911011236,0.5706613906,0.7153873116,0.4117647059,0.5431472081,1,0.8,0.6506849315,0.7070895522,0.6486486486,0.7033898305,0.5602094241,0.6417112299,0.6390977444,0.2564102564,0.7796610169,0.3125,0.483095417,0.4448051948,0.5546218487,0.7048192771,0.6848739496
37,Tennessee,1,2,3,0.8193325662,0.9285393258,0.5932730356,0.7129337539,0.3725490196,0.5279187817,0.5,0.6186666667,0.8869863014,0.7089552239,0.6689189189,0.7838983051,0.4712041885,0.4812834225,0.6917293233,0.5576923077,0.6186440678,0.5833333333,0.5912847483,0.8571428571,0.6218487395,0.4698795181,0.5378151261
38,Illinois,1,2,4,0.7376294591,0.8957303371,0.6591294517,0.5555555556,0.5163398693,0.5837563452,0.4724770642,0.7333333333,0.6335616438,0.651119403,0.8108108108,0.8093220339,0.6178010471,0.614973262,0.7142857143,0.5128205128,0.6271186441,0.125,0.2148760331,0.7272727273,0.6050420168,0.5421686747,0.6092436975
39,Houston,3,2,5,0.8964326812,0.6912359551,0.6647823629,0.8566421311,0.6274509804,0.4517766497,0.2889908257,0.8533333333,0.948630137,0.9067164179,0.8918918919,1,0.6492146597,0.6042780749,0.8496240602,0.3397435897,0.7033898305,0.4930555556,0.5447032307,0.7662337662,0.7647058824,0.343373494,0.4201680672
40,Colorado St,0,2,6,0.8791714614,0.6862921348,0.6014697569,0.622853137,0.7254901961,0.538071066,0.7752293578,0.7546666667,0.6130136986,0.6548507463,0.527027027,0.3262711864,0.7434554974,0.7700534759,0.5112781955,0.3653846154,0.7457627119,0.3263888889,0.494365139,0.5876623377,0.7226890756,0.6084337349,0.731092437
41,Ohio State,1,2,7,0.6490218642,0.8687640449,0.6034482759,0.5268138801,0.6535947712,0.614213198,0.7110091743,0.7813333333,0.4452054795,0.5820895522,0.6418918919,0.6144067797,0.7068062827,0.7379679144,0.5864661654,0.3333333333,0.6610169492,0.09027777778,0.2561983471,0.4545454545,0.512605042,0.7228915663,0.5672268908
42,Seton Hall,0,2,8,0.6996547756,0.8521348315,0.5780101752,0.6021731511,0.3202614379,0.4467005076,0.6972477064,0.6106666667,0.7157534247,0.6100746269,0.6689189189,0.7923728814,0.3717277487,0.4331550802,0.7443609023,0.5512820513,0.6694915254,0.2777777778,0.3726521412,0.1688311688,0.2605042017,0.6265060241,0.5924369748
43,TCU,1,2,9,0.6398158803,0.9024719101,0.4420576597,0.6484402383,0.4379084967,0.2639593909,0.2889908257,0.4906666667,0.698630137,0.5167910448,0.9324324324,0.9957627119,0.3979057592,0.3903743316,0.6390977444,0.4423076923,0.3813559322,0.3055555556,0.1615326822,0.6038961039,0.3277310924,0.4518072289,0.6722689076
44,Loyola (IL),0,2,10,0.8193325662,0.5982022472,0.6037309214,0.7634069401,0.7124183007,0.6649746193,0.5229357798,0.7413333333,0.8390410959,0.7686567164,0.6824324324,0.4576271186,0.7958115183,0.7807486631,0.6616541353,0.358974359,0.5338983051,0.4305555556,0.4154770849,0.7077922078,0.5714285714,0.5662650602,0.6134453782
45,Michigan,2,2,11,0.5512082854,0.953258427,0.5816845676,0.477742727,0.614379085,0.4467005076,0.6467889908,0.68,0.4589041096,0.5186567164,0.8040540541,0.7161016949,0.5759162304,0.5935828877,0.4511278195,0.4679487179,0.6525423729,0.1041666667,0.2148760331,0.5551948052,0.5714285714,0.4939759036,0.6554621849
46,UAB,0,2,12,0.83429229,0.4319101124,0.7979084228,0.6032246758,0.614379085,0.6446700508,0.6100917431,0.8106666667,0.8219178082,0.8078358209,0.7364864865,0.8305084746,0.6178010471,0.6203208556,0.6390977444,0.6666666667,0.7542372881,0.5486111111,0.6686701728,0.2727272727,0.487394958,0.4638554217,0.5588235294
47,Chattanooga,0,2,13,0.83429229,0.4004494382,0.6314301865,0.6596565019,0.6209150327,0.4771573604,0.6743119266,0.7946666667,0.6712328767,0.7145522388,0.777027027,0.7796610169,0.6492146597,0.6524064171,0.6165413534,0.3717948718,0.7033898305,0.3055555556,0.4147257701,0.3928571429,0.5294117647,0.4036144578,0.7142857143
48,Longwood,0,2,14,0.8561565017,0.1447191011,0.6752402487,0.6463371889,0.522875817,0.6497461929,0.5458715596,0.7733333333,0.7431506849,0.7388059701,0.8648648649,0.8601694915,0.5759162304,0.6042780749,0.4962406015,0.4871794872,0.6525423729,0.4791666667,0.4928625094,0.5616883117,0.5210084034,0.7168674699,0.6764705882
49,Delaware,0,2,15,0.665132336,0.3420224719,0.6023176936,0.4773922187,0.6209150327,0.5076142132,0.6330275229,0.6586666667,0.5171232877,0.5354477612,0.4797297297,0.5381355932,0.6544502618,0.679144385,0.5037593985,0.5128205128,0.5254237288,0.2986111111,0.328324568,0.4318181818,0.3781512605,0.7108433735,0.5630252101
51,Wright St,0,2,16,0.6317606444,0.204494382,0.6506500848,0.4360322468,0.5947712418,0.3908629442,0.747706422,0.6906666667,0.5034246575,0.5503731343,0.6013513514,0.7161016949,0.5497382199,0.5989304813,0.4436090226,0.5961538462,0.6186440678,0.3055555556,0.365890308,0.5,0.487394958,0.6385542169,0.7058823529
52,Kansas,6,3,1,0.8688147296,0.9739325843,0.7388355003,0.5380301437,0.6993464052,0.5228426396,0.5458715596,0.776,0.6815068493,0.7070895522,0.7432432432,0.8093220339,0.6701570681,0.679144385,0.6917293233,0.5961538462,0.6101694915,0.2916666667,0.3568745304,0.6038961039,0.5798319328,0.6265060241,0.6470588235
53,Auburn,1,3,2,0.8918296893,0.8548314607,0.7425098926,0.5772870662,0.431372549,0.345177665,0.5871559633,0.688,0.8390410959,0.7313432836,0.6689189189,0.7966101695,0.4712041885,0.5026737968,0.7894736842,0.7179487179,0.7118644068,0.4236111111,0.5447032307,0.5487012987,0.5546218487,0.5903614458,0.4033613445
54,Wisconsin,1,3,3,0.8112773303,0.8988764045,0.5161107971,0.5941114616,0.3333333333,0.3045685279,0.628440367,0.6026666667,0.6095890411,0.546641791,0.5337837838,0.4915254237,0.3612565445,0.4117647059,0.5488721805,0.4423076923,0.9661016949,0.2222222222,0.531930879,0.2922077922,0.6218487395,0.6385542169,0.6806722689
55,Providence,2,3,4,0.8791714614,0.8008988764,0.5469191634,0.578338591,0.4117647059,0.461928934,0.5550458716,0.6373333333,0.595890411,0.5634328358,0.6621621622,0.686440678,0.4712041885,0.5294117647,0.7142857143,0.3717948718,0.6440677966,0.1319444444,0.2464312547,0.6071428571,0.487394958,0.8795180723,0.6890756303
56,Iowa,0,3,5,0.7663981588,0.7761797753,0.8925946863,0.4227129338,0.5947712418,0.6040609137,0.6743119266,0.952,0.5547945205,0.7611940299,0.6081081081,0.7669491525,0.6492146597,0.6684491979,0.5037593985,0.6538461538,0.9661016949,0.3333333333,0.6461307288,0.5974025974,1,0.5602409639,0.6932773109
57,LSU,0,3,6,0.6881472957,0.8449438202,0.5842283776,0.6992639327,0.431372549,0.3401015228,0.5825688073,0.536,0.9452054795,0.6828358209,0.6148648649,0.8262711864,0.4293193717,0.4705882353,0.7518796992,0.6666666667,0.4322033898,0.7013888889,0.5852742299,0.4350649351,0.2773109244,0.6445783133,0.3571428571
58,USC,0,3,7,0.8273878021,0.7519101124,0.5689655172,0.6165439888,0.522875817,0.5177664975,0.2798165138,0.6426666667,0.6815068493,0.6138059701,0.8040540541,0.8262711864,0.5130890052,0.486631016,0.8421052632,0.4679487179,0.6355932203,0.0625,0.1712997746,0.5681818182,0.5294117647,0.4337349398,0.6848739496
59,SDSU,0,3,8,0.7744533947,0.7424719101,0.3629169022,0.9050122678,0.385620915,0.538071066,0.4128440367,0.4426666667,1,0.6473880597,0.6418918919,0.6483050847,0.3926701571,0.4010695187,0.8947368421,0.3205128205,0.4915254237,0.5,0.4447783621,0.4805194805,0.3277310924,0.5,0.6050420168
60,Creighton,1,3,9,0.6881472957,0.8395505618,0.4686263426,0.6154924641,0.4967320261,0.2791878173,0.5688073394,0.48,0.7089041096,0.5149253731,0.6486486486,0.6059322034,0.502617801,0.4973262032,0.8796992481,0.5064102564,0.3898305085,0.1041666667,0.06686701728,0.512987013,0.3277310924,0.3313253012,0.8529411765
61,Miami (FL),3,3,10,0.7226697353,0.7465168539,0.6322781232,0.4370837715,0.6797385621,0.5126903553,0.6330275229,0.7413333333,0.4109589041,0.5354477612,0.3108108108,0.3855932203,0.6753926702,0.679144385,0.2857142857,0.4679487179,0.8305084746,0.4097222222,0.637866266,0.5064935065,0.7647058824,0.4819277108,0.756302521
62,Iowa St,2,3,11,0.6398158803,0.8638202247,0.3962690786,0.7185418857,0.4248366013,0.3502538071,0.3623853211,0.4133333333,0.8184931507,0.5279850746,0.4662162162,0.5889830508,0.4502617801,0.4331550802,0.5187969925,0.4487179487,0.3983050847,0.6875,0.5349361382,0.8051948052,0.4369747899,0.3554216867,0.3739495798
63,Richmond,1,3,12,0.665132336,0.6319101124,0.5508762012,0.5268138801,0.4575163399,0.4365482234,0.5366972477,0.616,0.5582191781,0.5279850746,0.3581081081,0.3516949153,0.5392670157,0.550802139,0.4661654135,0.4679487179,0.8220338983,0.3472222222,0.5709992487,0.7435064935,0.8151260504,0.5301204819,0.7731092437
64,S Dakota St,0,3,13,0.9355581128,0.2948314607,0.968343697,0.3547143358,0.9869281046,1,0.7064220183,1,0.5205479452,0.776119403,0.722972973,0.4279661017,1,1,0.4360902256,0.75,0.7457627119,0.2013888889,0.3809166041,0.4415584416,0.6974789916,0.7409638554,0.8235294118
65,Colgate,0,3,14,0.6985040276,0.1505617978,0.667326173,0.5741324921,0.6666666667,0.7664974619,0.4128440367,0.7733333333,0.6267123288,0.6753731343,0.6554054054,0.5127118644,0.780104712,0.7326203209,0.6390977444,0.4871794872,0.6694915254,0.1736111111,0.3042824944,0.8668831169,0.8151260504,0.3072289157,0.781512605
66,JSU,0,3,15,0.6996547756,0.2674157303,0.6074053137,0.5849982475,0.6405228758,0.6903553299,0.3486238532,0.704,0.6267123288,0.6268656716,0.7567567568,0.6483050847,0.7434554974,0.7058823529,0.6090225564,0.4679487179,0.4661016949,0.25,0.2193839219,0.6331168831,0.4537815126,0.4578313253,0.7899159664
68,Texas So.,0,3,16,0.6110471807,0.1496629213,0.4742792538,0.6309148265,0.4117647059,0.3299492386,0.3027522936,0.448,0.7773972603,0.5298507463,0.7567567568,0.8262711864,0.387434555,0.385026738,0.8270676692,0.5833333333,0.3728813559,0.2361111111,0.1157024793,0.2272727273,0.1428571429,0.5120481928,0.525210084
