Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Game,Opp Pts / Game,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
30,Gonzaga,1,2,8,0.8161683278,0.7350877193,0.6197831088,0.6374289773,0.9236641221,0.891025641,0.5684210526,0.7861842105,0.6895424837,0.7593984962,0.6408450704,0.5042372881,0.8176100629,0.8169014085,0.8181818182,0.5153061224,0.5436893204,0.3865546218,0.4594594595,0.56133829,0.5833333333,0.4463519313,0.6048387097
29,Kentucky,5,3,8,0.7264673311,0.9342105263,0.5576733487,0.6111505682,0.6106870229,0.4743589744,0.4263157895,0.7302631579,0.6241830065,0.6898496241,0.9436619718,0.9618644068,0.4402515723,0.485915493,0.7832167832,0.4030612245,0.6116504854,0.2857142857,0.3685503686,0.2044609665,0.3560606061,0.7339055794,0.689516129
32,Colorado,0,0,8,0.6511627907,0.8859649123,0.4065067368,0.5553977273,0.465648855,0.3846153846,0.6157894737,0.4440789474,0.6045751634,0.515037594,0.7816901408,0.6483050847,0.3333333333,0.4225352113,0.6013986014,0.4591836735,0.3883495146,0.4453781513,0.3497133497,0.3680297398,0.2803030303,0.7038626609,0.8548387097
35,OK State,0,2,9,0.6079734219,0.8657894737,0.7364442984,0.5071022727,0.679389313,0.6794871795,0.6210526316,0.7434210526,0.6993464052,0.7406015038,0.3943661972,0.3940677966,0.5911949686,0.6690140845,0.7342657343,0.5867346939,0.7669902913,0.5630252101,0.7608517609,0.4721189591,0.6212121212,0.7510729614,0.5766129032
34,George Wash,0,1,9,0.7286821705,0.6938596491,0.5044364114,0.5980113636,0.679389313,0.6794871795,0.2631578947,0.5625,0.6862745098,0.6296992481,0.6549295775,0.6949152542,0.534591195,0.5070422535,0.7482517483,0.5102040816,0.4466019417,0.5378151261,0.4873054873,0.594795539,0.4545454545,0.5236051502,0.8185483871
36,Pitt,1,0,9,0.723145072,0.8307017544,0.4600722971,0.7784090909,0.6564885496,0.5961538462,0.5842105263,0.75,0.7124183007,0.7518796992,0.7957746479,0.7881355932,0.4842767296,0.5352112676,0.7202797203,0.2244897959,0.6893203883,0.5294117647,0.6052416052,0.8921933086,0.7803030303,0.5708154506,0.6774193548
33,Kansas St,0,3,9,0.5946843854,0.8714912281,0.3700295761,0.6541193182,0.4580152672,0.4679487179,0.2894736842,0.4605263158,0.6732026144,0.5639097744,0.5281690141,0.6779661017,0.3647798742,0.323943662,0.7692307692,0.387755102,0.5048543689,0.487394958,0.4823914824,0.8959107807,0.5833333333,0.3519313305,0.4596774194
39,BYU,0,2,10,0.6511627907,0.750877193,0.8514623727,0.2318892045,0.679389313,0.6217948718,0.4789473684,0.7138157895,0.5196078431,0.6203007519,0.7112676056,0.6779661017,0.4591194969,0.5,0.5734265734,0.7908163265,0.7766990291,0.3613445378,0.5601965602,0.5539033457,0.6818181818,0.652360515,0.6451612903
40,Arizona St,0,3,10,0.6279069767,0.825,0.5750903713,0.5120738636,0.5877862595,0.8461538462,0.4894736842,0.5592105263,0.6666666667,0.6165413534,0.3661971831,0.2457627119,0.5911949686,0.5915492958,0.8041958042,0.5612244898,0.6116504854,0.3529411765,0.4954954955,0.6468401487,0.5833333333,0.4849785408,0.7379032258
37,Stanford,2,0,10,0.6312292359,0.8947368421,0.4876766349,0.5536221591,0.6488549618,0.6794871795,0.5315789474,0.5855263158,0.5816993464,0.5827067669,0.5704225352,0.4491525424,0.5220125786,0.5563380282,0.6293706294,0.4642857143,0.5922330097,0.3781512605,0.4619164619,0.2750929368,0.4015151515,0.5751072961,0.6451612903
