Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
20,Auburn,,3,5,0.7585798817,0.8703550784,0.7019322141,0.5860552764,0.5337078652,0.6689655172,0.5575221239,0.7357512953,0.6524590164,0.7385321101,0.4357142857,0.7629310345,0.6978021978,0.6740331492,0.3863636364,0.4132653061,0.702970297,1,0.9675471698,0.4754098361,0.5043478261,0.4469273743,0.5466666667
21,Maryland,,0,6,0.7029585799,0.901734104,0.4453595185,0.6859296482,0.5617977528,0.5103448276,0.7256637168,0.5725388601,0.6393442623,0.6360856269,0.9,0.7887931034,0.5769230769,0.6077348066,0.7803030303,0.2653061224,0.495049505,0.05050505051,0.2898113208,0.4754098361,0.3652173913,0.5810055866,0.84
22,Buffalo,,1,6,0.9680473373,0.5598678778,0.876148242,0.5141331658,0.6123595506,0.3931034483,0.4734513274,0.7176165803,0.7770491803,0.7859327217,0.6428571429,0.6982758621,0.6703296703,0.635359116,0.6818181818,0.693877551,0.8415841584,0.6262626263,0.8460377358,0.5770491803,0.7304347826,0.4525139665,0.7333333333
23,Villanova,,2,6,0.7585798817,0.8014037985,0.5445042762,0.6221733668,0.4775280899,0.5103448276,0.6327433628,0.7098445596,0.5245901639,0.6636085627,0.6,0.6681034483,0.6593406593,0.6685082873,0.5151515152,0.2091836735,0.7722772277,0.3434343434,0.6173584906,0.6491803279,0.6260869565,0.6424581006,0.8
24,Iowa St,,3,6,0.6887573964,0.8435177539,0.6385809313,0.5835427136,0.691011236,0.5931034483,0.6548672566,0.7202072539,0.5803278689,0.6957186544,0.5,0.5646551724,0.7417582418,0.7237569061,0.6363636364,0.3724489796,0.801980198,0.3939393939,0.7033962264,0.5442622951,0.7130434783,0.4469273743,0.9377777778
25,Louisville,,0,7,0.6059171598,0.955821635,0.5470383275,0.5992462312,0.4494382022,0.4344827586,0.8451327434,0.5595854922,0.662295082,0.6391437309,0.6428571429,0.5862068966,0.521978022,0.5856353591,0.7348484848,0.3775510204,0.6435643564,0.2323232323,0.4928301887,0.5081967213,0.4347826087,0.7262569832,0.7066666667
26,Nevada,,1,7,0.9289940828,0.5772089182,0.7408932531,0.6353643216,0.6292134831,0.4965517241,0.5486725664,0.7305699482,0.7803278689,0.7951070336,0.5857142857,0.4698275862,0.6978021978,0.7071823204,0.7045454545,0.5051020408,0.9207920792,0.5151515152,0.8218867925,0.5475409836,0.7565217391,0.8156424581,0.8666666667
27,Cincinnati,,2,7,0.8568047337,0.6655656482,0.4596135572,0.7707286432,0.4382022472,0.4896551724,0.5221238938,0.6269430052,0.7344262295,0.7125382263,0.7428571429,0.9439655172,0.4175824176,0.453038674,0.6363636364,0.193877551,0.8514851485,0.6565656566,0.8128301887,0.5573770492,0.6173913043,0.687150838,0.7822222222
28,Wofford,,3,7,0.9289940828,0.4744013212,0.8146974976,0.6686557789,0.7808988764,0.9448275862,0.5088495575,0.8911917098,0.7508196721,0.876146789,0.8214285714,0.7543103448,0.9285714286,0.8508287293,0.553030303,0.387755102,0.8316831683,0.6262626263,0.7969811321,0.4262295082,0.7130434783,0.2569832402,0.7422222222
29,VCU,,0,8,0.8130177515,0.5838150289,0.4485270827,0.7949120603,0.4943820225,0.1931034483,0.5044247788,0.4455958549,0.9540983607,0.7079510703,0.5357142857,0.6767241379,0.5054945055,0.5138121547,0.9166666667,0.4030612245,0.4554455446,0.8080808081,0.7403773585,0.5737704918,0.3565217391,0.6089385475,0.5511111111
30,Syracuse,,1,8,0.6059171598,0.9095788604,0.3943617358,0.6658291457,0.393258427,0.3517241379,0.4292035398,0.4585492228,0.668852459,0.5825688073,0.35,0.625,0.4450549451,0.453038674,0.6136363636,0.3163265306,0.6138613861,0.7777777778,0.8083018868,0.406557377,0.3304347826,0.6089385475,0.5733333333
31,Ole Miss,,2,8,0.6284023669,0.8080099092,0.5742793792,0.5188442211,0.5898876404,0.5448275862,0.8805309735,0.5958549223,0.537704918,0.6024464832,0.5428571429,0.6379310345,0.6373626374,0.679558011,0.446969697,0.4132653061,0.5940594059,0.6262626263,0.7124528302,0.5344262295,0.4695652174,0.5921787709,0.6533333333
32,Utah State,,3,8,0.8639053254,0.504954583,0.6936965474,0.6315954774,0.6741573034,0.524137931,0.7212389381,0.6968911917,0.7508196721,0.7614678899,0.9142857143,0.7068965517,0.6978021978,0.729281768,0.7272727273,0.4540816327,0.6435643564,0.3535353535,0.5418867925,0.7901639344,0.6695652174,0.7374301676,0.6222222222
33,UCF,,0,9,0.7668639053,0.661849711,0.4703832753,0.7101130653,0.6123595506,0.5172413793,0.2699115044,0.5569948187,0.731147541,0.6697247706,0.5714285714,0.5905172414,0.6208791209,0.5966850829,0.8560606061,0.3112244898,0.6534653465,0.3535353535,0.5977358491,0.5180327869,0.4608695652,0.8826815642,0.84
