Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
55,N Dakota St,,0,14,0.8006833713,0.227459783,0.6407068063,0.6917098446,0.6,0.6976744186,0.512195122,0.726744186,0.7665505226,0.7755834829,0.6385542169,0.537254902,0.625698324,0.6035502959,0.5303030303,0.4135338346,0.73,0.6756756757,0.6317114094,0.4798850575,0.4897959184,0.3365853659,0.7522123894
56,Penn,,1,14,0.5876993166,0.3699962589,0.4751308901,0.5680977054,0.4,0.8217054264,0.2682926829,0.5,0.6167247387,0.5583482944,0.4457831325,0.4549019608,0.4022346369,0.3964497041,0.5833333333,0.4962406015,0.72,0.5045045045,0.5436241611,0.4425287356,0.387755102,0.487804878,0.8495575221
57,Kennesaw St,,2,14,0.6002277904,0.3692480359,0.7261125654,0.452257587,0.4428571429,0.5813953488,0.3048780488,0.6715116279,0.6236933798,0.6678635548,0.6265060241,0.6666666667,0.4972067039,0.5088757396,0.6590909091,0.7067669173,0.68,0.3873873874,0.4093959732,0.4137931034,0.3265306122,0.7170731707,0.1725663717
58,Wright St,,3,14,0.6662870159,0.2779648335,0.6407068063,0.5492227979,0.7428571429,0.6666666667,0.5792682927,0.738372093,0.5609756098,0.6768402154,0.6144578313,0.5725490196,0.6480446927,0.6627218935,0.4848484848,0.4511278195,0.65,0.4594594595,0.4446308725,0.3132183908,0.3401360544,0.6048780488,0.5884955752
59,Furman,,0,15,0.6332574032,0.2147399925,0.5009816754,0.6580310881,0.6571428571,0.4031007752,0.2987804878,0.648255814,0.6097560976,0.6463195691,0.6807228916,0.5137254902,0.6703910615,0.6153846154,0.6818181818,0.2781954887,0.53,0.2162162162,0.1929530201,0.5689655172,0.4013605442,0.3170731707,0.7876106195
60,Idaho,,1,15,0.5797266515,0.3430602319,0.5726439791,0.5814211695,0.4571428571,0.6279069767,0.5731707317,0.6279069767,0.6341463415,0.6463195691,0.6144578313,0.4078431373,0.5474860335,0.5562130178,0.5757575758,0.4962406015,0.73,0.3333333333,0.4068791946,0.2729885057,0.3197278912,0.4682926829,0.4292035398
61,Queens (NC),,2,15,0.6002277904,0.2581369248,0.7761780105,0.1976313842,0.7,0.6589147287,0.5975609756,0.8023255814,0.212543554,0.5368043088,0.3614457831,0.4156862745,0.748603352,0.7573964497,0.3106060606,0.6015037594,0.74,0.2702702703,0.4026845638,0.5057471264,0.5238095238,0.6,0.4159292035
62,Tenn St,,3,15,0.715261959,0.1197156753,0.6338350785,0.5529237602,0.5428571429,0.4341085271,0.756097561,0.5930232558,0.7177700348,0.6678635548,0.6084337349,0.6196078431,0.4301675978,0.4733727811,0.5303030303,0.6766917293,0.62,0.6936936937,0.5922818792,0.2413793103,0.2448979592,0.512195122,0.4336283186
63,Siena,,0,16,0.6662870159,0.100261878,0.3066099476,0.8364174685,0.5214285714,0.2248062016,0.7804878049,0.5290697674,0.7073170732,0.6229802513,0.5542168675,0.4823529412,0.4078212291,0.4556213018,0.7196969697,0.0977443609,0.67,0.4234234234,0.4446308725,0.4540229885,0.3945578231,0.5317073171,0.796460177
64,Lehigh,,1,16,0.4988610478,0.1806958474,0.3952879581,0.529607698,0.5714285714,0.6511627907,0.5487804878,0.4244186047,0.5331010453,0.4685816876,0.2530120482,0.1568627451,0.5642458101,0.5562130178,0.5833333333,0.3082706767,0.47,0.3603603604,0.3187919463,0.5114942529,0.3129251701,0.4,0.6150442478
65,Prairie View,,1,16,0.4817767654,0.07295173962,0.5801701571,0.452257587,0.4214285714,0.4573643411,0.6829268293,0.4447674419,0.6794425087,0.5565529623,0.2710843373,0.3294117647,0.3463687151,0.4378698225,0.5681818182,0.8120300752,0.64,0.6936936937,0.6677852349,0.2183908046,0.1904761905,0.8292682927,0.3407079646
66,Long Island,,2,16,0.7004555809,0.1477740367,0.4231020942,0.6350851221,0.6928571429,0.6666666667,0.1646341463,0.5,0.6306620209,0.565529623,0.5060240964,0.5764705882,0.5586592179,0.5088757396,0.6287878788,0.3834586466,0.41,0.5495495495,0.380033557,0.3591954023,0.2244897959,0.3804878049,0.6283185841
67,Howard,,3,16,0.6902050114,0.001122334456,0.5330497382,0.7594374537,0.5357142857,0.5426356589,0.5487804878,0.5610465116,0.8919860627,0.7378815081,0.6445783133,0.6901960784,0.469273743,0.5384615385,0.75,0.5187969925,0.41,0.7657657658,0.5151006711,0.7183908046,0.3265306122,0.8536585366,0.3938053097
68,UMBC,,3,16,0.7505694761,0,0.4928010471,0.7875647668,0.6214285714,0.6666666667,0.737804878,0.636627907,0.7944250871,0.7342908438,0.5361445783,0.2352941176,0.6089385475,0.6272189349,0.8181818182,0.2932330827,0.78,0.2972972973,0.4429530201,0.2298850575,0.3741496599,0.4731707317,0.9336283186
