Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
333,Coronavirus,,0,9,0.7778969957,0.7793577982,0.1098550725,1,0.3470588235,0.3220338983,0.623853211,0.3569682152,1,0.6514084507,0.7579617834,0.496124031,0.3811881188,0.3463687151,1,0,0.4910714286,0.3582089552,0.4291530945,0.6350364964,0.3362068966,0.2216494845,0.9666666667
122,Coronavirus,,0,7,0.7778969957,0.7178899083,0.5617391304,0.773962804,0.4294117647,0.5197740113,0.6880733945,0.7261613692,0.8075801749,0.801056338,1,0.9651162791,0.4603960396,0.4804469274,0.8366013072,0.3422459893,0.7678571429,0.276119403,0.4910423453,0.5,0.474137931,0.5206185567,0.4208333333
142,Coronavirus,,0,1,0.9291845494,0.9775229358,0.6269565217,0.8006676204,0.7823529412,0.5706214689,0.4128440367,0.7530562347,0.9096209913,0.8820422535,0.8662420382,0.7248062016,0.7475247525,0.7150837989,0.9411764706,0.4171122995,0.6339285714,0.3582089552,0.5236156352,0.5,0.4827586207,0.4690721649,0.9291666667
159,Coronavirus,,0,3,0.821888412,0.7857798165,0.6228985507,0.7236528374,0.6,0.7288135593,0.6926605505,0.7628361858,0.7580174927,0.7975352113,0.8662420382,0.7131782946,0.6584158416,0.6703910615,0.7973856209,0.3796791444,0.7142857143,0.2388059701,0.4609120521,0.5620437956,0.525862069,0.4845360825,0.7166666667
275,Coronavirus Hall,,0,2,0.7403433476,0.8912844037,0.6368115942,0.6356700048,0.5411764706,0.4915254237,0.6467889908,0.6479217604,0.7405247813,0.7042253521,0.5796178344,0.5813953488,0.599009901,0.6145251397,0.7973856209,0.5935828877,0.6428571429,0.3582089552,0.5529315961,0.6788321168,0.4913793103,0.5773195876,0.625
150,Coronavirus,,0,12,0.902360515,0.1178899083,0.4431884058,0.9723414402,0.7294117647,0.6497175141,0.5871559633,0.7970660147,0.9650145773,0.9471830986,0.7961783439,0.4457364341,0.7821782178,0.7653631285,0.9019607843,0.06951871658,0.8482142857,0.4029850746,0.6864820847,0.5474452555,0.7068965517,0.412371134,0.8041666667
286,Coronavirus,,0,11,0.7145922747,0.776146789,0.5098550725,0.6623748212,0.5058823529,0.5706214689,0.4036697248,0.5036674817,0.778425656,0.6232394366,0.7197452229,0.6472868217,0.504950495,0.4804469274,0.8496732026,0.5401069519,0.5,0.2611940299,0.3444625407,0.6313868613,0.3534482759,0.4845360825,0.7833333333
23,Coronavirus,,0,14,0.7939914163,0.1527522936,0.7857971014,0.6196948021,0.7411764706,0.6327683616,0.5917431193,0.7628361858,0.7755102041,0.8080985915,0.5987261146,0.4147286822,0.8217821782,0.7765363128,0.7450980392,0.6844919786,0.7857142857,0.3955223881,0.6954397394,0.8759124088,0.8706896552,0.09278350515,0.9333333333
65,Coronavirus,,0,5,0.7145922747,0.8371559633,0.5127536232,0.736289938,0.5,0.6440677966,0.7293577982,0.6112469438,0.7959183673,0.7112676056,0.8407643312,0.6589147287,0.5742574257,0.6089385475,0.7516339869,0.4171122995,0.5625,0.3731343284,0.4771986971,0.6386861314,0.3965517241,0.6340206186,0.8416666667
128,Coronavirus,,0,8,0.7038626609,0.8697247706,0.5536231884,0.7041010968,0.5117647059,0.3672316384,0.6834862385,0.6699266504,0.7288629738,0.713028169,0.9426751592,0.8565891473,0.4752475248,0.4916201117,0.7647058824,0.4064171123,0.7321428571,0.2164179104,0.4291530945,0.4635036496,0.4568965517,0.5257731959,0.9333333333
131,Coronavirus,,0,10,0.6427038627,0.9252293578,0.5255072464,0.649022413,0.5352941176,0.4124293785,0.4678899083,0.6039119804,0.6647230321,0.6267605634,0.8280254777,0.7325581395,0.4900990099,0.4972067039,0.6274509804,0.449197861,0.6607142857,0.2835820896,0.4421824104,0.4708029197,0.3879310345,0.6701030928,0.6458333333
212,Coronavirus A&T,,0,16,0.5354077253,0.1188073394,0.5292753623,0.5448259418,0.4352941176,0.3050847458,0.1009174312,0.3765281174,0.7551020408,0.5176056338,0.5159235669,0.5697674419,0.4108910891,0.3519553073,0.7320261438,0.8021390374,0.4821428571,0.5,0.5667752443,0.6605839416,0.3189655172,0.5412371134,0.525
218,N Coronavirus St,,0,15,0.75,0.2706422018,0.6133333333,0.6640438722,0.5470588235,0.581920904,1,0.7383863081,0.6618075802,0.7218309859,0.7515923567,0.3449612403,0.6633663366,0.7206703911,0.5947712418,0.4117647059,0.875,0.1417910448,0.493485342,0.3503649635,0.5344827586,0.5721649485,0.8
221,N Coronavirus,,0,13,0.6555793991,0.528440367,0.5165217391,0.7381974249,0.7588235294,0.7457627119,0.7889908257,0.7359413203,0.6705539359,0.7253521127,0.7261146497,0.6085271318,0.8316831683,0.843575419,0.5751633987,0.2513368984,0.4464285714,0.4701492537,0.493485342,0.4379562044,0.3362068966,0.4536082474,0.4875
232,Coronavirus St,,0,6,0.7038626609,0.8912844037,0.5498550725,0.7608488317,0.5470588235,0.7401129944,0.7568807339,0.7114914425,0.7842565598,0.7764084507,0.8343949045,0.6472868217,0.6683168317,0.7039106145,0.7908496732,0.3582887701,0.5892857143,0.2985074627,0.4324104235,0.6678832117,0.4482758621,0.6494845361,0.7416666667
241,Coronavirus St,,0,4,0.7145922747,0.878440367,0.6385507246,0.6306628517,0.4764705882,0.4576271186,0.5091743119,0.6479217604,0.7346938776,0.7007042254,0.6242038217,0.5930232558,0.5247524752,0.4972067039,0.7647058824,0.5989304813,0.8660714286,0.3134328358,0.6539087948,0.5729927007,0.6293103448,0.3659793814,0.6916666667
258,Coronavirus,,0,16,0.5675965665,0.15,0.4585507246,0.6475917978,0.5,0.6384180791,0.3853211009,0.5745721271,0.6005830904,0.5669014085,0.5222929936,0.5891472868,0.5841584158,0.5139664804,0.4640522876,0.385026738,0.625,0.5298507463,0.6587947883,0.9817518248,0.6465517241,0.1288659794,0.6541666667
81,Coronavirus,,1,3,0.821888412,0.8133027523,0.8423188406,0.6330472103,0.6823529412,0.5649717514,0.6100917431,0.7848410758,0.8396501458,0.8626760563,0.8280254777,0.8062015504,0.6485148515,0.6536312849,0.7908496732,0.679144385,0.7321428571,0.4328358209,0.6400651466,0.503649635,0.5344827586,0.5360824742,0.725
179,Coronavirus St,,1,4,0.7145922747,0.930733945,0.6530434783,0.7069623271,0.6235294118,0.5762711864,0.7844036697,0.7383863081,0.7900874636,0.7992957746,0.898089172,0.7286821705,0.6534653465,0.6703910615,0.9346405229,0.4973262032,0.6875,0.1194029851,0.3526058632,1,0.7327586207,0.4484536082,0.7416666667
19,Coronavirus,,1,5,0.821888412,0.7793577982,0.711884058,0.5631855031,0.4470588235,0.3050847458,0.4311926606,0.7041564792,0.6530612245,0.6919014085,0.7961783439,0.8217054264,0.5099009901,0.5251396648,0.6470588235,0.550802139,0.75,0.3134328358,0.5374592834,0.4416058394,0.3965517241,0.7886597938,0.5875
36,Coronavirus,,1,7,0.7145922747,0.8582568807,0.4402898551,0.7730090606,0.6176470588,0.5028248588,0.6834862385,0.6503667482,0.72303207,0.6954225352,0.7834394904,0.5852713178,0.6336633663,0.6312849162,0.7516339869,0.2352941176,0.7232142857,0.2611940299,0.513029316,0.5145985401,0.525862069,0.3659793814,0.6666666667
235,Coronavirus,,1,10,0.6072961373,0.9325688073,0.4849275362,0.6473533619,0.3882352941,0.3898305085,0.8532110092,0.5281173594,0.6909620991,0.588028169,0.5159235669,0.3449612403,0.4405940594,0.469273743,0.7973856209,0.5026737968,0.8214285714,0.171641791,0.5293159609,0.3722627737,0.4482758621,0.4793814433,1
349,Coronavirus St,,1,15,0.8283261803,0.1486238532,0.8168115942,0.5619933238,0.6352941176,0.6723163842,0.4633027523,0.760391198,0.7172011662,0.7711267606,0.7133757962,0.7209302326,0.6435643564,0.6312849162,0.7581699346,0.6898395722,0.8035714286,0.328358209,0.6221498371,0.3795620438,0.5,0.5360824742,0.8041666667
180,Coronavirus,,1,6,0.6298283262,0.9633027523,0.6298550725,0.6235097759,0.6352941176,0.5367231638,0.6146788991,0.6870415648,0.667638484,0.6883802817,0.6242038217,0.4418604651,0.6683168317,0.6368715084,0.7647058824,0.4759358289,0.8660714286,0.1194029851,0.5024429967,0.5693430657,0.7155172414,0.2371134021,0.8541666667
