Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Game,Opp Pts / Game,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
19,Wichita St,0,0,5,0.8563656148,0.7119360902,0.8158396947,0.7044508485,0.8493150685,0.5804597701,0.7582417582,0.8140703518,0.8442028986,0.9317343173,0.8601398601,0.5822222222,0.7967032967,0.7921348315,0.7954545455,0.5,0.6666666667,0.3365384615,0.5774748924,0.4884615385,0.6637168142,0.4824120603,0.6923076923
20,New Mexico,1,1,5,0.8367791077,0.6903195489,0.6755725191,0.8040345821,0.7123287671,0.6206896552,0.6080586081,0.7135678392,0.9384057971,0.905904059,0.8531468531,0.6355555556,0.7307692308,0.7247191011,0.8409090909,0.4583333333,0.525,0.5384615385,0.6011477762,0.9576923077,0.6902654867,0.5778894472,0.7449392713
18,Vanderbilt,1,2,5,0.7214363439,0.9111842105,0.673346056,0.6227985911,0.7054794521,0.6781609195,0.5787545788,0.7236180905,0.6123188406,0.7472324723,0.5664335664,0.4977777778,0.7857142857,0.7640449438,0.6439393939,0.4107142857,0.55,0.3076923077,0.5078909613,0.4346153846,0.4690265487,0.5829145729,0.7894736842
17,Temple,0,3,5,0.7823721436,0.7655075188,0.7493638677,0.4767851425,0.7602739726,0.7298850575,0.652014652,0.7010050251,0.5108695652,0.6789667897,0.5524475524,0.4933333333,0.7307692308,0.7134831461,0.5151515152,0.5357142857,0.6416666667,0.3461538462,0.5961262554,0.6461538462,0.6902654867,0.4120603015,0.6558704453
21,UNLV,0,0,6,0.7747551687,0.7387218045,0.7900763359,0.5926993276,0.6780821918,0.5402298851,0.4945054945,0.6859296482,0.7826086957,0.8062730627,0.6783216783,0.5511111111,0.7087912088,0.6629213483,0.6590909091,0.6369047619,0.6083333333,0.5673076923,0.6857962697,0.9576923077,0.7699115044,0.3869346734,0.6720647773
23,Murray St,1,1,6,0.9880304679,0.4111842105,0.6876590331,0.7614473263,0.7534246575,0.724137931,0.6703296703,0.7261306533,0.865942029,0.8782287823,0.6083916084,0.6444444444,0.7637362637,0.7865168539,0.7196969697,0.4464285714,0.4583333333,0.7788461538,0.7274031564,0.4230769231,0.407079646,0.7738693467,0.6720647773
22,Cincinnati,2,2,6,0.7312295974,0.8284774436,0.5308524173,0.7335894973,0.4315068493,0.408045977,0.3772893773,0.6030150754,0.7355072464,0.721402214,0.5314685315,0.68,0.4505494505,0.3876404494,0.7272727273,0.3273809524,0.8,0.5,0.7589670014,0.4346153846,0.6548672566,0.1256281407,0.8704453441
24,SDSU,0,3,6,0.7986942329,0.7114661654,0.6230916031,0.6631444124,0.6506849315,0.408045977,0.5860805861,0.608040201,0.7536231884,0.7343173432,0.7412587413,0.4933333333,0.5879120879,0.5842696629,0.6742424242,0.4761904762,0.625,0.3461538462,0.5545193687,0.3,0.4690265487,0.4773869347,0.8056680162
25,Notre Dame,0,0,7,0.6702937976,0.837406015,0.4742366412,0.7281460134,0.5205479452,0.3563218391,0.5970695971,0.6381909548,0.5869565217,0.6715867159,0.4825174825,0.4488888889,0.532967033,0.5393258427,0.7348484848,0.1785714286,0.8,0.1538461538,0.5889526542,0.8884615385,0.8849557522,0.4974874372,0.8704453441
28,Florida,3,1,7,0.7312295974,0.8778195489,0.7767175573,0.6227985911,0.7191780822,0.632183908,0.63003663,0.8668341709,0.5869565217,0.8394833948,0.6083916084,0.5822222222,0.8241758242,0.7865168539,0.5833333333,0.3869047619,0.7583333333,0.3269230769,0.6406025825,0.6153846154,0.7876106195,0.3668341709,0.7611336032
27,Gonzaga,1,2,7,0.8237214363,0.6860902256,0.7108778626,0.679154659,0.7876712329,0.6264367816,0.641025641,0.7487437186,0.731884058,0.8265682657,0.8041958042,0.6311111111,0.7527472527,0.7752808989,0.696969697,0.4642857143,0.5416666667,0.375,0.525107604,0.5692307692,0.5309734513,0.8341708543,0.8502024291
26,St Mary's,0,3,7,0.8563656148,0.570018797,0.7407760814,0.6964457253,0.7876712329,0.4252873563,0.6886446886,0.8567839196,0.6739130435,0.8763837638,0.958041958,0.6888888889,0.7857142857,0.7865168539,0.6212121212,0.369047619,0.6916666667,0.2980769231,0.5573888092,0.7769230769,0.8053097345,0.5879396985,0.8137651822
30,Iowa St,1,0,8,0.7018498368,0.8773496241,0.6924300254,0.5501120717,0.6232876712,0.591954023,0.5384615385,0.6934673367,0.5543478261,0.6955719557,0.7902097902,0.5288888889,0.7032967033,0.6797752809,0.5454545455,0.5297619048,0.6416666667,0.2019230769,0.4849354376,0.6384615385,0.6283185841,0.5125628141,0.8502024291
31,Memphis,0,1,8,0.7747551687,0.7805451128,0.7385496183,0.6829971182,0.9109589041,0.5287356322,0.6446886447,0.7336683417,0.7971014493,0.8487084871,0.5734265734,0.4844444444,0.7802197802,0.7808988764,0.803030303,0.505952381,0.6,0.4423076923,0.6341463415,0.5230769231,0.610619469,0.6633165829,0.5222672065
32,Kansas St,1,2,8,0.6920565832,0.8872180451,0.6211832061,0.6519372398,0.5547945205,0.3735632184,0.4761904762,0.6005025126,0.7391304348,0.721402214,0.7552447552,0.9022222222,0.5,0.5056179775,0.6212121212,0.5,0.5,0.6826923077,0.6492109039,0.6576923077,0.4778761062,0.6331658291,0.4331983806
29,Creighton,1,3,8,0.8683351469,0.6936090226,0.8819974555,0.4716618636,1,0.8850574713,0.6776556777,0.9045226131,0.4420289855,0.7933579336,0.8111888112,0.4622222222,0.989010989,0.9606741573,0.4848484848,0.5178571429,0.6583333333,0.03846153846,0.4131994261,0.8730769231,0.8938053097,0.5628140704,0.7975708502
34,UConn,0,0,9,0.60609358,0.912593985,0.548346056,0.6378482229,0.6438356164,0.3563218391,0.4432234432,0.6306532663,0.5615942029,0.6531365314,0.6153846154,0.7066666667,0.5604395604,0.5168539326,0.7954545455,0.3273809524,0.6333333333,0.09615384615,0.4390243902,0.4923076923,0.5663716814,0.3266331658,0.8461538462
36,St Louis,1,1,9,0.7986942329,0.7241541353,0.548346056,0.8571886007,0.6232876712,0.5114942529,0.6556776557,0.6884422111,0.8731884058,0.8542435424,0.5524475524,0.4977777778,0.6428571429,0.6404494382,0.6515151515,0.2738095238,0.6916666667,0.7019230769,0.7847919656,0.6115384615,0.6637168142,0.4773869347,0.5222672065
35,So Miss,0,2,9,0.7660500544,0.7030075188,0.6323155216,0.6199167467,0.3904109589,0.5057471264,0.7142857143,0.6783919598,0.6014492754,0.7084870849,0.7272727273,0.7466666667,0.3901098901,0.4550561798,0.3636363636,0.3511904762,0.8083333333,0.5865384615,0.7661406026,0.2,0.4778761062,0.6331658291,0.4251012146
33,Alabama,0,3,9,0.6583242655,0.8707706767,0.4208015267,0.7780979827,0.6438356164,0.1091954023,0.6227106227,0.5351758794,0.8405797101,0.7250922509,0.6573426573,0.5822222222,0.510989011,0.5224719101,0.8484848485,0.255952381,0.5166666667,0.4711538462,0.5774748924,0.4307692308,0.4424778761,0.4673366834,0.5991902834
40,Xavier,2,0,10,0.6615886834,0.8256578947,0.6097328244,0.548831252,0.6506849315,0.4655172414,0.5641025641,0.5703517588,0.5905797101,0.6236162362,0.6013986014,0.4844444444,0.543956044,0.5561797753,0.6287878788,0.5297619048,0.6333333333,0.2692307692,0.543758967,0.4576923077,0.5309734513,0.6180904523,0.5344129555
39,Virginia,0,1,10,0.7149075082,0.7321428571,0.350826972,0.9670188921,0.6780821918,0.3448275862,0.663003663,0.527638191,0.9637681159,0.7822878229,0.6573426573,0.2977777778,0.5989010989,0.6011235955,0.8333333333,0.1488095238,0.575,0.5288461538,0.6391678623,0.5423076923,0.5486725664,0.4623115578,0.7975708502
38,W Virginia,0,2,10,0.5930359086,0.8872180451,0.6240458015,0.5744476465,0.5479452055,0.1609195402,0.4761904762,0.6507537688,0.5471014493,0.6605166052,0.8111888112,0.9111111111,0.467032967,0.4606741573,0.4545454545,0.369047619,0.65,0.4423076923,0.5839311334,0.6307692308,0.6017699115,0.4773869347,0.7408906883
37,Purdue,1,3,10,0.6507072905,0.9116541353,0.6475826972,0.5898174832,0.5616438356,0.6149425287,0.4212454212,0.7613065327,0.4637681159,0.6992619926,0.4265734266,0.5066666667,0.6208791209,0.5617977528,0.4090909091,0.3571428571,1,0.375,0.8106169297,0.4769230769,0.9646017699,0.3015075377,0.6437246964
44,Colorado,1,0,11,0.6920565832,0.8026315789,0.5089058524,0.6849183477,0.602739726,0.4482758621,0.5494505495,0.527638191,0.7173913043,0.6568265683,0.6783216783,0.4311111111,0.5549450549,0.5730337079,0.7272727273,0.4404761905,0.525,0.2980769231,0.487804878,0.3846153846,0.3982300885,0.6783919598,0.7611336032
41,Colorado St,0,1,11,0.6463547334,0.7791353383,0.5922391858,0.5248158822,0.7739726027,0.7471264368,0.8315018315,0.6658291457,0.3876811594,0.5904059041,0.6083916084,0.3688888889,0.7252747253,0.7865168539,0.3409090909,0.3511904762,0.5166666667,0.2884615385,0.4799139168,0.4,0.4424778761,0.8040201005,0.4736842105
43,Texas,0,2,11,0.60609358,0.914943609,0.6736641221,0.5654819084,0.5205479452,0.3333333333,0.7032967033,0.6834170854,0.5688405797,0.6955719557,0.6363636364,0.8044444444,0.478021978,0.5449438202,0.5833333333,0.4821428571,0.6666666667,0.3942307692,0.6076040172,0.3692307692,0.4690265487,0.743718593,0.4615384615
42,NC State,2,3,11,0.6724700762,0.8529135338,0.6812977099,0.5389048991,0.6849315068,0.4885057471,0.5970695971,0.6633165829,0.5615942029,0.6771217712,0.7342657343,0.6844444444,0.5824175824,0.5786516854,0.5984848485,0.5416666667,0.6416666667,0.2596153846,0.518651363,0.7153846154,0.6902654867,0.4572864322,0.6761133603
49,VCU,1,0,12,0.8433079434,0.5629699248,0.5257633588,0.7873839257,0.3561643836,0.367816092,0.5274725275,0.5703517588,0.8623188406,0.7619926199,0.4405594406,0.5777777778,0.4285714286,0.4269662921,0.5681818182,0.3928571429,0.7333333333,1,1,0.4307692308,0.5309734513,0.4271356784,0.5708502024
51,LongBeach St,0,1,12,0.7660500544,0.5742481203,0.7108778626,0.6548190842,0.7534246575,0.5057471264,0.4725274725,0.7085427136,0.7391304348,0.8007380074,0.7132867133,0.6355555556,0.7087912088,0.6741573034,0.6136363636,0.5119047619,0.6,0.5961538462,0.6901004304,0.5230769231,0.5575221239,0.5879396985,0.8340080972
46,Harvard,0,2,12,0.8792165397,0.460056391,0.4487913486,0.9225104067,0.7397260274,0.5,0.7545787546,0.6633165829,0.8695652174,0.8339483395,0.7552447552,0.44,0.7197802198,0.7584269663,0.7651515152,0.1369047619,0.5,0.4711538462,0.5566714491,0.6615384615,0.5398230088,0.7185929648,0.8016194332
47,S Florida,1,3,12,0.6311207835,0.8759398496,0.2484096692,0.8914505283,0.5410958904,0.2643678161,0.6007326007,0.4447236181,0.7572463768,0.6162361624,0.6993006993,0.6133333333,0.478021978,0.4775280899,0.8409090909,0.06547619048,0.3666666667,0.25,0.3608321377,0.55,0.3716814159,0.3768844221,0.6963562753
54,New Mex St,0,0,13,0.7519042437,0.5371240602,0.8473282443,0.5158501441,0.7945205479,0.3275862069,0.4652014652,0.7336683417,0.6811594203,0.7896678967,0.986013986,0.92,0.6428571429,0.6516853933,0.5681818182,0.7202380952,0.5166666667,0.4711538462,0.5179340029,0.4153846154,0.4247787611,0.9145728643,0.7165991903
53,Davidson,0,1,13,0.7910772579,0.4544172932,0.8409669211,0.5315401857,0.602739726,0.3793103448,0.8131868132,0.7914572864,0.6195652174,0.8007380074,0.8111888112,0.6666666667,0.6208791209,0.6685393258,0.5681818182,0.6071428571,0.7666666667,0.2596153846,0.5817790531,0.4346153846,0.6371681416,0.5979899497,0.4777327935
55,Montana,0,2,13,0.8161044614,0.3740601504,0.5884223919,0.7169388409,0.7123287671,0.5862068966,0.6446886447,0.6155778894,0.7826086957,0.7546125461,0.4545454545,0.3511111111,0.6703296703,0.6797752809,0.6666666667,0.4464285714,0.575,0.6057692308,0.7087517934,0.5884615385,0.5663716814,0.608040201,0.5141700405
52,Ohio,2,3,13,0.8193688792,0.5413533835,0.5954198473,0.7031700288,0.4794520548,0.4252873563,0.5457875458,0.5904522613,0.8007246377,0.7453874539,0.4335664336,0.6,0.5274725275,0.5112359551,0.553030303,0.4880952381,0.6,0.8846153846,0.8522238164,0.5269230769,0.4955752212,0.4070351759,0.3886639676
56,S Dakota St,0,0,14,0.8052230686,0.4454887218,0.8066157761,0.5725264169,0.7534246575,0.6896551724,0.6813186813,0.8542713568,0.5615942029,0.8173431734,0.5874125874,0.48,0.7802197802,0.7865168539,0.446969697,0.4464285714,0.8166666667,0.3942307692,0.7101865136,0.5384615385,0.796460177,0.6331658291,0.7894736842
48,BYU,0,1,14,0.7747551687,0.6062030075,0.8409669211,0.5459494076,0.7328767123,0.4195402299,0.5824175824,0.648241206,0.8224637681,0.7988929889,0.6783216783,0.4533333333,0.6758241758,0.6573033708,0.6363636364,0.8571428571,0.6166666667,0.5865384615,0.7015781923,0.8,0.7256637168,0.4673366834,0.7085020243
58,St Bonaventure,0,2,14,0.6463547334,0.6668233083,0.6033715013,0.6208773615,0.6712328767,0.4310344828,0.8058608059,0.6557788945,0.5869565217,0.684501845,0.7902097902,0.6711111111,0.6043956044,0.6797752809,0.553030303,0.380952381,0.475,0.3365384615,0.4483500717,0.6615384615,0.4955752212,0.783919598,0.5222672065
57,Belmont,0,3,14,0.8052230686,0.4760338346,0.9357506361,0.5414665386,0.8424657534,0.6206896552,0.706959707,0.9070351759,0.6304347826,0.8911439114,0.6433566434,0.6266666667,0.8791208791,0.8707865169,0.5681818182,0.6011904762,0.6916666667,0.4807692308,0.6915351506,0.8346153846,0.8495575221,0.5929648241,0.6680161943
60,Lehigh,1,0,15,0.8052230686,0.2918233083,0.7694020356,0.6099903939,0.5890410959,0.4597701149,0.8315018315,0.7386934673,0.7137681159,0.8099630996,0.5174825175,0.5022222222,0.5989010989,0.6573033708,0.6136363636,0.5654761905,0.7916666667,0.5,0.7675753228,0.3884615385,0.6371681416,0.6381909548,0.6315789474
62,Norfolk St,1,1,15,0.7519042437,0.280075188,0.5556615776,0.5542747358,0.5616438356,0.2413793103,0.4212454212,0.4748743719,0.6485507246,0.5830258303,0.5874125874,0.6133333333,0.5054945055,0.4887640449,0.6439393939,0.5833333333,0.4166666667,0.4134615385,0.4662840746,0.3461538462,0.3097345133,0.5577889447,0.5668016194
59,Loyola (MD),0,2,15,0.7573449402,0.4055451128,0.5044529262,0.6461735511,0.4589041096,0.3965517241,0.652014652,0.5577889447,0.6014492754,0.6199261993,0.6363636364,0.7866666667,0.4065934066,0.4719101124,0.5227272727,0.3988095238,0.525,0.5480769231,0.6011477762,0.4461538462,0.389380531,0.7286432161,0.4858299595
61,Detroit Mercy,0,3,15,0.6311207835,0.5328947368,0.6574427481,0.5398655139,0.6301369863,0.1609195402,0.6923076923,0.6582914573,0.5326086957,0.6586715867,0.6083916084,0.6844444444,0.510989011,0.5730337079,0.3560606061,0.505952381,0.65,0.6153846154,0.7230989957,0.4153846154,0.5132743363,0.743718593,0.5344129555
68,W Kentucky,0,0,16,0.4635473341,0.5573308271,0.427480916,0.5228946526,0.2465753425,0.2068965517,0.5347985348,0.3341708543,0.5869565217,0.4483394834,0.5314685315,0.6088888889,0.2527472527,0.297752809,0.5151515152,0.5833333333,0.4,0.5,0.4863701578,0.3692307692,0.2389380531,0.5628140704,0.4696356275
63,Long Island,0,1,16,0.7660500544,0.2937030075,0.9532442748,0.2158181236,0.7945205479,0.5804597701,0.6923076923,0.6934673367,0.4166666667,0.6254612546,0.5664335664,0.6133333333,0.7362637363,0.7921348315,0.5227272727,0.9642857143,0.4166666667,0.2403846154,0.3737446198,0.5307692308,0.4159292035,1,0.979757085
64,UNC Ash.,0,2,16,0.7344940152,0.4055451128,0.9309796438,0.418507845,0.8493150685,0.4885057471,0.8168498168,0.8316582915,0.5144927536,0.7767527675,0.6013986014,0.6222222222,0.7857142857,0.8595505618,0.4090909091,0.7083333333,0.5916666667,0.5865384615,0.7109038737,0.8076923077,0.6991150442,0.9748743719,0.6396761134
66,Vermont,0,3,16,0.6920565832,0.2894736842,0.4965012723,0.7524815882,0.5821917808,0.4022988506,0.7252747253,0.6055276382,0.7101449275,0.7103321033,0.6783216783,0.6177777778,0.521978022,0.5617977528,0.7196969697,0.2738095238,0.5833333333,0.3653846154,0.5494978479,0.5961538462,0.5486725664,0.5628140704,0.6842105263
