Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Game,Opp Pts / Game,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
41,Old Dominion,1,3,11,0.8074324324,0.6456857024,0.3774240232,0.903307888,0.5106382979,0.3791208791,0.3173076923,0.7046070461,0.9127272727,0.8176691729,0.9626865672,1,0.4550898204,0.4024390244,0.8310810811,0.1841155235,0.572519084,0.5619834711,0.5495689655,0.621253406,0.652892562,0.1838565022,0.7824561404
45,Utah State,0,3,12,0.8310810811,0.6227594831,0.5519536903,0.8468656026,0.8014184397,0.9120879121,0.8461538462,0.9837398374,0.7490909091,0.9266917293,0.8731343284,0.6355932203,0.8323353293,0.8231707317,0.7837837838,0.1696750903,0.7404580153,0.2561983471,0.5158045977,0.6757493188,1,0.3139013453,0.7543859649
49,Siena,0,3,13,0.856981982,0.5227177991,0.610130246,0.7182512144,0.5602836879,0.4010989011,0.4375,0.7154471545,0.8436363636,0.7894736842,0.7462686567,0.7076271186,0.4850299401,0.493902439,0.7567567568,0.440433213,0.6870229008,0.520661157,0.6551724138,0.408719346,0.6115702479,0.4708520179,1
53,Sam Hou St,0,3,14,0.8164414414,0.4310129221,0.7302460203,0.6317372195,0.6241134752,0.6703296703,0.5817307692,0.8482384824,0.68,0.7969924812,0.7537313433,0.6822033898,0.7425149701,0.737804878,0.5810810811,0.4620938628,0.5801526718,0.5289256198,0.5941091954,1,0.9090909091,0.466367713,0.5157894737
57,Rob. Morris,0,3,15,0.7027027027,0.3151313047,0.4196816208,0.7085357391,0.4326241135,0.6208791209,0.4038461538,0.5636856369,0.6909090909,0.6052631579,0.6119402985,0.6694915254,0.4610778443,0.493902439,0.5878378378,0.3537906137,0.3893129771,0.6115702479,0.5057471264,0.4305177112,0.3388429752,0.6726457399,0.2701754386
61,Pine Bluff,0,3,16,0.5585585586,0.2513547311,0.2798842258,0.7448531113,0.2340425532,0.3021978022,0.4134615385,0.3495934959,0.8036363636,0.515037594,0.8432835821,0.7118644068,0.2095808383,0.2987804878,0.7027027027,0.3465703971,0.2366412214,0.4462809917,0.2435344828,0.5667574932,0.2644628099,0.7488789238,0.2105263158
2,Kentucky,3,2,1,1,0.8557732388,0.7299565847,0.7302798982,0.7304964539,0.456043956,0.4134615385,0.864498645,0.8836363636,0.9135338346,0.9328358209,0.9194915254,0.7065868263,0.6951219512,0.9594594595,0.440433213,0.534351145,0.347107438,0.4331896552,0.4495912807,0.5371900826,0.6053811659,0.7614035088
6,W Virginia,4,2,2,0.8817567568,0.9991663193,0.5319826339,0.7631274578,0.390070922,0.489010989,0.5865384615,0.8455284553,0.6690909091,0.7894736842,0.8656716418,0.9830508475,0.4610778443,0.506097561,0.6891891892,0.2238267148,0.679389313,0.4214876033,0.5560344828,0.6866485014,0.7355371901,0.5515695067,0.5438596491
10,New Mexico,1,2,3,0.9279279279,0.7315548145,0.6315484805,0.6782327088,0.4468085106,0.6648351648,0.4182692308,0.8428184282,0.6363636364,0.7706766917,0.7985074627,0.7033898305,0.5628742515,0.5792682927,0.5675675676,0.357400722,0.7709923664,0.4132231405,0.6264367816,0.5095367847,0.7107438017,0.6502242152,0.6526315789
14,Wisconsin,1,2,4,0.7815315315,0.8907878283,0.3777134588,0.9162618552,0.4822695035,0.5989010989,0.7211538462,0.8428184282,0.7890909091,0.8496240602,0.6268656716,0.4830508475,0.6107784431,0.6219512195,0.7027027027,0.07220216606,0.8549618321,0.4214876033,0.6788793103,0.4305177112,0.8347107438,0.3677130045,0.6070175439
18,Temple,0,2,5,0.8963963964,0.7494789496,0.3154848046,0.919500347,0.4468085106,0.489010989,0.5144230769,0.6504065041,0.9090909091,0.7781954887,0.7388059701,0.563559322,0.4730538922,0.4390243902,0.9797297297,0.1480144404,0.7404580153,0.2561983471,0.5222701149,0.6321525886,0.8429752066,0.1479820628,0.8175438596
22,Marquette,0,2,6,0.6914414414,0.9145477282,0.5513748191,0.7372195235,0.5744680851,0.9065934066,0.7644230769,0.8590785908,0.6218181818,0.7744360902,0.4552238806,0.5254237288,0.6946107784,0.7195121951,0.5743243243,0.238267148,0.7557251908,0.5289256198,0.7313218391,0.6158038147,0.8595041322,0.4618834081,0.7754385965
26,Clemson,0,2,7,0.7015765766,0.9007919967,0.5615050651,0.7399953736,0.5531914894,0.5164835165,0.3798076923,0.6666666667,0.8727272727,0.7706766917,0.6343283582,0.75,0.5928143713,0.5548780488,0.7364864865,0.4440433213,0.4351145038,0.7107438017,0.6056034483,0.4332425068,0.4297520661,0.331838565,0.6350877193
30,Texas,0,2,8,0.7578828829,0.8791162985,0.7863965268,0.6127689105,0.6453900709,0.532967033,0.2451923077,0.7859078591,0.8,0.8157894737,0.8134328358,0.8516949153,0.5928143713,0.5487804878,0.8175675676,0.5703971119,0.641221374,0.4049586777,0.5560344828,0.310626703,0.520661157,0.4573991031,0.6315789474
34,Wake Forest,1,2,9,0.6891891892,0.9403918299,0.5432706223,0.6245662734,0.4184397163,0.3296703297,0.3605769231,0.5609756098,0.7163636364,0.6165413534,0.7537313433,0.8474576271,0.3473053892,0.3658536585,0.8581081081,0.4548736462,0.4809160305,0.2892561983,0.341954023,0.2234332425,0.2975206612,0.5022421525,0.5473684211
38,Missouri,1,2,10,0.7240990991,0.8365985827,0.6720694645,0.7004395096,0.4609929078,0.6593406593,0.6826923077,0.7533875339,0.8545454545,0.8214285714,0.3805970149,0.6737288136,0.5329341317,0.5609756098,0.7162162162,0.476534296,0.6641221374,0.8429752066,0.9260057471,0.5204359673,0.652892562,0.4035874439,0.5157894737
42,Washington,2,2,11,0.7759009009,0.8837015423,0.7279305355,0.6141568355,0.5602836879,0.4835164835,0.6634615385,0.7669376694,0.7345454545,0.7687969925,0.7164179104,0.7669491525,0.5089820359,0.5731707317,0.6756756757,0.5415162455,0.679389313,0.5289256198,0.6817528736,0.3814713896,0.5785123967,0.6233183857,0.4105263158
46,Cornell,2,2,12,0.9234234234,0.5335556482,0.6457308249,0.7413832986,0.7588652482,1,0.7115384615,1,0.6254545455,0.8740601504,0.7089552239,0.6016949153,0.9341317365,0.9634146341,0.5675675676,0.2490974729,0.5801526718,0.4628099174,0.5495689655,0.6049046322,0.7355371901,0.2286995516,0.5543859649
50,Wofford,0,2,13,0.7995495495,0.4643601501,0.4272069465,0.8223455933,0.4609929078,0.5604395604,0.4182692308,0.6829268293,0.8254545455,0.757518797,0.6940298507,0.6271186441,0.497005988,0.5182926829,0.75,0.2635379061,0.6259541985,0.5041322314,0.5998563218,0.5313351499,0.5867768595,0.6278026906,0.6456140351
54,Montana,0,2,14,0.7376126126,0.4735306378,0.4512301013,0.8158686098,0.7659574468,0.8296703297,0.6778846154,0.8021680217,0.7090909091,0.780075188,0.6940298507,0.5,0.8143712575,0.8109756098,0.7094594595,0.202166065,0.5190839695,0.3884297521,0.4777298851,0.348773842,0.4958677686,0.4977578475,0.6315789474
58,Morgan St,0,2,15,0.7849099099,0.3151313047,0.6364688857,0.6035160768,0.3829787234,0.4615384615,0.5673076923,0.7317073171,0.6109090909,0.6804511278,0.7089552239,0.8855932203,0.377245509,0.4512195122,0.6891891892,0.440433213,0.6183206107,0.3801652893,0.5043103448,0.2915531335,0.4132231405,0.6771300448,0.4561403509
63,E Tenn St,0,2,16,0.6058558559,0.5102125886,0.4405209841,0.6715244043,0.4042553191,0.3296703297,0.3701923077,0.5230352304,0.6945454545,0.5789473684,0.5671641791,0.686440678,0.3892215569,0.4024390244,0.6081081081,0.4187725632,0.4351145038,0.652892562,0.5754310345,0.2016348774,0.2644628099,0.5156950673,0.5614035088
3,Syracuse,2,1,1,0.9279279279,0.8720300125,0.7777134588,0.6967383761,1,0.7857142857,0.4567307692,0.9159891599,0.8218181818,0.9172932331,0.7537313433,0.7754237288,0.9820359281,0.9146341463,0.8581081081,0.476534296,0.4122137405,0.4958677686,0.4770114943,0.7438692098,0.7024793388,0.4170403587,0.9052631579
7,Kansas St,3,1,2,0.8457207207,1,0.7426917511,0.6171640065,0.5319148936,0.6153846154,0.4134615385,0.8211382114,0.7018181818,0.7894736842,0.7462686567,0.9152542373,0.5748502994,0.6036585366,0.6081081081,0.4837545126,0.5572519084,0.6198347107,0.6307471264,0.485013624,0.4958677686,0.8071748879,0.3263157895
11,Pitt,1,1,3,0.7905405405,0.8795331388,0.424602026,0.8033772843,0.5106382979,0.5274725275,0.5336538462,0.7398373984,0.7090909091,0.7368421053,0.7985074627,0.7711864407,0.5089820359,0.5487804878,0.8648648649,0.1732851986,0.572519084,0.1570247934,0.3318965517,0.7901907357,0.7024793388,0.6322869955,0.6912280702
15,Vanderbilt,0,1,4,0.7815315315,0.8991246353,0.6610709117,0.6386768448,0.6737588652,0.6593406593,0.6682692308,0.7967479675,0.6472727273,0.7443609023,0.552238806,0.6059322034,0.6766467066,0.743902439,0.7972972973,0.4368231047,0.534351145,0.2975206612,0.4396551724,0.3678474114,0.4545454545,0.8116591928,0.7263157895
19,Butler,5,1,5,0.9403153153,0.7832430179,0.424602026,0.8582003238,0.475177305,0.5164835165,0.75,0.7208672087,0.8618181818,0.8026315789,0.6865671642,0.4915254237,0.5868263473,0.6890243902,0.7297297297,0.2274368231,0.5648854962,0.5371900826,0.5840517241,0.4795640327,0.4958677686,0.8520179372,0.6526315789
23,Xavier,2,1,6,0.7995495495,0.819091288,0.7455861071,0.6247975943,0.6170212766,0.7087912088,0.6201923077,0.8346883469,0.7054545455,0.8007518797,0.7910447761,0.6949152542,0.6586826347,0.6890243902,0.8175675676,0.4296028881,0.641221374,0.2314049587,0.4396551724,0.3841961853,0.5537190083,0.6367713004,0.7228070175
27,BYU,1,1,7,0.9009009009,0.6965402251,0.8413892909,0.6958130928,0.7659574468,0.9285714286,1,0.972899729,0.8436363636,0.9680451128,0.7537313433,0.5254237288,0.8383233533,0.9146341463,0.7432432432,0.476534296,0.7251908397,0.5454545455,0.7413793103,0.4904632153,0.7768595041,0.6771300448,0.6210526316
31,Gonzaga,1,1,8,0.856981982,0.7311379742,0.6610709117,0.6740689336,0.8226950355,0.5769230769,0.3942307692,0.7967479675,0.7272727273,0.7857142857,0.7611940299,0.563559322,0.7664670659,0.756097561,0.7905405405,0.4187725632,0.572519084,0.2892561983,0.4418103448,0.3460490463,0.5041322314,0.7713004484,0.7087719298
35,Florida St,0,1,9,0.7376126126,0.8545227178,0.4104196816,0.835993523,0.5460992908,0.4725274725,0.2980769231,0.5528455285,0.9854545455,0.75,0.8059701493,0.8177966102,0.5568862275,0.5243902439,0.9189189189,0.3537906137,0.2442748092,0.6280991736,0.4123563218,0.5367847411,0.347107438,0.4170403587,0.6561403509
39,Florida,0,1,10,0.6587837838,0.8699458108,0.5259044863,0.6965070553,0.4893617021,0.3571428571,0.5817307692,0.7371273713,0.6290909091,0.6936090226,0.6791044776,0.7711864407,0.4910179641,0.5,0.6621621622,0.3140794224,0.6335877863,0.4049586777,0.5352011494,0.4495912807,0.5867768595,0.3542600897,0.8175438596
43,Minnesota,0,1,11,0.6385135135,0.8766152564,0.5305354559,0.7508674532,0.6595744681,0.8296703297,0.5673076923,0.7804878049,0.7127272727,0.7669172932,0.6194029851,0.5974576271,0.7125748503,0.6951219512,0.75,0.285198556,0.5954198473,0.4628099174,0.5876436782,0.7247956403,0.7851239669,0.3677130045,0.6947368421
47,UT El Paso,0,1,12,0.8502252252,0.6531888287,0.61447178,0.7388387694,0.7021276596,0.521978022,0.4375,0.7154471545,0.8981818182,0.8176691729,0.5671641791,0.4279661017,0.6946107784,0.6707317073,0.8040540541,0.4332129964,0.5648854962,0.5619834711,0.6293103448,0.4768392371,0.5785123967,0.4977578475,0.4631578947
51,Murray St,1,1,13,0.9324324324,0.4093372238,0.6492040521,0.8350682396,0.8794326241,0.7087912088,0.5432692308,0.8726287263,0.9927272727,0.9755639098,0.8805970149,0.8855932203,0.8622754491,0.8536585366,0.8918918919,0.3682310469,0.4122137405,0.694214876,0.5977011494,0.5340599455,0.5289256198,0.6053811659,0.6596491228
55,Oakland,0,1,14,0.7995495495,0.4481033764,0.6489146165,0.5778394633,0.5177304965,0.4065934066,0.6586538462,0.7642276423,0.5309090909,0.6616541353,0.7835820896,0.7966101695,0.5149700599,0.5853658537,0.5608108108,0.4584837545,0.5572519084,0.305785124,0.3965517241,0.348773842,0.4380165289,0.6771300448,0.7228070175
59,N Texas,0,1,15,0.7815315315,0.3747394748,0.5733719247,0.6183206107,0.5815602837,0.467032967,0.6586538462,0.6910569106,0.5890909091,0.6409774436,0.7313432836,0.6144067797,0.5748502994,0.6829268293,0.6554054054,0.3971119134,0.4198473282,0.2644628099,0.3045977011,0.3297002725,0.3223140496,1,0.6842105263
64,Vermont,0,1,16,0.7668918919,0.2926219258,0.4677279305,0.7344436734,0.4468085106,0.3791208791,0.5048076923,0.6341463415,0.7454545455,0.6823308271,0.671641791,0.7415254237,0.4191616766,0.5,0.8108108108,0.3501805054,0.4885496183,0.3801652893,0.4295977011,0.378746594,0.3719008264,0.8206278027,0.6385964912
4,Kansas,1,0,1,0.9954954955,0.9153814089,0.797105644,0.7471663197,0.8085106383,0.8571428571,0.5625,0.9918699187,0.88,1,0.8731343284,0.8305084746,0.8323353293,0.8292682927,0.9391891892,0.4187725632,0.6106870229,0.3636363636,0.5100574713,0.591280654,0.7272727273,0.5919282511,0.7228070175
8,Ohio State,2,0,2,0.8457207207,0.8786994581,0.5791606368,0.8110108721,0.829787234,0.7802197802,0.5480769231,0.8888888889,0.8109090909,0.8928571429,0.6194029851,0.4279661017,0.8922155689,0.8536585366,0.7297297297,0.2635379061,0.6641221374,0.5289256198,0.6716954023,0.4931880109,0.7438016529,0.4170403587,0.8210526316
12,Georgetown,0,0,3,0.7240990991,0.9699874948,0.5641099855,0.7046032848,0.8794326241,0.7637362637,0.6201923077,0.8184281843,0.6145454545,0.742481203,0.6641791045,0.6059322034,0.8682634731,0.8536585366,0.6486486486,0.3176895307,0.427480916,0.3636363636,0.3872126437,0.5613079019,0.5702479339,0.4798206278,0.6350877193
16,Maryland,1,0,4,0.7815315315,0.9028761984,0.7418234443,0.6527874161,0.6808510638,0.7362637363,0.7067307692,0.8672086721,0.7236363636,0.8327067669,0.5597014925,0.7118644068,0.6347305389,0.6463414634,0.8581081081,0.4476534296,0.7480916031,0.4214876033,0.6989942529,0.5204359673,0.826446281,0.399103139,0.7649122807
20,Michigan St,4,0,5,0.8153153153,0.9120466861,0.515195369,0.7566504742,0.6808510638,0.5274725275,0.4951923077,0.7723577236,0.7127272727,0.7612781955,1,0.8898305085,0.622754491,0.6158536585,0.7162162162,0.2924187726,0.4732824427,0.3223140496,0.3390804598,0.6784741144,0.6280991736,0.4349775785,0.6947368421
24,Tennessee,3,0,6,0.8153153153,0.8945393914,0.5635311143,0.7240342355,0.5744680851,0.3956043956,0.4278846154,0.674796748,0.8327272727,0.7556390977,0.5895522388,0.6228813559,0.5628742515,0.5426829268,0.75,0.4332129964,0.572519084,0.6033057851,0.658045977,0.4414168937,0.5454545455,0.3721973094,0.4842105263
28,OK State,0,0,7,0.713963964,0.8620258441,0.5733719247,0.6604210039,0.5390070922,0.5549450549,0.6346153846,0.7317073171,0.6363636364,0.6936090226,0.6044776119,0.436440678,0.6706586826,0.6829268293,0.6081081081,0.3898916968,0.5801526718,0.3636363636,0.4942528736,0.3242506812,0.4710743802,0.4708520179,0.5684210526
32,UNLV,0,0,8,0.7905405405,0.7724051688,0.5513748191,0.7578070784,0.609929078,0.4615384615,0.6442307692,0.7452574526,0.8072727273,0.7913533835,0.4925373134,0.4449152542,0.6467065868,0.6463414634,0.6756756757,0.3465703971,0.6717557252,0.6280991736,0.7420977011,0.6539509537,0.8016528926,0.3497757848,0.2947368421
36,N Iowa,2,0,9,0.9279279279,0.7494789496,0.2683068017,0.9578996068,0.3829787234,0.5824175824,0.8461538462,0.7154471545,0.8472727273,0.7913533835,0.6791044776,0.5042372881,0.502994012,0.5792682927,0.75,0.05776173285,0.6335877863,0.4545454545,0.5545977011,0.3215258856,0.4710743802,0.5605381166,0.7789473684
40,Georgia Tech,1,0,10,0.6824324324,0.9474781159,0.5432706223,0.7131621559,0.5957446809,0.6318681319,0.3605769231,0.620596206,0.84,0.7218045113,0.7686567164,0.7881355932,0.5928143713,0.5609756098,0.8918918919,0.4548736462,0.3511450382,0.4628099174,0.3922413793,0.4441416894,0.3884297521,0.4125560538,0.6701754386
44,SDSU,0,0,11,0.7905405405,0.7469779075,0.4694645441,0.8033772843,0.7021276596,0.3791208791,0.1875,0.7750677507,0.7418181818,0.7781954887,0.8880597015,0.906779661,0.6586826347,0.5914634146,0.75,0.2202166065,0.5038167939,0.4297520661,0.4461206897,0.408719346,0.4876033058,0.4170403587,0.7438596491
48,New Mex St,0,0,12,0.6914414414,0.6406836182,0.7018813314,0.4371963914,0.6028368794,0.6758241758,0.5673076923,0.7696476965,0.3054545455,0.5488721805,0.4253731343,0.4703389831,0.7185628743,0.7195121951,0.472972973,0.5162454874,0.6183206107,0.2561983471,0.4777298851,0.4196185286,0.5702479339,0.5067264574,0.7052631579
52,Houston,0,0,13,0.5743243243,0.7165485619,0.710853835,0.4984964145,0.3191489362,0.5934065934,0.6153846154,0.7886178862,0.4290909091,0.6259398496,0.1194029851,0.4872881356,0.4251497006,0.4512195122,0.4121621622,0.4909747292,1,0.5867768595,1,0.2207084469,0.7933884298,0.3721973094,0.4877192982
56,Ohio,1,0,14,0.6328828829,0.570237599,0.5973950796,0.626648161,0.390070922,0.6483516484,0.6586538462,0.6910569106,0.6472727273,0.6710526316,0.4925373134,0.5762711864,0.4910179641,0.5548780488,0.6824324324,0.4115523466,0.6259541985,0.479338843,0.6264367816,0.5258855586,0.5702479339,0.6233183857,0.6070175439
60,UC Santa Bar,0,0,15,0.713963964,0.5260525219,0.3924746744,0.7122368725,0.4822695035,0.7087912088,0.4759615385,0.5203252033,0.7054545455,0.5827067669,0.4104477612,0.3644067797,0.5868263473,0.6158536585,0.6418918919,0.357400722,0.2900763359,0.5619834711,0.441091954,0.6566757493,0.3966942149,0.6995515695,0.5368421053
65,Lehigh,0,0,16,0.713963964,0.2467694873,0.6092619392,0.5986583391,0.5602836879,0.8296703297,0.6538461538,0.7127371274,0.5781818182,0.6503759398,0.5970149254,0.4661016949,0.6107784431,0.6646341463,0.6013513514,0.440433213,0.5801526718,0.3553719008,0.4942528736,0.5858310627,0.6033057851,0.6905829596,0.7087719298
